element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Fe	2	"273.44557"	"0.00014"	"273.445679"	"0.000018"	"1200"	"4.9e+07"	D+	"8.2589171"	"12.7917192"	"3d6.(3G).4p"	"x 4F*"	"3/2"	"3d6.(3G).5s"	"f 4G"	"5/2"	4	6		"T6892c83"	"L18349c139"	
Fe	1	"273.46150"	"0.00002"	"273.461537"	"0.000017"	"447"	"9.68e+05"	B+	"0.95815732"	"5.49069652"	"3d7.(4F).4s"	"a 5F"	"3"	"3d6.(3F2).4s.4p.(3P*)"	"w 5F*"	"2"	7	5		"T5720"	"L11631"	
Fe	2	"273.48103"	"0.00017"	"273.48111"	"0.00003"	"2000"	"3.6e+07"	D+	"6.22559822"	"10.7578131"	"3d6.(3P1).4s"	"c 4P"	"5/2"	"3d6.(3P1).4p"	"v 4D*"	"5/2"	6	6		"T6892c83"	"L18349c139"	
Fe	2	"273.50884"	"0.00008"	"273.508853"	"0.000012"	"2200"	"4.0e+07"	D+	"7.8448498"	"12.3766049"	"3d6.(3F2).4p"	"x 4D*"	"5/2"	"3d6.(3F2).5s"	"f 4F"	"5/2"	6	6		"T6892c83"	"L18349c139"	
Fe	2	"273.54203"	"0.00003"	"273.541866"	"0.000022"	"1500"	"6.2e+07"	D+	"9.0576548"	"13.5888631"	"3d6.(1G2).4p"	"x 2F*"	"5/2"	"3d6.(3D).5s"	"2D"	"3/2"	6	4		"T6892c83"	"L18349c145"	
Fe	1	"273.54751"	"0.00002"	"273.547518"	"0.000011"	"8100"	"5.03e+07"	D+	"0.91460217"	"5.44571679"	"3d7.(4F).4s"	"a 5F"	"4"	"3d6.(3P2).4s.4p.(3P*)"	"w 5D*"	"3"	9	7		"T5720"	"L11631"	
Fe	2	"273.63975"	"0.00011"	"273.639754"	"0.000016"	"500"	"8.e+06"	D+	"9.0622072"	"13.5917945"	"3d6.(1G2).4p"	"w 2G*"	"9/2"	"3d6.(3G).4d"	"2G"	"9/2"	10	10		"T6892c83"	"L18349c139"	
Fe	2	"273.64868"	"0.00019"	"273.648644"	"0.000015"	"2000"	"1.5e+06"	D	"3.33923354"	"7.8686738"	"3d6.(3P2).4s"	"b 2P"	"1/2"	"3d6.(3F2).4p"	"x 4D*"	"3/2"	2	4		"T6892c83"	"L18349c139"	
Fe	2	"273.696576"	"0.000013"	"273.696590"	"0.000012"	"140000"	"1.22e+08"	B	"1.07624119"	"5.60488800"	"3d6.(5D).4s"	"a 4D"	"3/2"	"3d6.(5D).4p"	"z 4D*"	"1/2"	4	2		"T6610"	"L18349c139"	
Fe	1	"273.73090"	"0.00002"	"273.730891"	"0.000011"	"10700"	"7.25e+07"	B	"0.11011433"	"4.63819369"	"3d6.4s2"	"a 5D"	"1"	"3d6.(5D).4s.4p.(1P*)"	"y 5P*"	"1"	3	3		"T5720"	"L11631"	
Fe	1	"273.76407"	"0.00006"	"273.763973"	"0.000017"	"437"	"1.14e+07"	B	"2.40407444"	"6.93160665"	"3d6.4s2"	"a 3H"	"6"	"3d7.(2H).4p"	"1H*"	"5"	13	11		"T5720"	"L11631"	
Fe	1	"273.82131"	"0.00006"	"273.821332"	"0.000011"	"145"	"4.10e+05"	B	"1.01105568"	"5.53763954"	"3d7.(4F).4s"	"a 5F"	"1"	"3d6.(3F2).4s.4p.(3P*)"	"v 5D*"	"2"	3	5		"T5720"	"L11631"	
Fe	2	"273.86635"	"0.00016"	"273.866207"	"0.000013"	"1600"	"7.0e+06"	D+	"7.6951447"	"12.2209869"	"3d6.(3F2).4p"	"y 4F*"	"7/2"	"3d6.(3H).5s"	"e 4H"	"7/2"	8	8		"T6892c83"	"L18349c139"	
Fe	2	"273.89128"	"0.00008"	"273.891171"	"0.000023"	"1000"	"2.8e+07"	C+	"8.9430267"	"13.4684564"	"3d6.(1G2).4p"	"x 2H*"	"9/2"	"3d6.(1I).5s"	"2I"	"11/2"	10	12		"T6892c83"	"L18349c139"	
Fe	2	"273.89287"	"0.00004"	"273.892785"	"0.000017"	"3400"	"1.47e+08"	C+	"8.2663161"	"12.7917192"	"3d6.(3G).4p"	"y 4H*"	"7/2"	"3d6.(3G).5s"	"f 4G"	"5/2"	8	6		"T6892c83"	"L18349c139"	
Fe	2	"273.90449"	"0.00006"	"273.90448"	"0.00003"	"1200"	"1.0e+08"	D+	"8.9478161"	"13.4730259"	"3d6.(3D).4p"	"w 4F*"	"3/2"	"3d6.(3D).5s"	"4D"	"1/2"	4	2		"T6892c83"	"L18349c139"	
