element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Ti	2	"328.84274"	"0.00002"	"328.842715"	"0.000014"	"84"	"7.80e+06"	B+	"1.24291690"	"5.01215028"	"3d2.(3P).4s"	"b 4P"	"5/2"	"3d2.(3P).4p"	"y 4D*"	"3/2"	6	4		"T7385"	"u37"	
Ti	2	"328.85762"	"0.00002"	"328.857613"	"0.000014"	"138"	"3.27e+07"	B+	"1.23125938"	"5.00032200"	"3d2.(3P).4s"	"b 4P"	"3/2"	"3d2.(3P).4p"	"y 4D*"	"1/2"	4	2		"T7385"	"u37"	
Ti	2	"330.16726"	"0.00007"	"330.167275"	"0.000020"	"16"	"3.12e+06"	B'	"1.16493098"	"4.91904352"	"3d3"	"a 4P"	"3/2"	"3d2.(1D).4p"	"z 2P*"	"1/2"	4	2		"T7385"	"u37"	
Ti	1	"330.68787"	"0.00013"	"330.68787"	"0.00013"	"11"	"7.72e+07"	B+	"2.1344363"	"5.8826391"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"5"	"3d2.4p2"	"g 5G"	"6"	11	13		"T6897"	"L10989"	
Ti	2	"330.77210"	"0.00005"	"330.772102"	"0.000010"	"21"	"2.05e+05"	C+	"0.12199000"	"3.86923825"	"3d3"	"b 4F"	"5/2"	"3d2.(3F).4p"	"z 2F*"	"5/2"	6	6		"T7385"	"u37"	
Ti	2	"330.88034"	"0.00002"	"330.880337"	"0.000010"	"468"	"4.36e+06"	B+	"0.13481497"	"3.88083749"	"3d3"	"b 4F"	"7/2"	"3d2.(3F).4p"	"z 4F*"	"9/2"	8	10		"T7385"	"u37"	
Ti	2	"330.95318"	"0.00004"	"330.953146"	"0.000019"	"28"	"3.79e+06"	B+	"1.16493098"	"4.91012941"	"3d3"	"a 4P"	"3/2"	"3d2.(1D).4p"	"y 2D*"	"3/2"	4	4		"T7385"	"u37"	
Ti	1	"330.97223"	"0.00013"	"330.97213"	"0.00008"	"10"	"6.42e+07"	B+	"2.1170622"	"5.8620458"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"4"	"3d2.4p2"	"g 5G"	"5"	9	11		"T6897"	"L10989"	
Ti	1	"331.26866"	"0.00013"	"331.26866"	"0.00008"	"10"	"5.95e+07"	B+	"2.1029508"	"5.8445823"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"3"	"3d2.4p2"	"g 5G"	"4"	7	9		"T6897"	"L10989"	
Ti	2	"331.2930"	"0.0003"	"331.291795"	"0.000014"	"0"	"1.31e+06"	C	"1.22137014"	"4.96274032"	"3d3"	"a 2P"	"1/2"	"3d2.(3P).4p"	"z 4S*"	"3/2"	2	4		"T7385"	"L17999"	
Ti	1	"331.52363"	"0.00013"	"331.52339"	"0.00010"	"15+"	"4.78e+07"	B+	"2.0922487"	"5.8310054"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"2"	"3d2.4p2"	"g 5G"	"3"	5	7		"T6897"	"L10989"	
Ti	2	"331.53228"	"0.00002"	"331.53224"	"0.00003"	"330"	"3.53e+07"	B+	"1.2240835"	"4.96274032"	"3d2.(3P).4s"	"b 4P"	"1/2"	"3d2.(3P).4p"	"z 4S*"	"3/2"	2	4		"T7385"	"u37"	
Ti	2	"331.80227"	"0.00002"	"331.802277"	"0.000009"	"580"	"6.91e+06"	B+	"0.12199000"	"3.85760423"	"3d3"	"b 4F"	"5/2"	"3d2.(3F).4p"	"z 4F*"	"7/2"	6	8		"T7385"	"u37"	
Ti	1	"331.83553"	"0.00013"	"331.83543"	"0.00008"	"10"	"5.52e+07"	B+	"2.0850621"	"5.8203032"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"1"	"3d2.4p2"	"g 5G"	"2"	3	5		"T6897"	"L10989"	
Ti	3	"332.0943"	"0.0010"	"332.0947+"	"0.0016"	"7"	"2.8e+08"	D	"15.923712"	"19.656037"	"3p6.3d.4d"	"3D"	"1"	"3p6.3d.4f"	"3F*"	"2"	3	5		"T1216"	"L3593"	
Ti	2	"332.16983"	"0.00002"	"332.169820"	"0.000012"	"680"	"7.35e+07"	B+	"1.23125938"	"4.96274032"	"3d2.(3P).4s"	"b 4P"	"3/2"	"3d2.(3P).4p"	"z 4S*"	"3/2"	4	4		"T7385"	"u37"	
Ti	2	"332.29339"	"0.00002"	"332.293385"	"0.000011"	"4330"	"4.78e+07"	B+	"0.15074407"	"3.88083749"	"3d3"	"b 4F"	"9/2"	"3d2.(3F).4p"	"z 4F*"	"9/2"	10	10		"T7385"	"u37"	
Ti	2	"332.33879"	"0.00007"	"332.338788"	"0.000019"	"18"	"1.02e+06"	B	"1.16493098"	"4.89451483"	"3d3"	"a 4P"	"3/2"	"3d2.(1D).4p"	"y 2D*"	"5/2"	4	6		"T7385"	"u37"	
Ti	1	"332.51468"	"0.00013"	"332.51482"	"0.00008"	"5"	"7.94e+06"	B	"2.1344363"	"5.8620458"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"5"	"3d2.4p2"	"g 5G"	"5"	11	11		"T6897"	"L10989"	
Ti	1	"332.52270"	"0.00013"	"332.52280"	"0.00008"	"6"	"1.65e+07"	C+	"2.1170622"	"5.8445823"	"3d2.(3F).4s.4p.(3P*)"	"z 5F*"	"4"	"3d2.4p2"	"g 5G"	"4"	9	9		"T6897"	"L10989"	
Ti	2	"332.66971"	"0.00003"	"332.669705"	"0.000012"	"36"	"3.73e+06"	B+	"1.23686629"	"4.96274032"	"3d3"	"a 2P"	"3/2"	"3d2.(3P).4p"	"z 4S*"	"3/2"	4	4		"T7385"	"u37"	
Ti	2	"332.67617"	"0.00002"	"332.676163"	"0.000011"	"452"	"6.97e+06"	B+	"0.11257359"	"3.83837530"	"3d3"	"b 4F"	"3/2"	"3d2.(3F).4p"	"z 4F*"	"5/2"	4	6		"T7385"	"u37"	
Ti	2	"332.68446"	"0.00002"	"332.684440"	"0.000011"	"42"	"2.31e+06"	B+	"1.24291690"	"4.96862592"	"3d2.(3P).4s"	"b 4P"	"5/2"	"3d2.(1D).4p"	"y 2F*"	"7/2"	6	8		"T7385"	"u37"	
Ti	2	"332.94537"	"0.00002"	"332.945371"	"0.000009"	"3090"	"4.10e+07"	B+	"0.13481497"	"3.85760423"	"3d3"	"b 4F"	"7/2"	"3d2.(3F).4p"	"z 4F*"	"7/2"	8	8		"T7385"	"u37"	
Ti	2	"333.21084"	"0.00002"	"333.210839"	"0.000012"	"1090"	"1.16e+08"	B+	"1.24291690"	"4.96274032"	"3d2.(3P).4s"	"b 4P"	"5/2"	"3d2.(3P).4p"	"z 4S*"	"3/2"	6	4		"T7385"	"u37"	
Ti	3	"333.3457"	"0.0010"	"333.3458+"	"0.0016"	"3"	"2.0e+07"	D	"15.937720"	"19.656037"	"3p6.3d.4d"	"3D"	"2"	"3p6.3d.4f"	"3F*"	"2"	5	5		"T1216"	"L3593"	
Ti	2	"333.51912"	"0.00002"	"333.519111"	"0.000009"	"2270"	"3.78e+07"	B+	"0.12199000"	"3.83837530"	"3d3"	"b 4F"	"5/2"	"3d2.(3F).4p"	"z 4F*"	"5/2"	6	6		"T7385"	"u37"	
Ti	2	"333.69587"	"0.00012"	"333.696082"	"0.000015"	"9"	"6.18e+05"	C+	"1.18010040"	"4.89451483"	"3d3"	"a 4P"	"5/2"	"3d2.(1D).4p"	"y 2D*"	"5/2"	6	6		"T7385"	"u37"	
Ti	2	"333.78471"	"0.00002"	"333.784693"	"0.000012"	"66"	"5.39e+06"	B+	"1.23686629"	"4.95029467"	"3d3"	"a 2P"	"3/2"	"3d2.(1D).4p"	"y 2F*"	"5/2"	4	6		"T7385"	"u37"	
Ti	3	"334.0202"	"0.0010"	"334.0208+"	"0.0016"	"7"	"3.7e+08"	D	"16.005527"	"19.716331"	"3p6.3d.4d"	"3G"	"3"	"3p6.3d.4f"	"3H*"	"4"	7	9		"T1216"	"L3593"	
Ti	2	"334.03411"	"0.00002"	"334.034099"	"0.000012"	"1810"	"4.28e+07"	B+	"0.11257359"	"3.82322944"	"3d3"	"b 4F"	"3/2"	"3d2.(3F).4p"	"z 4F*"	"3/2"	4	4		"T7385"	"u37"	
Ti	1	"334.18740"	"0.00013"	"334.18731"	"0.00003"	"15+bl"	"6.5e+07"	C	"0.00000000"	"3.7089547"	"3d2.4s2"	"a 3F"	"2"	"3d2.(1G).4s.4p.(3P*)"	"x 3G*"	"3"	5	7		"T3499n"	"L10989"	
Ti	2	"334.18741"	"0.00002"	"334.187471"	"0.000021"	"6200bl"	"1.68e+08"	B+	"0.57388034"	"4.28283327"	"3d2.(3F).4s"	"a 2F"	"5/2"	"3d2.(3F).4p"	"z 2G*"	"7/2"	6	8		"T7385"	"u37"	
Ti	2	"334.37615"	"0.00002"	"334.376148"	"0.000010"	"475"	"5.29e+06"	B+	"0.15074407"	"3.85760423"	"3d3"	"b 4F"	"9/2"	"3d2.(3F).4p"	"z 4F*"	"7/2"	10	8		"T7385"	"u37"	
Ti	3	"334.6182"	"0.0010"	"334.6184+"	"0.0016"	"9"	"3.7e+08"	D	"16.025297"	"19.729474"	"3p6.3d.4d"	"3G"	"4"	"3p6.3d.4f"	"3H*"	"5"	9	11		"T1216"	"L3593"	
Ti	2	"334.67409"	"0.00002"	"334.674084"	"0.000009"	"580"	"8.58e+06"	B+	"0.13481497"	"3.83837530"	"3d3"	"b 4F"	"7/2"	"3d2.(3F).4p"	"z 4F*"	"5/2"	8	6		"T7385"	"u37"	
Ti	2	"334.69149"	"0.00006"	"334.691516"	"0.000016"	"20"	"1.76e+06"	B	"1.16095611"	"4.86432355"	"3d3"	"a 4P"	"1/2"	"3d2.(1D).4p"	"z 2P*"	"3/2"	2	4		"T7385"	"u37"	
Ti	1	"334.85316"	"0.00013"	"334.85315"	"0.00004"	"10"	"9.1e+05"	C	"0.00000000"	"3.7015799"	"3d2.4s2"	"a 3F"	"2"	"3d3.(4F).4p"	"x 5D*"	"1"	5	3		"T3499n"	"L10989"	
Ti	2	"334.88395"	"0.00002"	"334.883951"	"0.000010"	"440"	"1.04e+07"	B+	"0.12199000"	"3.82322944"	"3d3"	"b 4F"	"5/2"	"3d2.(3F).4p"	"z 4F*"	"3/2"	6	4		"T7385"	"u37"	
Ti	2	"334.90327"	"0.00002"	"334.903258"	"0.000011"	"8200"	"1.61e+08"	B+	"0.60723963"	"4.30826569"	"3d2.(3F).4s"	"a 2F"	"7/2"	"3d2.(3F).4p"	"z 2G*"	"9/2"	8	10		"T7385"	"u37"	
Ti	2	"334.94023"	"0.00002"	"334.940227"	"0.000013"	"8600"	"1.68e+08"	C+'	"0.04878107"	"3.74939866"	"3d2.(3F).4s"	"a 4F"	"9/2"	"3d2.(3F).4p"	"z 4G*"	"11/2"	10	12		"T7385"	"u37"	
Ti	2	"335.05111"	"0.00007"	"335.051142"	"0.000019"	"18"	"5.37e+06"	B	"1.16493098"	"4.86432355"	"3d3"	"a 4P"	"3/2"	"3d2.(1D).4p"	"z 2P*"	"3/2"	4	4		"T7385"	"u37"	
Ti	2	"335.20693"	"0.00002"	"335.206925"	"0.000015"	"82"	"1.52e+07"	B+	"1.22137014"	"4.91904352"	"3d3"	"a 2P"	"1/2"	"3d2.(1D).4p"	"z 2P*"	"1/2"	2	2		"T7385"	"u37"	
Ti	1	"335.29337"	"0.00013"	"335.29328"	"0.00004"	"12"	"9.7e+05"	C	"0.02109378"	"3.7178148"	"3d2.4s2"	"a 3F"	"3"	"3d3.(4F).4p"	"x 5D*"	"3"	7	7		"T3499n"	"L10989"	
Ti	1	"335.46336"	"0.00014"	"335.46332"	"0.00005"	"15+"	"6.9e+07"	C	"0.02109378"	"3.7159411"	"3d2.4s2"	"a 3F"	"3"	"3d2.(1G).4s.4p.(3P*)"	"x 3G*"	"4"	7	9		"T3499n,T2664"	"L10989"	
Ti	3	"335.471"	"0.010"	"335.4723+"	"0.0016"	"12bl"	"4.4e+08"	D	"16.052156"	"19.746905"	"3p6.3d.4d"	"3G"	"5"	"3p6.3d.4f"	"3H*"	"6"	11	13		"T1216"	"L3593"	
Ti	3	"335.8101"	"0.0010"	"335.8100+"	"0.0016"	"3"	"4.0e+07"	D	"16.025297"	"19.716331"	"3p6.3d.4d"	"3G"	"4"	"3p6.3d.4f"	"3H*"	"4"	9	9		"T1216"	"L3593"	
Ti	1	"335.82711"	"0.00014"	"335.82708"	"0.00003"	"15+"	"7.6e+06"	C	"0.00000000"	"3.6908453"	"3d2.4s2"	"a 3F"	"2"	"3d2.(3F).4s.4p.(1P*)"	"w 3D*"	"2"	5	5		"T3499n"	"L10989"	
Ti	2	"336.1066"	"0.0003"	"336.105852"	"0.000013"	""	"1.00e+07"	B+	"1.23125938"	"4.91904352"	"3d2.(3P).4s"	"b 4P"	"3/2"	"3d2.(1D).4p"	"z 2P*"	"1/2"	4	2		"T7385"	"L17999"	
Ti	2	"336.12121"	"0.00002"	"336.121204"	"0.000010"	"8000"	"1.58e+08"	C	"0.02798372"	"3.71559942"	"3d2.(3F).4s"	"a 4F"	"7/2"	"3d2.(3F).4p"	"z 4G*"	"9/2"	8	10		"T7385"	"u37"	
