element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Cl	2	""	"695.219"	""	"1.3e+07"	E	"17.896569"	"19.679461"	"3s2.3p3.(2P*).3d"	"3F*"	"2"	"3s2.3p3.(2P*).4p"	"3D"	"1"	5	3		"T1619CA,LS"	""	
Cl	1	"725.662"	"725.6618"	"7500"	"1.5e+07"	D	"8.9217000"	"10.6297965"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).4p"	"4S*"	"3/2"	6	4		"T8043"	"L298"	
Cl	1	"741.411"	"741.4118"	"5000"	"4.7e+06"	D	"8.9217000"	"10.5935112"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).4p"	"2P*"	"3/2"	6	4		"T1277"	"L298"	
Cl	1	"754.7072"	"754.7073"	"11000"	"1.2e+07"	D	"8.9874370"	"10.6297965"	"3s2.3p4.(3P).4s"	"4P"	"3/2"	"3s2.3p4.(3P).4p"	"4S*"	"3/2"	4	4		"T8043"	"L298"	
Cl	1	"770.2828"	"770.2829"	"450"	"5.4e+05"	E	"10.2806325"	"11.8897827"	"3s2.3p4.(3P).4p"	"4P*"	"5/2"	"3s2.3p4.(3P<2>).4d"	"2[2]"	"3/2"	6	4		"T1277LS"	"L298"	
Cl	1	"771.7581"	"771.7582"	"7000"	"3.0e+06"	D	"8.9874370"	"10.5935112"	"3s2.3p4.(3P).4s"	"4P"	"3/2"	"3s2.3p4.(3P).4p"	"2P*"	"3/2"	4	4		"T1277"	"L298"	
Cl	1	"774.497"	"774.4970"	"10000"	"6.3e+06"	C	"9.0294019"	"10.6297965"	"3s2.3p4.(3P).4s"	"4P"	"1/2"	"3s2.3p4.(3P).4p"	"4S*"	"3/2"	2	4		"T8043"	"L298"	
Cl	1	"776.916"	"776.9163"	"2200"	"6.0e+06"	D	"10.2806325"	"11.8760437"	"3s2.3p4.(3P).4p"	"4P*"	"5/2"	"3s2.3p4.(3P<2>).4d"	"2[2]"	"5/2"	6	6		"T8043"	"L298"	
Cl	1	"777.109"	"777.1094"	"650"	"2.4e+06"	E	"10.3069180"	"11.9019327"	"3s2.3p4.(3P).4p"	"4P*"	"3/2"	"3s2.3p4.(3P<2>).4d"	"2[1]"	"1/2"	4	2		"T1277LS"	"L298"	
Cl	1	"782.136"	"782.1361"	"2200"	"9.8e+06"	D	"10.2806325"	"11.8653962"	"3s2.3p4.(3P).4p"	"4P*"	"5/2"	"3s2.3p4.(3P<2>).4d"	"2[3]"	"7/2"	6	8		"T8043"	"L298"	
