,Wl/nm,E_Photon,A-Value,Elem. num,Element,ion state,E_lower_lev.,J_lower,E_upper_lev.,J_upper,Ref.,ion state num,g_j
74336,627.4948,1.975334,1001000.0,68.0,Er,I,0.9543010000000001,7.0,2.929615,7.0,MC,1.0,15.0
74400,628.6871,1.9715880000000001,2535000.0,68.0,Er,I,1.432968,8.0,3.4045360000000002,7.0,MC,1.0,15.0
74410,628.8567,1.9710560000000001,7950000.0,68.0,Er,I,2.02356,6.0,3.994596,5.0,MC,1.0,11.0
74475,629.942,1.96766,1598000.0,68.0,Er,I,1.159265,8.0,3.126906,9.0,MC,1.0,19.0
74550,630.8778,1.964741,262400.0,68.0,Er,I,0.0,6.0,1.964722,7.0,MC',1.0,15.0
74654,632.6128,1.959353,1523000.0,68.0,Er,I,0.8897729999999999,6.0,2.849106,6.0,MC,1.0,13.0
74997,638.8186,1.940319,12850000.0,68.0,Er,I,1.9924380000000002,6.0,3.9327370000000004,7.0,MC,1.0,15.0
75056,639.8106,1.937311,4930000.0,68.0,Er,I,2.02356,6.0,3.9608510000000003,6.0,MC,1.0,13.0
75208,642.3165,1.9297520000000001,326300.0,68.0,Er,I,1.197173,10.0,3.126906,9.0,MC,1.0,19.0
75209,642.3165,1.9297520000000001,326300.0,68.0,Er,I,1.197173,10.0,3.126906,9.0,MC,1.0,19.0
75276,643.2531,1.926943,1022000.0,68.0,Er,I,1.309015,9.0,3.235938,9.0,MC,1.0,19.0
75338,644.1316,1.9243150000000002,884600.0,68.01,Er,II,2.052294,4.5,3.9765900000000003,5.5,MC,2.0,12.0
75408,645.1564,1.9212580000000001,1934000.0,68.0,Er,I,1.9924380000000002,6.0,3.913676,7.0,MC,1.0,15.0
75579,648.1741,1.9123130000000002,35200000.0,68.0,Er,I,2.9070669999999996,5.0,4.819361,6.0,MC,1.0,13.0
75642,649.2322,1.909196,15960000.0,68.0,Er,I,2.02356,6.0,3.9327370000000004,7.0,MC,1.0,15.0
75812,652.0519,1.900941,20460000.0,68.0,Er,I,2.672097,4.0,4.573019,5.0,MC,1.0,11.0
75948,654.1567,1.894824,630300.0,68.0,Er,I,0.9543010000000001,7.0,2.849106,6.0,MC,1.0,13.0
76043,655.6327,1.890559,573300.0,68.01,Er,II,2.052294,4.5,3.9428339999999995,5.5,MC,2.0,12.0
