element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Bi	3	"241.4691"	"0.0002"	"241.46905"	"0.00020"	"13000hfs"	"4.2e+08"	C	"11.921662"	"17.054681"	"6s2.6d"	"2D"	"3/2"	"6s2.5f"	"2F*"	"5/2"	4	6		"T10236"	"L9843,L21488,L3331"	
Bi	3	"243.739"	"0.007"	"243.7476"	"0.0020"	"48"	"6.e+06"	D+	"17.042296"	"22.12734"	"6s2.5f"	"2F*"	"7/2"	"6s2.6g"	"2G"	"7/2"	8	8		"T10236"	"L3331,L21488"	
Bi	3	"243.758"	"0.007"	"243.7684"	"0.0015"	"300"	"1.8e+08"	C	"17.042296"	"22.12690"	"6s2.5f"	"2F*"	"7/2"	"6s2.6g"	"2G"	"9/2"	8	10		"T10236"	"L3331,L21488"	
Bi	3	"244.330"	"0.020"	"244.3427"	"0.0020"	"220"	"1.7e+08"	C	"17.054681"	"22.12734"	"6s2.5f"	"2F*"	"5/2"	"6s2.6g"	"2G"	"7/2"	6	8		"T10236"	"L3331,L21488"	
Bi	3	"249.890"	"0.007"	"249.8851"	"0.0010"	"140hfs"	"8.e+06"	D+	"14.433534"	"19.393686"	"6s.6p2.(1D)"	"2D"	"5/2"	"6s2.8p"	"2P*"	"3/2"	6	4		"T10236"	"L3331,L21488"	
Bi	1	"251.56326"	"0.00020"	"251.56336+"	"0.00009"	"500"	"2.13e+06"	C	"1.4157804"	"6.3428449"	"6p3"	"2D*"	"3/2"	"6p2.(3P<0>).7d"	"2[2]"	"5/2"	4	6		"T6498"	"L9843"	
Bi	1	"252.44907"	"0.00020"	"252.44900+"	"0.00009"	"1600"	"8.6e+06"	C+	"1.4157804"	"6.3255610"	"6p3"	"2D*"	"3/2"	"6p2.(3P<0>).7d"	"2[2]"	"3/2"	4	4		"T6498"	"L9843"	
Bi	3	"255.751"	"0.007"	"255.7397"	"0.0014"	"41hfs"	"1.6e+05"	D+	"10.295407"	"15.142017"	"6s.6p2.(3P)"	"4P"	"3/2"	"6s2.7p"	"2P*"	"3/2"	4	4		"T10236"	"L3331,L21488"	
Bi	1	"262.79044"	"0.00020"	"262.78988+"	"0.00010"	"16000"	"4.56e+07"	B	"1.4157804"	"6.1323713"	"6p3"	"2D*"	"3/2"	"6p2.(3P<2>).7s"	"2[2]"	"3/2"	4	4		"T3401,T3485"	"L9843"	
Bi	1	"269.6748"	"0.0010"	"269.67385+"	"0.00010"	"5000"	"6.2e+06"	C+	"1.4157804"	"6.0119775"	"6p3"	"2D*"	"3/2"	"6p2.(3P<2>).7s"	"2[2]"	"5/2"	4	6		"T6498"	"L9843"	
