element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Cr	2	"312.260154"	"0.000007"	"312.260128"	"0.000013"	"230"	"4.4e+07"	D	"4.17754120"	"8.14693247"	"3d4.(3G).4s"	"b 4G"	"11/2"	"3d4.(a 3F).4p"	"z 4G*"	"11/2"	12	12		"T3683"	"L18847"	
Cr	2	"312.870011"	"0.000006"	"312.870006"	"0.000009"	"1100"	"8.1e+07"	D	"2.43395932"	"6.39561334"	"3d4.(5D).4s"	"a 4D"	"3/2"	"3d4.(5D).4p"	"z 4F*"	"3/2"	4	4		"T3683"	"L18847"	
Cr	2	"313.668598"	"0.000006"	"313.668596"	"0.000009"	"1300"	"6.4e+07"	D	"2.45462173"	"6.40618989"	"3d4.(5D).4s"	"a 4D"	"5/2"	"3d4.(5D).4p"	"z 4F*"	"5/2"	6	6		"T3683"	"L18847"	
Cr	1	"314.84483"	"0.00004"	"314.84487"	"0.00003"	"20"	"5.6e+07"	B	"2.96741996"	"6.9042255"	"3d4.4s2"	"a 3H"	"4"	"3d5.(2I).4p"	"x 3I*"	"5"	9	11		"T4913"	"L14866"	
Cr	1	"315.51534"	"0.00004"	"315.515386"	"0.000021"	"22"	"5.7e+07"	B	"2.98256889"	"6.9110084"	"3d4.4s2"	"a 3H"	"5"	"3d5.(2I).4p"	"x 3I*"	"6"	11	13		"T4913"	"L14866"	
Cr	1	"316.0617"	"0.0010"	"316.06112"	"0.00003"	"8"	"2.7e+06"	D	"2.98256889"	"6.9042255"	"3d4.4s2"	"a 3H"	"5"	"3d5.(2I).4p"	"x 3I*"	"5"	11	11		"T4913"	"L808"	
Cr	1	"316.37590"	"0.00003"	"316.375954"	"0.000020"	"25"	"6.0e+07"	B	"3.00044215"	"6.9181964"	"3d4.4s2"	"a 3H"	"6"	"3d5.(2I).4p"	"x 3I*"	"7"	13	15		"T4913"	"L14866"	
Cr	1	"316.9578"	"0.0010"	"316.957504"	"0.000020"	"8"	"2.2e+06"	E	"3.00044215"	"6.9110084"	"3d4.4s2"	"a 3H"	"6"	"3d5.(2I).4p"	"x 3I*"	"6"	13	13		"T4913"	"L808"	
Cr	1	"323.77223"	"0.00009"	"323.77226"	"0.00005"	"5"	"1.3e+08"	D	"2.96741996"	"6.7956796"	"3d4.4s2"	"a 3H"	"4"	"3d5.(4G).5p"	"v 3H*"	"4"	9	9		"T1336"	"L14866"	
Cr	1	"323.8088"	"0.0010"	"323.8077"	"0.0003"	"20"	"2.0e+07"	D	"2.98256889"	"6.810410"	"3d4.4s2"	"a 3H"	"5"	"3d5.(4G).5p"	"v 3H*"	"5"	11	11		"T1336"	"L808"	
Cr	1	"335.19632"	"0.00003"	"335.196317"	"0.000014"	"24"	"1.2e+05"	B	"0.00000000"	"3.69779039"	"3d5.(6S).4s"	"a 7S"	"3"	"3d4.(5D).4s.4p.(3P*)"	"y 5P*"	"3"	7	7		"T4913"	"L14866"	
Cr	1	"337.91698"	"0.00004"	"337.916991"	"0.000014"	"17"	"9.9e+04"	C+	"0.00000000"	"3.66801930"	"3d5.(6S).4s"	"a 7S"	"3"	"3d4.(5D).4s.4p.(3P*)"	"y 5P*"	"2"	7	5		"T4913"	"L14866"	
Cr	1	"357.87038"	"0.00180"	"357.868618"	"0.000021"	"1380q"	"1.48e+08"	B	"0.00000000"	"3.46352849"	"3d5.(6S).4s"	"a 7S"	"3"	"3d4.(5D).4s.4p.(3P*)"	"y 7P*"	"4"	7	9		"T2887,T3125,T2360"	"L14866"	
Cr	1	"359.35021"	"0.00170"	"359.348538"	"0.000016"	"1450q"	"1.50e+08"	B	"0.00000000"	"3.44926489"	"3d5.(6S).4s"	"a 7S"	"3"	"3d4.(5D).4s.4p.(3P*)"	"y 7P*"	"3"	7	7		"T2887,T3125,T2360"	"L14866"	
Cr	1	"360.53446"	"0.00160"	"360.532884"	"0.000017"	"1240q"	"1.62e+08"	B	"0.00000000"	"3.43793441"	"3d5.(6S).4s"	"a 7S"	"3"	"3d4.(5D).4s.4p.(3P*)"	"y 7P*"	"2"	7	5		"T2887,T3125,T2360"	"L14866"	
Cr	1	"361.56452"	"0.00003"	"361.564517"	"0.000017"	"91"	"5.1e+04"	C	"0.00000000"	"3.42812540"	"3d5.(6S).4s"	"a 7S"	"3"	"3d4.(5D).4s.4p.(3P*)"	"z 7D*"	"4"	7	9		"T3196"	"L14866"	
Cr	1	"363.52785"	"0.00005"	"363.527853"	"0.000019"	"21"	"1.5e+04"	C	"0.00000000"	"3.40961132"	"3d5.(6S).4s"	"a 7S"	"3"	"3d4.(5D).4s.4p.(3P*)"	"z 7D*"	"3"	7	7		"T3196"	"L14866"	
Cr	1	"363.97956"	"0.00009"	"363.97965"	"0.00008"	"180"	"1.8e+08"	D	"2.54410014"	"5.9494793"	"3d5.(4G).4s"	"a 5G"	"6"	"3d5.(4G).4p"	"u 5F*"	"5"	13	11		"T1336"	"L14866"	
Cr	1	"373.08019"	"0.00003"	"373.080190"	"0.000015"	"91"	"1.6e+05"	C+	"0.00000000"	"3.32231395"	"3d5.(6S).4s"	"a 7S"	"3"	"3d5.(6S).4p"	"z 5P*"	"2"	7	5		"T4913"	"L14866"	
Cr	1	"373.20282"	"0.00003"	"373.202825"	"0.000015"	"140"	"1.6e+05"	C+	"0.00000000"	"3.32122225"	"3d5.(6S).4s"	"a 7S"	"3"	"3d5.(6S).4p"	"z 5P*"	"3"	7	7		"T4913"	"L14866"	
Cr	1	"374.38815"	"0.00003"	"374.388144"	"0.000020"	"400"	"7.61e+07"	B	"2.54410014"	"5.85480762"	"3d5.(4G).4s"	"a 5G"	"6"	"3d4.(3H).4s.4p.(3P*)"	"x 5G*"	"6"	13	13		"u10"	"L14866"	
Cr	1	"374.44911"	"0.00004"	"374.44912"	"0.00003"	"50"	"5.01e+06"	B	"2.54463928"	"5.85480762"	"3d5.(4G).4s"	"a 5G"	"5"	"3d4.(3H).4s.4p.(3P*)"	"x 5G*"	"6"	11	13		"u10"	"L14866"	
Cr	1	"375.71695"	"0.00004"	"375.716951"	"0.000023"	"37"	"6.16e+06"	B	"2.54383615"	"5.84283485"	"3d5.(4G).4s"	"a 5G"	"2"	"3d4.(3H).4s.4p.(3P*)"	"x 5G*"	"3"	5	7		"u10"	"L14866"	
Cr	1	"375.76611"	"0.00003"	"375.766107"	"0.000020"	"200"	"4.13e+07"	B	"2.54426770"	"5.84283485"	"3d5.(4G).4s"	"a 5G"	"3"	"3d4.(3H).4s.4p.(3P*)"	"x 5G*"	"3"	7	7		"u10"	"L14866"	
Cr	1	"375.80462"	"0.00004"	"375.804616"	"0.000021"	"65"	"1.16e+07"	B	"2.54460569"	"5.84283485"	"3d5.(4G).4s"	"a 5G"	"4"	"3d4.(3H).4s.4p.(3P*)"	"x 5G*"	"3"	9	7		"u10"	"L14866"	
Cr	1	"376.82383"	"0.00003"	"376.823828"	"0.000020"	"180"	"5.10e+07"	B	"2.54383615"	"5.83314465"	"3d5.(4G).4s"	"a 5G"	"2"	"3d4.(3H).4s.4p.(3P*)"	"x 5G*"	"2"	5	5		"u10"	"L14866"	
Cr	1	"376.87327"	"0.00004"	"376.873275"	"0.000020"	"46"	"1.19e+07"	B	"2.54426770"	"5.83314465"	"3d5.(4G).4s"	"a 5G"	"3"	"3d4.(3H).4s.4p.(3P*)"	"x 5G*"	"2"	7	5		"u10"	"L14866"	
Cr	1	"380.47983"	"0.00003"	"380.479845"	"0.000020"	"170"	"6.9e+07"	D	"3.01062753"	"6.26832996"	"3d5.(4D).4s"	"b 5D"	"4"	"3d5.(4D).4p"	"u 5D*"	"4"	9	9		"T1426n"	"L14866"	
Cr	1	"384.95334"	"0.00003"	"384.953333"	"0.000011"	"230"	"2.3e+06"	E	"0.98287742"	"4.20272344"	"3d4.4s2"	"a 5D"	"2"	"3d4.(5D).4s.4p.(3P*)"	"z 3P*"	"1"	5	3		"T3196"	"L14866"	
Cr	1	"385.22118"	"0.00003"	"385.221179"	"0.000012"	"220"	"7.0e+06"	E	"0.96841324"	"4.18602054"	"3d4.4s2"	"a 5D"	"1"	"3d4.(5D).4s.4p.(3P*)"	"z 3P*"	"0"	3	1		"T3196"	"L14866"	
Cr	1	"388.32869"	"0.00003"	"388.328670"	"0.000008"	"910"	"3.9e+06"	C	"0.98287742"	"4.17473732"	"3d4.4s2"	"a 5D"	"2"	"3d4.(5D).4s.4p.(3P*)"	"z 5D*"	"3"	5	7		"T3196"	"L14866"	
Cr	1	"388.52137"	"0.00003"	"388.521354"	"0.000009"	"810"	"3.9e+06"	C	"0.96841324"	"4.15869020"	"3d4.4s2"	"a 5D"	"1"	"3d4.(5D).4s.4p.(3P*)"	"z 5D*"	"2"	3	5		"T3196"	"L14866"	
Cr	1	"388.67953"	"0.00003"	"388.679508"	"0.000009"	"740"	"2.2e+06"	C	"1.00367492"	"4.19265380"	"3d4.4s2"	"a 5D"	"3"	"3d4.(5D).4s.4p.(3P*)"	"z 5D*"	"4"	7	9		"T3196"	"L14866"	
Cr	1	"389.40338"	"0.00003"	"389.403367"	"0.000011"	"480"	"3.9e+06"	C	"0.96097009"	"4.14402113"	"3d4.4s2"	"a 5D"	"0"	"3d4.(5D).4s.4p.(3P*)"	"z 5D*"	"1"	1	3		"T3196"	"L14866"	
Cr	1	"390.29092"	"0.00003"	"390.290908"	"0.000008"	"590"	"3.5e+06"	D	"0.98287742"	"4.15869020"	"3d4.4s2"	"a 5D"	"2"	"3d4.(5D).4s.4p.(3P*)"	"z 5D*"	"2"	5	5		"T3196"	"L14866"	
Cr	1	"390.31611"	"0.00003"	"390.316090"	"0.000009"	"130"	"1.8e+06"	D	"0.96841324"	"4.14402113"	"3d4.4s2"	"a 5D"	"1"	"3d4.(5D).4s.4p.(3P*)"	"z 5D*"	"1"	3	3		"T3196"	"L14866"	
Cr	1	"390.87561"	"0.00003"	"390.875593"	"0.000008"	"1310"	"6.2e+06"	C	"1.00367492"	"4.17473732"	"3d4.4s2"	"a 5D"	"3"	"3d4.(5D).4s.4p.(3P*)"	"z 5D*"	"3"	7	7		"T3196"	"L14866"	
Cr	1	"391.62386"	"0.00003"	"391.623849"	"0.000012"	"420"	"9.7e+06"	C	"0.96841324"	"4.13341698"	"3d4.4s2"	"a 5D"	"1"	"3d4.(5D).4s.4p.(3P*)"	"z 5D*"	"0"	3	1		"T3196"	"L14866"	
Cr	1	"391.91586"	"0.00003"	"391.915844"	"0.000011"	"2030"	"9.2e+06"	C	"1.03000806"	"4.19265380"	"3d4.4s2"	"a 5D"	"4"	"3d4.(5D).4s.4p.(3P*)"	"z 5D*"	"4"	9	9		"T3196"	"L14866"	
Cr	1	"392.10207"	"0.00003"	"392.102067"	"0.000009"	"740"	"5.8e+06"	C	"0.98287742"	"4.14402113"	"3d4.4s2"	"a 5D"	"2"	"3d4.(5D).4s.4p.(3P*)"	"z 5D*"	"1"	5	3		"T3196"	"L14866"	
Cr	1	"392.86374"	"0.00003"	"392.863720"	"0.000010"	"880"	"5.2e+06"	C	"1.00367492"	"4.15869020"	"3d4.4s2"	"a 5D"	"3"	"3d4.(5D).4s.4p.(3P*)"	"z 5D*"	"2"	7	5		"T3196"	"L14866"	
Cr	1	"394.14876"	"0.00003"	"394.148757"	"0.000010"	"720"	"2.8e+06"	C	"1.03000806"	"4.17473732"	"3d4.4s2"	"a 5D"	"4"	"3d4.(5D).4s.4p.(3P*)"	"z 5D*"	"3"	9	7		"T3196"	"L14866"	
Cr	1	"396.36839"	"0.00003"	"396.36840"	"0.00003"	"620"	"1.3e+08"	D	"2.54410014"	"5.67121951"	"3d5.(4G).4s"	"a 5G"	"6"	"3d5.(4G).4p"	"y 5H*"	"7"	13	15		"T3196"	"L14866"	
Cr	1	"396.97427"	"0.00003"	"396.974253"	"0.000021"	"570"	"1.2e+08"	D	"2.54463928"	"5.66698616"	"3d5.(4G).4s"	"a 5G"	"5"	"3d5.(4G).4p"	"y 5H*"	"6"	11	13		"T3196"	"L14866"	
Cr	1	"397.60141"	"0.00018"	"397.601369"	"0.000021"	"3"	"2.3e+05"	D	"2.54410014"	"5.66152243"	"3d5.(4G).4s"	"a 5G"	"6"	"3d5.(4G).4p"	"y 5H*"	"5"	13	11		"T2268"	"L14866"	
Cr	1	"398.12313"	"0.00004"	"398.123145"	"0.000014"	"31"	"1.1e+07"	D	"2.70991379"	"5.82325049"	"3d5.(4P).4s"	"a 5P"	"1"	"3d5.(4P).4p"	"u 5P*"	"2"	3	5		"T1621n"	"L14866"	
Cr	1	"398.38989"	"0.00003"	"398.389886"	"0.000021"	"470"	"1.05e+08"	C	"2.54426770"	"5.65551992"	"3d5.(4G).4s"	"a 5G"	"3"	"3d5.(4G).4p"	"y 5H*"	"4"	7	9		"T2268"	"L14866"	
Cr	1	"399.11135"	"0.00004"	"399.11134"	"0.00003"	"420"	"1.07e+08"	B	"2.54383615"	"5.64946442"	"3d5.(4G).4s"	"a 5G"	"2"	"3d5.(4G).4p"	"y 5H*"	"3"	5	7		"u10"	"L14866"	
Cr	1	"400.14372"	"0.00006"	"400.14374"	"0.00006"	"17"	"6.8e+07"	D	"3.89035912"	"6.9879748"	"3d5.(4F).4s"	"a 5F"	"4"	"3d5.(4F).4p"	"v 5G*"	"5"	9	11		"T1621n"	"L14866"	
Cr	1	"403.90906"	"0.00004"	"403.90899"	"0.00003"	"110"	"6.7e+07"	B	"3.84945609"	"6.9181964"	"3d5.(2I).4s"	"a 3I"	"7"	"3d5.(2I).4p"	"x 3I*"	"7"	15	15		"T4913"	"L14866"	
Cr	1	"403.92953"	"0.00012"	"403.92952"	"0.00004"	"8"	"6.0e+06"	D	"3.84961210"	"6.9181964"	"3d5.(2I).4s"	"a 3I"	"6"	"3d5.(2I).4p"	"x 3I*"	"7"	13	15		"T4913"	"L14866"	
