element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Pr	2	"667.341"	"667.341+"	"55"	"8.7e+06"	C+	"1.615401"	"3.472773"	"4f3.(4I*).5d"	"3L*"	"8"	"4f3.(4I*).6p?"	""	"7"	17	15		"T8137"	"L3475"	
Pr	2	"667.378"	"667.372+"	"75"	"5.0e+06"	C+	"1.415716"	"3.272999"	"4f3.(4I*).5d"	"3L*"	"7"	"4f3.(4I*).6p?"	""	"6"	15	13		"T8137"	"L3475"	
Pr	2	"681.404"	"681.403+"	"13"	"5.9e+05"	C+	"1.260110"	"3.079151"	"4f3.(4I*).5d"	"3K*"	"6"	""	""	"6"	13	13		"T8137"	"L3475"	
Pr	2	"684.659"	"684.657+"	"9"	"4.4e+05"	D+	"0.922223"	"2.732618"	"4f3.(4I*).5d"	"3I*"	"5"	""	""	"5"	11	11		"T8137"	"L3475"	
Pr	2	"702.151"	"702.144+"	"40*"	"2.6e+06"	C+	"1.415716"	"3.181024&dagger;"	"4f3.(4I*).5d"	"3L*"	"7"	"4f3.(4I*).6p"	"5I"	"6"	15	13		"T8137"	"L3475"	
Pr	2	"704.445"	"704.444+"	"8"	"6.5e+05"	C+	"1.415716"	"3.175260"	"4f3.(4I*).5d"	"3L*"	"7"	""	""	"6"	15	13		"T8137"	"L3475"	
Pr	2	"722.770"	"722.769+"	"24"	"2.1e+06"	C	"1.615401"	"3.330333"	"4f3.(4I*).5d"	"3L*"	"8"	"4f3.(4I*).6p"	"5I"	"7"	17	15		"T8137"	"L3475"	
Pr	2	"745.174"	"745.172+"	"20c"	"2.0e+06"	C+	"1.615401"	"3.278776"	"4f3.(4I*).5d"	"3L*"	"8"	""	""	"7"	17	15		"T8137"	"L3475"	
Pr	2	"764.566"	"764.565+"	"20"	"5.e+05"	E	"1.823307"	"3.444491"	"4f3.(4I*).5d"	"3L*"	"9"	""	""	"8"	19	17		"T8137"	"L3475"	
Pr	2	"770.498"	"770.488+"	"7"	"5.9e+05"	C+	"1.415716"	"3.024437"	"4f3.(4I*).5d"	"3L*"	"7"	""	""	"6"	15	13		"T8137"	"L3475"	
Pr	2	"818.134"	"818.132+"	"5"	"3.1e+05"	E	"1.615401"	"3.130439"	"4f3.(4I*).5d"	"3L*"	"8"	""	""	"7"	17	15		"T8137"	"L3475"	
