element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
O	4	""	"290.655"	""	"3.66e+06"	B	"67.8598"	"72.1242"	"2s.2p.(1P*).3p"	"2D"	"3/2"	"2s.2p.(1P*).3d"	"2P*"	"1/2"	4	2		"T5109LS"	""	
O	4	""	"290.714"	""	"3.29e+06"	B	"67.8634"	"72.1269"	"2s.2p.(1P*).3p"	"2D"	"5/2"	"2s.2p.(1P*).3d"	"2P*"	"3/2"	6	4		"T5109LS"	""	
O	4	""	"291.631"	""	"1.06e+08"	B	"57.92905"	"62.17922"	"2s.2p.(3P*).3p"	"2P"	"1/2"	"2s.2p.(3P*).3d"	"2D*"	"3/2"	2	4		"T5109LS"	""	
O	4	"292.145"	"292.146"	"160"	"1.27e+08"	B	"57.94338"	"62.18606"	"2s.2p.(3P*).3p"	"2P"	"3/2"	"2s.2p.(3P*).3d"	"2D*"	"5/2"	4	6		"T5109LS"	"L648"	
O	4	""	"292.588"	""	"6.28e+04"	C	"63.62710"	"67.8634"	"2s2.4f"	"2F*"	"5/2"	"2s.2p.(1P*).3p"	"2D"	"5/2"	6	6		"T5109LS"	""	
O	4	""	"292.618"	""	"2.11e+07"	B	"57.94338"	"62.17922"	"2s.2p.(3P*).3p"	"2P"	"3/2"	"2s.2p.(3P*).3d"	"2D*"	"3/2"	4	4		"T5109LS"	""	
O	4	""	"292.683"	""	"1.26e+06"	C+	"63.62848"	"67.8634"	"2s2.4f"	"2F*"	"7/2"	"2s.2p.(1P*).3p"	"2D"	"5/2"	8	6		"T5109LS"	""	
O	4	""	"292.836"	""	"1.32e+06"	C+	"63.62710"	"67.8598"	"2s2.4f"	"2F*"	"5/2"	"2s.2p.(1P*).3p"	"2D"	"3/2"	6	4		"T5109LS"	""	
O	4	""	"295.772"	""	"8.94e+05"	B	"73.9312"	"78.1218"	"2s.2p.(3P*).4d"	"2F*"	"5/2"	"2p2.(3P).3d"	"2F"	"7/2"	6	8		"T5109LS"	""	
O	4	""	"295.772"	""	"2.38e+07"	B	"73.9312"	"78.1218"	"2s.2p.(3P*).4d"	"2F*"	"5/2"	"2p2.(3P).3d"	"2F"	"5/2"	6	6		"T5109LS"	""	
O	3	"295.968"	"295.9695"	"80"	"1.83e+08"	B	"36.074225"	"40.262089"	"2s2.2p.(2P*).3p"	"1P"	"1"	"2s2.2p.(2P*).3d"	"1D*"	"2"	3	5		"T5376,T5791"	"L3492"	
O	4	""	"297.355"	""	"2.38e+07"	B	"73.9535"	"78.1218"	"2s.2p.(3P*).4d"	"2F*"	"7/2"	"2p2.(3P).3d"	"2F"	"7/2"	8	8		"T5109LS"	""	
O	4	""	"297.355"	""	"1.17e+06"	B	"73.9535"	"78.1218"	"2s.2p.(3P*).4d"	"2F*"	"7/2"	"2p2.(3P).3d"	"2F"	"5/2"	8	6		"T5109LS"	""	
O	4	""	"298.086"	""	"1.31e+06"	B	"52.01557"	"56.17371"	"2s2.3d"	"2D"	"3/2"	"2s.2p.(3P*).3s"	"2P*"	"3/2"	4	4		"T5109LS"	""	
O	4	""	"298.234"	""	"1.18e+07"	B	"52.01764"	"56.17371"	"2s2.3d"	"2D"	"5/2"	"2s.2p.(3P*).3s"	"2P*"	"3/2"	6	4		"T5109LS"	""	
O	3	"298.378"	"298.3781"	"250"	"2.15e+08"	B	"33.857770"	"38.011829"	"2s2.2p.(2P*).3s"	"1P*"	"1"	"2s2.2p.(2P*).3p"	"1D"	"2"	3	5		"T5376,T5791,u24"	"L3492"	
O	3	""	"299.2081"	""	"9.32e+06"	C	"36.434801"	"40.577338"	"2s2.2p.(2P*).3p"	"3D"	"1"	"2s2.2p.(2P*).3d"	"3D*"	"2"	3	5		"T5376,T5791,LS"	""	
O	3	""	"299.6480"	""	"4.64e+07"	C	"36.434801"	"40.571256"	"2s2.2p.(2P*).3p"	"3D"	"1"	"2s2.2p.(2P*).3d"	"3D*"	"1"	3	3		"T5376,T5791,LS"	""	
O	3	""	"299.7689"	""	"6.88e+06"	C	"36.451709"	"40.586496"	"2s2.2p.(2P*).3p"	"3D"	"2"	"2s2.2p.(2P*).3d"	"3D*"	"3"	5	7		"T5376,T5791,LS"	""	
O	4	""	"299.937"	""	"6.88e+06"	B	"64.3105"	"68.44295"	"2s.2p.(1P*).3s"	"2P*"	"1/2"	"2s2.5d"	"2D"	"3/2"	2	4		"T5109LS"	""	
O	4	""	"300.003"	""	"8.25e+06"	B	"64.3117"	"68.44328"	"2s.2p.(1P*).3s"	"2P*"	"3/2"	"2s2.5d"	"2D"	"5/2"	4	6		"T5109LS"	""	
O	4	""	"300.027"	""	"1.38e+06"	B	"64.3117"	"68.44295"	"2s.2p.(1P*).3s"	"2P*"	"3/2"	"2s2.5d"	"2D"	"3/2"	4	4		"T5109LS"	""	
O	3	""	"300.4344"	""	"4.27e+07"	C	"36.451709"	"40.577338"	"2s2.2p.(2P*).3p"	"3D"	"2"	"2s2.2p.(2P*).3d"	"3D*"	"2"	5	5		"T5376,T5791,LS"	""	
O	4	""	"300.459"	""	"1.28e+07"	B	"52.01557"	"56.14086"	"2s2.3d"	"2D"	"3/2"	"2s.2p.(3P*).3s"	"2P*"	"1/2"	4	2		"T5109LS"	""	
O	3	""	"300.8779"	""	"1.53e+07"	C	"36.451709"	"40.571256"	"2s2.2p.(2P*).3p"	"3D"	"2"	"2s2.2p.(2P*).3d"	"3D*"	"1"	5	3		"T5376,T5791,LS"	""	
O	4	""	"301.711"	""	"8.60e+06"	B	"63.75520"	"67.8634"	"2s.2p.(3P*).3d"	"2P*"	"3/2"	"2s.2p.(1P*).3p"	"2D"	"5/2"	4	6		"T5109LS"	""	
O	3	"301.763"	"301.7615"	"80"	"5.38e+07"	C	"36.479011"	"40.586496"	"2s2.2p.(2P*).3p"	"3D"	"3"	"2s2.2p.(2P*).3d"	"3D*"	"3"	7	7		"T5376,T5791,LS"	"L3467"	
O	4	""	"301.976"	""	"1.43e+06"	B	"63.75520"	"67.8598"	"2s.2p.(3P*).3d"	"2P*"	"3/2"	"2s.2p.(1P*).3p"	"2D"	"3/2"	4	4		"T5109LS"	""	
O	3	""	"302.3139"	""	"2.46e+05"	D	"45.319582"	"49.419562"	"2s.2p2.(4P).3p"	"5D*"	"0"	"2s.2p2.(4P).3d"	"5P"	"1"	1	3		"T5376LS"	""	
O	3	"302.345"	"302.3425"	"80"	"4.79e+07"	C+	"33.150537"	"37.250129"	"2s2.2p.(2P*).3s"	"3P*"	"1"	"2s2.2p.(2P*).3p"	"3P"	"2"	3	5		"u24"	"L3467"	
O	3	""	"302.4359"	""	"9.39e+06"	C	"36.479011"	"40.577338"	"2s2.2p.(2P*).3p"	"3D"	"3"	"2s2.2p.(2P*).3d"	"3D*"	"2"	7	5		"T5376,T5791,LS"	""	
O	3	""	"302.4540"	""	"6.16e+07"	C+	"33.135857"	"37.233938"	"2s2.2p.(2P*).3s"	"3P*"	"0"	"2s2.2p.(2P*).3p"	"3P"	"1"	1	3		"u24"	""	
O	3	""	"302.6330"	""	"5.51e+05"	D	"45.323905"	"49.419562"	"2s.2p2.(4P).3p"	"5D*"	"1"	"2s.2p2.(4P).3d"	"5P"	"1"	3	3		"T5376LS"	""	
O	4	""	"302.804"	""	"2.64e+07"	B	"56.14086"	"60.23421"	"2s.2p.(3P*).3s"	"2P*"	"1/2"	"2s2.4s"	"2S"	"1/2"	2	2		"T5109LS"	""	
O	3	""	"302.9860"	""	"1.10e+05"	D	"45.323905"	"49.414791"	"2s.2p2.(4P).3p"	"5D*"	"1"	"2s.2p2.(4P).3d"	"5P"	"2"	3	5		"T5376LS"	""	
O	3	""	"303.2615"	""	"4.26e+05"	D	"45.332392"	"49.419562"	"2s.2p2.(4P).3p"	"5D*"	"2"	"2s.2p2.(4P).3d"	"5P"	"1"	5	3		"T5376LS"	""	
O	4	""	"303.359"	""	"7.05e+06"	B	"63.77391"	"67.8598"	"2s.2p.(3P*).3d"	"2P*"	"1/2"	"2s.2p.(1P*).3p"	"2D"	"3/2"	2	4		"T5109LS"	""	
O	3	""	"303.4219"	""	"2.93e+07"	B	"41.259330"	"45.344339"	"2s2.2p.(2P*).3d"	"1P*"	"1"	"2s2.2p.(2P*).4p"	"1P"	"1"	3	3		"T5376"	""	
O	3	""	"303.5414"	""	"4.59e+07"	C+	"33.150537"	"37.233938"	"2s2.2p.(2P*).3s"	"3P*"	"1"	"2s2.2p.(2P*).3p"	"3P"	"1"	3	3		"u24"	""	
O	3	""	"303.6159"	""	"4.24e+05"	D	"45.332392"	"49.414791"	"2s.2p2.(4P).3p"	"5D*"	"2"	"2s.2p2.(4P).3d"	"5P"	"2"	5	5		"T5376LS"	""	
O	4	""	"303.980"	""	"1.09e+07"	B	"60.23421"	"64.3117"	"2s2.4s"	"2S"	"1/2"	"2s.2p.(1P*).3s"	"2P*"	"3/2"	2	4		"T5109LS"	""	
O	4	""	"304.073"	""	"1.09e+07"	B	"60.23421"	"64.3105"	"2s2.4s"	"2S"	"1/2"	"2s.2p.(1P*).3s"	"2P*"	"1/2"	2	2		"T5109LS"	""	
O	3	""	"304.2636"	""	"3.44e+04"	D	"45.332392"	"49.406101"	"2s.2p2.(4P).3p"	"5D*"	"2"	"2s.2p2.(4P).3d"	"5P"	"3"	5	7		"T5376LS"	""	
O	3	""	"304.2993"	""	"1.94e+08"	C+	"33.150537"	"37.223767"	"2s2.2p.(2P*).3s"	"3P*"	"1"	"2s2.2p.(2P*).3p"	"3P"	"0"	3	1		"u24"	""	
O	3	""	"304.5434"	""	"6.73e+05"	C	"45.344825"	"49.414791"	"2s.2p2.(4P).3p"	"5D*"	"3"	"2s.2p2.(4P).3d"	"5P"	"2"	7	5		"T5376LS"	""	
O	4	""	"304.710"	""	"4.01e+05"	B	"57.92905"	"61.99679"	"2s.2p.(3P*).3p"	"2P"	"1/2"	"2s2.4p"	"2P*"	"3/2"	2	4		"T5109LS"	""	
O	3	"304.713"	"304.7100"	"200"	"1.49e+08"	C+	"33.182387"	"37.250129"	"2s2.2p.(2P*).3s"	"3P*"	"2"	"2s2.2p.(2P*).3p"	"3P"	"2"	5	5		"u24"	"L3467"	
O	4	""	"305.109"	""	"1.60e+06"	B	"57.92905"	"61.99147"	"2s.2p.(3P*).3p"	"2P"	"1/2"	"2s2.4p"	"2P*"	"1/2"	2	2		"T5109LS"	""	
O	3	""	"305.1951"	""	"2.39e+05"	D	"45.344825"	"49.406101"	"2s.2p2.(4P).3p"	"5D*"	"3"	"2s.2p2.(4P).3d"	"5P"	"3"	7	7		"T5376LS"	""	
O	4	""	"305.253"	""	"5.15e+07"	B	"56.17371"	"60.23421"	"2s.2p.(3P*).3s"	"2P*"	"3/2"	"2s2.4s"	"2S"	"1/2"	4	2		"T5109LS"	""	
O	4	""	"305.788"	""	"1.98e+06"	B	"57.94338"	"61.99679"	"2s.2p.(3P*).3p"	"2P"	"3/2"	"2s2.4p"	"2P*"	"3/2"	4	4		"T5109LS"	""	
O	5	""	"305.868"	""	"1.39e+08"	B	"82.38575"	"86.43809"	"1s2.2p.(2P*<3/2>).3s"	"1P*"	"1"	"1s2.2p.(2P*<3/2>).3p"	"1D"	"2"	3	5		"T5633,T3843"	""	
O	3	"305.930"	"305.9277"	"110"	"8.72e+07"	C+	"33.182387"	"37.233938"	"2s2.2p.(2P*).3s"	"3P*"	"2"	"2s2.2p.(2P*).3p"	"3P"	"1"	5	3		"u24"	"L3467"	
O	4	""	"306.190"	""	"7.90e+05"	B	"57.94338"	"61.99147"	"2s.2p.(3P*).3p"	"2P"	"3/2"	"2s2.4p"	"2P*"	"1/2"	4	2		"T5109LS"	""	
O	4	"306.342"	"306.343"	"460"	"1.30e+08"	B	"44.33852"	"48.38459"	"2s2.3s"	"2S"	"1/2"	"2s2.3p"	"2P*"	"3/2"	2	4		"T5109LS"	"L648"	
O	3	""	"306.3850"	""	"9.10e+05"	C	"45.360597"	"49.406101"	"2s.2p2.(4P).3p"	"5D*"	"4"	"2s.2p2.(4P).3d"	"5P"	"3"	9	7		"T5376LS"	""	
O	3	""	"306.4975"	""	"2.17e+07"	C+	"45.319582"	"49.363601"	"2s.2p2.(4P).3p"	"5D*"	"0"	"2s.2p2.(4P).3d"	"5D"	"1"	1	3		"T5376LS"	""	
O	3	""	"306.8129"	""	"6.49e+07"	C+	"45.323905"	"49.363767"	"2s.2p2.(4P).3p"	"5D*"	"1"	"2s.2p2.(4P).3d"	"5D"	"0"	3	1		"T5376LS"	""	
O	3	""	"306.8256"	""	"5.41e+06"	C+	"45.323905"	"49.363601"	"2s.2p2.(4P).3p"	"5D*"	"1"	"2s.2p2.(4P).3d"	"5D"	"1"	3	3		"T5376LS"	""	
O	3	""	"306.8667"	""	"2.27e+07"	C+	"45.323905"	"49.363059"	"2s.2p2.(4P).3p"	"5D*"	"1"	"2s.2p2.(4P).3d"	"5D"	"2"	3	5		"T5376LS"	""	
O	4	"307.161"	"307.160"	"410"	"1.29e+08"	B	"44.33852"	"48.37382"	"2s2.3s"	"2S"	"1/2"	"2s2.3p"	"2P*"	"1/2"	2	2		"T5109LS"	"L648"	
O	3	""	"307.4138"	""	"1.84e+07"	C+	"45.332392"	"49.364358"	"2s.2p2.(4P).3p"	"5D*"	"2"	"2s.2p2.(4P).3d"	"5D"	"3"	5	7		"T5376LS"	""	
O	3	""	"307.4715"	""	"3.76e+07"	C+	"45.332392"	"49.363601"	"2s.2p2.(4P).3p"	"5D*"	"2"	"2s.2p2.(4P).3d"	"5D"	"1"	5	3		"T5376LS"	""	
O	3	""	"307.5129"	""	"1.61e+07"	C+	"45.332392"	"49.363059"	"2s.2p2.(4P).3p"	"5D*"	"2"	"2s.2p2.(4P).3d"	"5D"	"2"	5	5		"T5376LS"	""	
O	3	""	"307.5954"	""	"1.07e+07"	C+	"45.344825"	"49.374411"	"2s.2p2.(4P).3p"	"5D*"	"3"	"2s.2p2.(4P).3d"	"5D"	"4"	7	9		"T5376LS"	""	
O	3	""	"307.813"	""	"2.89e+07"	B	"45.986014"	"50.01275"	"2s2.2p.(2P*).4p"	"1D"	"2"	"2s2.2p.(2P*).5d"	"1F*"	"3"	5	7		"T5376"	""	
O	5	""	"307.895"	""	"3.81e+08"	B	"100.22291"	"104.24858"	"1s2.2s.5d"	"1D"	"2"	"1s2.2s.6f"	"1F*"	"3"	5	7		"T5633"	""	
O	3	""	"308.3647"	""	"3.20e+07"	C+	"45.344825"	"49.364358"	"2s.2p2.(4P).3p"	"5D*"	"3"	"2s.2p2.(4P).3d"	"5D"	"3"	7	7		"T5376LS"	""	
O	3	""	"308.4644"	""	"2.55e+07"	C+	"45.344825"	"49.363059"	"2s.2p2.(4P).3p"	"5D*"	"3"	"2s.2p2.(4P).3d"	"5D"	"2"	7	5		"T5376LS"	""	
O	3	""	"308.8041"	""	"5.30e+07"	C+	"45.360597"	"49.374411"	"2s.2p2.(4P).3p"	"5D*"	"4"	"2s.2p2.(4P).3d"	"5D"	"4"	9	9		"T5376LS"	""	
O	3	""	"309.5795"	""	"1.35e+07"	C+	"45.360597"	"49.364358"	"2s.2p2.(4P).3p"	"5D*"	"4"	"2s.2p2.(4P).3d"	"5D"	"3"	9	7		"T5376LS"	""	
O	2	"311.3611"	"311.3617"	"11"	"3.14e+06"	C	"25.6382319"	"29.619076"	"2s2.2p2.(3P).3p"	"4D*"	"3/2"	"2s2.2p2.(3P).4s"	"4P"	"5/2"	4	6		"T5723LS"	"L10621"	
O	3	""	"311.5674"	""	"1.39e+08"	C	"36.892572"	"40.870788"	"2s2.2p.(2P*).3p"	"3S"	"1"	"2s2.2p.(2P*).3d"	"3P*"	"0"	3	1		"T5376,T5791,LS"	""	
O	3	"312.171"	"312.1633"	"80"	"1.38e+08"	C	"36.892572"	"40.863194"	"2s2.2p.(2P*).3p"	"3S"	"1"	"2s2.2p.(2P*).3d"	"3P*"	"1"	3	3		"T5376,T5791,LS"	"L3467"	
O	2	"312.2521"	"312.2524"	"17"	"2.80e+07"	C	"25.6495863"	"29.619076"	"2s2.2p2.(3P).3p"	"4D*"	"5/2"	"2s2.2p2.(3P).4s"	"4P"	"5/2"	6	6		"T5723LS"	"L10621"	
O	2	"312.3921"	"312.3910"	"13"	"7.76e+06"	C	"25.6313478"	"29.599076"	"2s2.2p2.(3P).3p"	"4D*"	"1/2"	"2s2.2p2.(3P).4s"	"4P"	"3/2"	2	4		"T5723LS"	"L10621"	
O	4	""	"312.889"	""	"5.35e+06"	B	"68.1655"	"72.1269"	"2s.2p.(1P*).3p"	"2P"	"1/2"	"2s.2p.(1P*).3d"	"2P*"	"3/2"	2	4		"T5109LS"	""	
O	2	"312.9334"	"312.9340"	"17"	"4.94e+07"	C	"25.6382319"	"29.599076"	"2s2.2p2.(3P).3p"	"4D*"	"3/2"	"2s2.2p2.(3P).4s"	"4P"	"3/2"	4	4		"T5723LS"	"L10621"	
O	4	""	"313.104"	""	"2.13e+07"	B	"68.1655"	"72.1242"	"2s.2p.(1P*).3p"	"2P"	"1/2"	"2s.2p.(1P*).3d"	"2P*"	"1/2"	2	2		"T5109LS"	""	
O	3	"313.286"	"313.2794"	"110"	"1.37e+08"	C	"36.892572"	"40.849049"	"2s2.2p.(2P*).3p"	"3S"	"1"	"2s2.2p.(2P*).3d"	"3P*"	"2"	3	5		"T5376,T5791,LS"	"L3467"	
O	2	"313.4218"	"313.4213"	"17"	"7.68e+07"	C	"25.6313478"	"29.586034"	"2s2.2p2.(3P).3p"	"4D*"	"1/2"	"2s2.2p2.(3P).4s"	"4P"	"1/2"	2	2		"T5723LS"	"L10621"	
O	2	"313.4720"	"313.4726"	"22"	"1.23e+08"	C	"25.6650368"	"29.619076"	"2s2.2p2.(3P).3p"	"4D*"	"7/2"	"2s2.2p2.(3P).4s"	"4P"	"5/2"	8	6		"T5723LS"	"L10621"	
O	4	""	"313.507"	""	"2.66e+07"	B	"68.1733"	"72.1269"	"2s.2p.(1P*).3p"	"2P"	"3/2"	"2s.2p.(1P*).3d"	"2P*"	"3/2"	4	4		"T5109LS"	""	
O	4	""	"313.723"	""	"1.06e+07"	B	"68.1733"	"72.1242"	"2s.2p.(1P*).3p"	"2P"	"3/2"	"2s.2p.(1P*).3d"	"2P*"	"1/2"	4	2		"T5109LS"	""	
O	2	"313.8335"	"313.8337"	"19"	"9.64e+07"	C	"25.6495863"	"29.599076"	"2s2.2p2.(3P).3p"	"4D*"	"5/2"	"2s2.2p2.(3P).4s"	"4P"	"3/2"	6	4		"T5723LS"	"L10621"	
O	2	"313.9680"	"313.9678"	"17"	"7.64e+07"	C	"25.6382319"	"29.586034"	"2s2.2p2.(3P).3p"	"4D*"	"3/2"	"2s2.2p2.(3P).4s"	"4P"	"1/2"	4	2		"T5723LS"	"L10621"	
O	4	""	"314.167"	""	"1.94e+07"	B	"74.4019"	"78.3472"	"2p2.(1D).3s"	"2D"	"3/2"	"2p2.(1D).3p"	"2D*"	"3/2"	4	4		"T5109LS"	""	
O	4	""	"314.305"	""	"2.15e+06"	B	"74.4037"	"78.3472"	"2p2.(1D).3s"	"2D"	"5/2"	"2p2.(1D).3p"	"2D*"	"3/2"	6	4		"T5109LS"	""	
O	5	"314.466"	"314.466"	"160"	"8.86e+07"	B	"72.01311"	"75.95465"	"1s2.2s.3p"	"1P*"	"1"	"1s2.2s.3d"	"1D"	"2"	3	5		"T5633,T3843"	"L552"	
O	4	""	"315.314"	""	"9.87e+06"	B	"59.84297"	"63.77391"	"2s.2p.(3P*).3p"	"2D"	"3/2"	"2s.2p.(3P*).3d"	"2P*"	"1/2"	4	2		"T5109LS"	""	
O	5	""	"315.611"	""	"4.16e+08"	C+	"100.25562"	"104.18287"	"1s2.2s.5f"	"3F*"	"4"	"1s2.2s.6g"	"3G"	"5"	9	11		"T5600"	""	
O	5	""	"316.810"	""	"3.87e+08"	C+	"100.25535"	"104.16773"	"1s2.2s.5f"	"3F*"	"3"	"1s2.2s.6g"	"3G"	"4"	7	9		"T5600"	""	
O	4	""	"316.822"	""	"9.73e+05"	B	"59.84297"	"63.75520"	"2s.2p.(3P*).3p"	"2D"	"3/2"	"2s.2p.(3P*).3d"	"2P*"	"3/2"	4	4		"T5109LS"	""	
O	5	""	"316.832"	""	"2.58e+07"	C+	"100.25562"	"104.16773"	"1s2.2s.5f"	"3F*"	"4"	"1s2.2s.6g"	"3G"	"4"	9	9		"T5600LS"	""	
O	5	""	"317.231"	""	"3.79e+08"	C+	"100.25523"	"104.16244"	"1s2.2s.5f"	"3F*"	"2"	"1s2.2s.6g"	"3G"	"3"	5	7		"T5600"	""	
O	5	""	"317.240"	""	"3.31e+07"	C+	"100.25535"	"104.16244"	"1s2.2s.5f"	"3F*"	"3"	"1s2.2s.6g"	"3G"	"3"	7	7		"T5600LS"	""	
O	5	""	"317.262"	""	"5.04e+05"	C+	"100.25562"	"104.16244"	"1s2.2s.5f"	"3F*"	"4"	"1s2.2s.6g"	"3G"	"3"	9	7		"T5600LS"	""	
O	5	""	"317.687"	""	"4.12e+08"	B	"100.29290"	"104.19449"	"1s2.2s.5f"	"1F*"	"3"	"1s2.2s.6g"	"1G"	"4"	7	9		"T5600"	""	
O	4	""	"317.789"	""	"7.59e+06"	B	"58.06644"	"61.96677"	"2s.2p.(3P*).3p"	"4D"	"1/2"	"2s.2p.(3P*).3d"	"4D*"	"3/2"	2	4		"T5109LS"	""	
O	4	""	"318.077"	""	"1.51e+07"	B	"58.06644"	"61.96324"	"2s.2p.(3P*).3p"	"4D"	"1/2"	"2s.2p.(3P*).3d"	"4D*"	"1/2"	2	2		"T5109LS"	""	
O	4	""	"318.099"	""	"7.06e+06"	B	"58.07605"	"61.97258"	"2s.2p.(3P*).3p"	"4D"	"3/2"	"2s.2p.(3P*).3d"	"4D*"	"5/2"	4	6		"T5109LS"	""	
O	4	""	"318.574"	""	"1.21e+07"	B	"58.07605"	"61.96677"	"2s.2p.(3P*).3p"	"4D"	"3/2"	"2s.2p.(3P*).3d"	"4D*"	"3/2"	4	4		"T5109LS"	""	
O	4	""	"318.822"	""	"4.28e+06"	B	"58.09287"	"61.98057"	"2s.2p.(3P*).3p"	"4D"	"5/2"	"2s.2p.(3P*).3d"	"4D*"	"7/2"	6	8		"T5109LS"	""	
O	4	""	"318.864"	""	"1.50e+07"	B	"58.07605"	"61.96324"	"2s.2p.(3P*).3p"	"4D"	"3/2"	"2s.2p.(3P*).3d"	"4D*"	"1/2"	4	2		"T5109LS"	""	
O	4	""	"319.409"	""	"8.54e+06"	B	"59.87465"	"63.75520"	"2s.2p.(3P*).3p"	"2D"	"5/2"	"2s.2p.(3P*).3d"	"2P*"	"3/2"	6	4		"T5109LS"	""	
O	4	""	"319.478"	""	"1.71e+07"	B	"58.09287"	"61.97258"	"2s.2p.(3P*).3p"	"4D"	"5/2"	"2s.2p.(3P*).3d"	"4D*"	"5/2"	6	6		"T5109LS"	""	
O	3	""	"319.8181"	""	"9.57e+06"	C+	"46.440965"	"50.316554"	"2s.2p2.(4P).3p"	"3D*"	"1"	"2s.2p2.(4P).3d"	"3D"	"2"	3	5		"T5376LS"	""	
O	4	""	"319.958"	""	"1.04e+07"	B	"58.09287"	"61.96677"	"2s.2p.(3P*).3p"	"4D"	"5/2"	"2s.2p.(3P*).3d"	"4D*"	"3/2"	6	4		"T5109LS"	""	
O	3	""	"320.1139"	""	"4.77e+07"	C+	"46.440965"	"50.312974"	"2s.2p2.(4P).3p"	"3D*"	"1"	"2s.2p2.(4P).3d"	"3D"	"1"	3	3		"T5376LS"	""	
O	3	""	"320.2514"	""	"7.08e+06"	C+	"46.452356"	"50.322703"	"2s.2p2.(4P).3p"	"3D*"	"2"	"2s.2p2.(4P).3d"	"3D"	"3"	5	7		"T5376LS"	""	
O	3	""	"320.7609"	""	"4.40e+07"	C+	"46.452356"	"50.316554"	"2s.2p2.(4P).3p"	"3D*"	"2"	"2s.2p2.(4P).3d"	"3D"	"2"	5	5		"T5376LS"	""	
O	4	""	"320.873"	""	"1.75e+07"	B	"64.3105"	"68.1733"	"2s.2p.(1P*).3s"	"2P*"	"1/2"	"2s.2p.(1P*).3p"	"2P"	"3/2"	2	4		"T5109LS"	""	
O	4	"320.966"	"320.965"	"160"	"2.53e+07"	B	"58.11883"	"61.98057"	"2s.2p.(3P*).3p"	"4D"	"7/2"	"2s.2p.(3P*).3d"	"4D*"	"7/2"	8	8		"T5109LS"	"L648"	
O	4	""	"320.976"	""	"8.75e+07"	B	"64.3117"	"68.1733"	"2s.2p.(1P*).3s"	"2P*"	"3/2"	"2s.2p.(1P*).3p"	"2P"	"3/2"	4	4		"T5109LS"	""	
O	3	""	"321.0585"	""	"1.58e+07"	C+	"46.452356"	"50.312974"	"2s.2p2.(4P).3p"	"3D*"	"2"	"2s.2p2.(4P).3d"	"3D"	"1"	5	3		"T5376LS"	""	
O	4	""	"321.523"	""	"6.96e+07"	B	"64.3105"	"68.1655"	"2s.2p.(1P*).3s"	"2P*"	"1/2"	"2s.2p.(1P*).3p"	"2P"	"1/2"	2	2		"T5109LS"	""	
O	3	""	"321.6074"	""	"5.58e+07"	C+	"46.468675"	"50.322703"	"2s.2p2.(4P).3p"	"3D*"	"3"	"2s.2p2.(4P).3d"	"3D"	"3"	7	7		"T5376LS"	""	
O	4	""	"321.626"	""	"3.48e+07"	B	"64.3117"	"68.1655"	"2s.2p.(1P*).3s"	"2P*"	"3/2"	"2s.2p.(1P*).3p"	"2P"	"1/2"	4	2		"T5109LS"	""	
O	4	""	"321.631"	""	"5.56e+06"	B	"58.11883"	"61.97258"	"2s.2p.(3P*).3p"	"4D"	"7/2"	"2s.2p.(3P*).3d"	"4D*"	"5/2"	8	6		"T5109LS"	""	
O	5	""	"321.924"	""	"1.54e+07"	B	"83.95599"	"87.80623"	"1s2.2p.(2P*<1/2>).3p"	"3D"	"1"	"1s2.2p.(2P*<3/2>).3d"	"3P*"	"0"	3	1		"T3843n"	""	
O	3	""	"322.1213"	""	"9.75e+06"	C+	"46.468675"	"50.316554"	"2s.2p2.(4P).3p"	"3D*"	"3"	"2s.2p2.(4P).3d"	"3D"	"2"	7	5		"T5376LS"	""	
O	5	""	"322.229"	""	"1.16e+07"	B	"80.95151"	"84.79811"	"1s2.2p.(2P*<1/2>).3s"	"3P*"	"0"	"1s2.2p.(2P*<3/2>).3p"	"3S"	"1"	1	3		"T3843n"	""	
O	5	""	"322.754"	""	"3.38e+06"	B	"83.95599"	"87.79632"	"1s2.2p.(2P*<1/2>).3p"	"3D"	"1"	"1s2.2p.(2P*<3/2>).3d"	"3P*"	"1"	3	3		"T3843n"	""	
O	4	""	"323.332"	""	"8.67e+05"	B	"72.4738"	"76.307"	"2s.2p.(3P*).4p"	"2D"	"3/2"	"2p2.(3P).3p"	"2D*"	"3/2"	4	4		"T5109LS"	""	
O	4	""	"323.636"	""	"6.41e+04"	C+	"72.4738"	"76.3037"	"2s.2p.(3P*).4p"	"2D"	"3/2"	"2p2.(3P).3p"	"2D*"	"5/2"	4	6		"T5109LS"	""	
O	3	""	"323.641"	""	"1.99e+07"	B	"45.986014"	"49.81582"	"2s2.2p.(2P*).4p"	"1D"	"2"	"2s2.2p.(2P*).5d"	"1D*"	"2"	5	5		"T5376"	""	
O	5	""	"323.921"	""	"3.28e+07"	B	"80.97161"	"84.79811"	"1s2.2p.(2P*<1/2>).3s"	"3P*"	"1"	"1s2.2p.(2P*<3/2>).3p"	"3S"	"1"	3	3		"T3843n"	""	
