element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Tm	1	"382.6667"	"0.0005"	"382.66692+"	"120"	"1.08e+06"	C	"1.6266243"	"4.8657083"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"9/2"	10	10		"T6708"	"L2006"	
Tm	1	"383.0267"	"0.0005"	"383.02685+"	"120"	"1.05e+06"	C+	"1.6266243"	"4.8626646"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f13.(2F*<7/2>).6s.6d.(3D)"	"3[11/2]*"	"9/2"	10	10		"T6708"	"L2006"	
Tm	1	"383.0394"	"0.0005"	"383.03906+"	"120"	"1.6e+06"	C	"1.9326423"	"5.1685794"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"11/2"	12	12		"T6708"	"L2006"	
Tm	1	"384.0869"	"0.0005"	"384.0872+"	"2900"	"4.04e+07"	B+	"1.8933629"	"5.120469"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"15/2"	""	"*"	"17/2"	16	18		"T6708"	"L2006,L3475"	
Tm	1	"384.7836"	"0.0005"	"384.78304+"	"79"	"1.67e+06"	C+	"1.9326423"	"5.1539133"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"11/2"	12	12		"T6708"	"L2006"	
Tm	2	"384.802"	"0.010"	"384.8020+"	"8900"	"4.66e+07"		"0.000000"	"3.221112"	"4f13.(2F*<7/2>).6s<1/2>"	"(7/2,1/2)*"	"4"	"4f13.6p"	""	"3"	9	7		"T6708"	"L3475"	
Tm	1	"386.3081"	"0.0005"	"386.3080+"	"120"	"3.3e+06"	D+	"2.3176458"	"5.526201"	"4f12.(3H<6>).5d<5/2>.6s2"	"(6,5/2)"	"15/2"	"4f12.5d.6s.6p"	"*"	"17/2"	16	18		"T6708"	"L2006"	
Tm	1	"388.1249"	"0.0005"	"388.12491+"	"170"	"1.97e+06"	B	"1.6266243"	"4.8201598"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"11/2"	10	12		"T6708"	"L2006"	
Tm	1	"388.3132"	"0.0005"	"388.31312+"	"68000"	"1.06e+08"	B+	"0.0000000"	"3.1919877"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f13.(2F*<7/2>).6s.6p.(1P*<1>)"	""	"5/2"	8	6		"T6708"	"L2006,L3475"	
Tm	1	"388.7348"	"0.0005"	"388.73471+"	"54000"	"3.72e+07"	B+	"0.0000000"	"3.1885261"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f12.(3H<5>).5d<5/2>.6s2"	"(5,5/2)"	"7/2"	8	8		"T6708"	"L2006,L3475"	
Tm	1	"389.6617"	"0.0005"	"389.66168+"	"4400"	"2.95e+06"	B+	"0.0000000"	"3.1809410"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f13.(2F*<5/2>).6s.6p.(3P*<0>)"	"(5/2,0)"	"5/2"	8	6		"T6708"	"L2006,L3475"	
Tm	1	"391.6477"	"0.0005"	"391.6476+"	"35000"	"1.98e+08"	B+	"1.0874955"	"4.252307"	"4f13.(2F*).6s2"	"2F*"	"5/2"	"4f13.(2F*<5/2>).6s.6p.(1P*<1>)"	"(5/2,1)"	"7/2"	6	8		"T6708"	"L2006,L3475"	
Tm	1	"391.7144"	"0.0005"	"391.71475+"	"130"	"5.8e+06"	B	"1.9326423"	"5.0969115"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"9/2"	12	10		"T6708"	"L2006"	
Tm	1	"392.1446"	"0.0005"	"392.14468+"	"200"	"3.1e+06"	B	"1.9326423"	"5.0934425"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"11/2"	12	12		"T6708"	"L2006"	
Tm	1	"393.7282"	"0.0005"	"393.72847+"	"330"	"9.0e+06"	B+	"2.0757728"	"5.2238588"	"4f13.(2F*<7/2>).6s.6p.(3P*<0>)"	"(7/2,0)"	"7/2"	"4f12.5d.6s.6p"	"*"	"7/2"	8	8		"T6708"	"L2006"	
Tm	1	"393.9089"	"0.0005"	"393.90875+"	"240"	"1.48e+06"	B	"1.6266243"	"4.7732696"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"9/2"	10	10		"T6708"	"L2006"	
Tm	1	"394.9270"	"0.0005"	"394.9272+"	"15000"	"1.37e+08"	B+	"1.0874955"	"4.226026"	"4f13.(2F*).6s2"	"2F*"	"5/2"	"4f13.(2F*<5/2>).6s.6p.(1P*<1>)"	"(5/2,1)"	"5/2"	6	6		"T6708"	"L2006,L3475"	
Tm	1	"395.6492"	"0.0005"	"395.64914+"	"62"	"7.7e+05"	B	"1.9326423"	"5.0654463"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"9/2"	12	10		"T6708"	"L2006"	
Tm	1	"397.6679"	"0.0005"	"397.66787+"	"950"	"1.12e+07"	B+	"2.0757728"	"5.1926738"	"4f13.(2F*<7/2>).6s.6p.(3P*<0>)"	"(7/2,0)"	"7/2"	"4f12.5d.6s.6p"	"*"	"9/2"	8	10		"T6708"	"L2006,L3475"	
Tm	1	"401.0124"	"0.0005"	"401.01220+"	"85"	"7.2e+05"	C+	"1.9326423"	"5.0235497"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"9/2"	12	10		"T6708"	"L2006"	
Tm	1	"402.2595"	"0.0005"	"402.2597+"	"250"	"4.5e+05"	C+	"1.0874955"	"4.168817"	"4f13.(2F*).6s2"	"2F*"	"5/2"	"4f12.(3F<2>).5d<5/2>.6s2"	""	"7/2"	6	8		"T6708"	"L2006,L3475"	
Tm	1	"402.4230"	"0.0005"	"402.4229+"	"2200"	"1.78e+07"	B+	"2.0403972"	"5.120469"	"4f12.(3H<6>).5d<5/2>.6s2"	"(6,5/2)"	"17/2"	""	"*"	"17/2"	18	18		"T6708"	"L2006,L3475"	
Tm	1	"402.5615"	"0.0005"	"402.56146+"	"570"	"1.25e+07"	B+	"2.0757728"	"5.1547851"	"4f13.(2F*<7/2>).6s.6p.(3P*<0>)"	"(7/2,0)"	"7/2"	"4f12.5d.6s.6p"	"*"	"9/2"	8	10		"T6708"	"L2006"	
Tm	1	"402.6370"	"0.0005"	"402.63712+"	"230"	"6.4e+06"	C+	"2.1024008"	"5.1808346"	"4f12.(3H<6>).5d<5/2>.6s2"	"(6,5/2)"	"7/2"	"4f12.5d.6s.6p"	"*"	"9/2"	8	10		"T6708"	"L2006"	
Tm	1	"403.3894"	"0.0005"	"403.3890+"	"56"	"1.5e+06"	C+	"2.0757728"	"5.148469"	"4f13.(2F*<7/2>).6s.6p.(3P*<0>)"	"(7/2,0)"	"7/2"	"4f12.5d.6s.6p"	"*"	"7/2"	8	8		"T6708"	"L2006"	
Tm	1	"404.1762"	"0.0005"	"404.17573+"	"81"	"7.3e+05"	C+	"1.9326423"	"4.9993573"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"9/2"	12	10		"T6708"	"L2006"	
Tm	1	"404.4474"	"0.0005"	"404.4473+"	"3800"	"2.63e+07"	B+	"1.0874955"	"4.152151"	"4f13.(2F*).6s2"	"2F*"	"5/2"	"4f12.(3F<2>).5d<5/2>.6s2"	"(5/2,2)"	"3/2"	6	4		"T6708"	"L2006,L3475"	
Tm	1	"405.5809"	"0.0005"	"405.58056+"	"800"	"7.5e+06"	B+	"1.6266243"	"4.6827173"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"9/2"	10	10		"T6708"	"L2006,L3475"	
Tm	1	"406.0478"	"0.0005"	"406.04781+"	"79"	"5.2e+05"	C+	"1.9326423"	"4.9852185"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"11/2"	"4f12.(3F<3>).6s2.6p<3/2>"	"(3,3/2)*"	"9/2"	12	10		"T6708"	"L2006"	
Tm	1	"406.0737"	"0.0005"	"406.07335+"	"82"	"1.6e+06"	C	"2.1024008"	"5.1547851"	"4f12.(3H<6>).5d<5/2>.6s2"	"(6,5/2)"	"7/2"	"4f12.5d.6s.6p"	"*"	"9/2"	8	10		"T6708"	"L2006"	
Tm	1	"407.4111"	"0.0005"	"407.41086+"	"120"	"1.13e+06"	B	"1.6266243"	"4.6689880"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"11/2"	10	12		"T6708"	"L2006"	
Tm	1	"407.7221"	"0.0005"	"407.72181+"	"270"	"9.5e+06"	B+	"2.1838154"	"5.2238588"	"4f13.(2F*<7/2>).6s.6p.(3P*<1>)"	"(7/2,1)"	"9/2"	"4f12.5d.6s.6p"	"*"	"7/2"	10	8		"T6708"	"L2006"	
Tm	1	"409.4187"	"0.0005"	"409.41809+"	"100000"	"9.8e+07"	B+	"0.0000000"	"3.0274484"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f13.(2F*<7/2>).6s.6p.(1P*<1>)"	"(7/2,1)"	"5/2"	8	6		"T6708"	"L2006,L3475"	
Tm	1	"410.0217"	"0.0005"	"410.02128+"	"21"	"8.8e+05"	C+	"2.0757728"	"5.0987676"	"4f13.(2F*<7/2>).6s.6p.(3P*<0>)"	"(7/2,0)"	"7/2"	""	"*"	"9/2"	8	10		"T6708"	"L2006"	
Tm	1	"410.0458"	"0.0005"	"410.04597+"	"27"	"1.4e+06"	C	"2.2010461"	"5.2238588"	"4f13.(2F*<7/2>).6s.6p.(3P*<1>)"	"(7/2,1)"	"5/2"	"4f12.5d.6s.6p"	"*"	"7/2"	6	8		"T6708"	"L2006"	
Tm	1	"410.2727"	"0.0005"	"410.27318+"	"150"	"2.6e+06"	B	"2.0757728"	"5.0969115"	"4f13.(2F*<7/2>).6s.6p.(3P*<0>)"	"(7/2,0)"	"7/2"	"4f12.5d.6s.6p"	"*"	"9/2"	8	10		"T6708"	"L2006"	
Tm	1	"410.5841"	"0.0005"	"410.58381+"	"95000"	"6.4e+07"	B+	"0.0000000"	"3.0188531"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f12.(3H<5>).5d<3/2>.6s2"	"(5,3/2)"	"9/2"	8	10		"T6708"	"L2006,L3475"	
Tm	1	"410.7930"	"0.0005"	"410.79289+"	"700"	"1.43e+07"	B+	"2.0757728"	"5.0930895"	"4f13.(2F*<7/2>).6s.6p.(3P*<0>)"	"(7/2,0)"	"7/2"	"4f13.(2F*<7/2>).6s.8s.(3S<1>)"	"(7/2,1)*"	"9/2"	8	10		"T6708"	"L2006,L3475"	
Tm	1	"411.9475"	"0.0005"	"411.94769+"	"130"	"1.8e+06"	C	"2.1838154"	"5.1926738"	"4f13.(2F*<7/2>).6s.6p.(3P*<1>)"	"(7/2,1)"	"9/2"	"4f12.5d.6s.6p"	"*"	"9/2"	10	10		"T6708"	"L2006"	
Tm	1	"412.5476"	"0.0005"	"412.54792+"	"200"	"3.0e+06"	C+	"2.1503043"	"5.1547851"	"4f13.(2F*<7/2>).6s.6p.(3P*<1>)"	"(7/2,1)"	"7/2"	"4f12.5d.6s.6p"	"*"	"9/2"	8	10		"T6708"	"L2006"	
Tm	1	"413.8334"	"0.0005"	"413.8331+"	"4000"	"7.9e+07"	B+	"1.0874955"	"4.082646"	"4f13.(2F*).6s2"	"2F*"	"5/2"	"4f12.(3F<3>).5d<5/2>.6s2"	"(3,5/2)"	"3/2"	6	4		"T6708"	"L2006"	
Tm	1	"413.8387"	"0.0005"	"413.83909+"	"900"	"1.65e+07"	B+	"1.6266243"	"4.6217314"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"11/2"	10	12		"T6708"	"L2006"	
Tm	1	"414.4553"	"0.0005"	"414.45573+"	"12"	"1.7e+05"	C	"1.9326423"	"4.9232932"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"11/2"	12	12		"T6708"	"L2006"	
Tm	1	"414.5910"	"0.0005"	"414.59124+"	"98"	"1.61e+06"	B+	"2.0757728"	"5.0654463"	"4f13.(2F*<7/2>).6s.6p.(3P*<0>)"	"(7/2,0)"	"7/2"	"4f12.5d.6s.6p"	"*"	"9/2"	8	10		"T6708"	"L2006"	
Tm	1	"415.2732"	"0.0005"	"415.27320+"	"50"	"7.4e+05"	C+	"2.1838154"	"5.1685794"	"4f13.(2F*<7/2>).6s.6p.(3P*<1>)"	"(7/2,1)"	"9/2"	"4f12.5d.6s.6p"	"*"	"11/2"	10	12		"T6708"	"L2006"	
Tm	1	"415.8601"	"0.0005"	"415.8600+"	"1200"	"4.e+06"	E	"1.0874955"	"4.068048"	"4f13.(2F*).6s2"	"2F*"	"5/2"	"4f12.(3F<3>).5d<5/2>.6s2"	"(3,5/2)"	"7/2"	6	8		"T3338n"	"L2006,L3475"	
Tm	1	"418.0902"	"0.0005"	"418.0903+"	"98"	"2.4e+06"	C+	"2.1838154"	"5.148469"	"4f13.(2F*<7/2>).6s.6p.(3P*<1>)"	"(7/2,1)"	"9/2"	"4f12.5d.6s.6p"	"*"	"7/2"	10	8		"T6708"	"L2006"	
Tm	1	"418.7615"	"0.0005"	"418.76162+"	"88000"	"6.4e+07"	B+	"0.0000000"	"2.9599004"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f12.(3F<4>).5d<5/2>.6s2"	""	"7/2"	8	8		"T6708"	"L2006,L3475"	
Tm	1	"419.0975"	"0.0005"	"419.09766+"	"240"	"2.0e+06"	C	"2.0757728"	"5.0333000"	"4f13.(2F*<7/2>).6s.6p.(3P*<0>)"	"(7/2,0)"	"7/2"	"4f12.5d.6s.6p"	"*"	"7/2"	8	8		"T6708"	"L2006"	
Tm	1	"420.3727"	"0.0005"	"420.3730+"	"60000"	"2.43e+07"	B+	"0.0000000"	"2.9485548"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f12.(3F<4>).5d<5/2>.6s2"	"(4,5/2)"	"9/2"	8	10		"T6708"	"L2006,L3475"	
Tm	1	"421.1980"	"0.0010"	"421.1972+"	"47h"	"1.71e+06"	C+	"2.1503043"	"5.0930895"	"4f13.(2F*<7/2>).6s.6p.(3P*<1>)"	"(7/2,1)"	"7/2"	"4f13.(2F*<7/2>).6s.8s.(3S<1>)"	"(7/2,1)*"	"9/2"	8	10		"T6708"	"L2006"	
Tm	1	"422.2671"	"0.0005"	"422.2673+"	"3800"	"1.57e+07"	B+	"1.0874955"	"4.022824"	"4f13.(2F*).6s2"	"2F*"	"5/2"	"4f12.(3F<2>).5d<3/2>.6s2"	""	"7/2"	6	8		"T6708"	"L2006,L3475"	
Tm	1	"422.9058"	"0.0005"	"422.9053+"	"93"	"1.0e+06"	D+	"2.1024008"	"5.0333000"	"4f12.(3H<6>).5d<5/2>.6s2"	"(6,5/2)"	"7/2"	"4f12.5d.6s.6p"	"*"	"7/2"	8	8		"T6708"	"L2006"	
Tm	1	"423.9632"	"0.0005"	"423.9635+"	"14"	"2.6e+05"	D+	"2.0757728"	"4.9993573"	"4f13.(2F*<7/2>).6s.6p.(3P*<0>)"	"(7/2,0)"	"7/2"	"4f12.5d.6s.6p"	"*"	"9/2"	8	10		"T6708"	"L2006"	
Tm	1	"424.1528"	"0.0010"	"424.1531+"	"66h"	"4.5e+05"	D+	"1.9326423"	"4.854920"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"11/2"	"4f13.(2F*<7/2>).6s.6d.(3D)"	"3[11/2]*"	"13/2"	12	14		"T6708"	"L2006"	
Tm	2	"424.215"	"0.010"	"424.215+"	"3000"	"4.65e+06"		"0.029378"	"2.951231"	"4f13.(2F*<7/2>).6s<1/2>"	"(7/2,1/2)*"	"3"	"4f12.5d.6s"	""	"4"	7	9		"T6708"	"L3475"	
Tm	1	"424.3170"	"0.0005"	"424.3169+"	"46"	"7.6e+05"	C+	"2.1024008"	"5.0235497"	"4f12.(3H<6>).5d<5/2>.6s2"	"(6,5/2)"	"7/2"	"4f12.5d.6s.6p"	"*"	"9/2"	8	10		"T6708"	"L2006"	
Tm	1	"425.2191"	"0.0005"	"425.2190+"	"70"	"8.6e+05"	C+	"2.1838154"	"5.0987676"	"4f13.(2F*<7/2>).6s.6p.(3P*<1>)"	"(7/2,1)"	"9/2"	""	"*"	"9/2"	10	10		"T6708"	"L2006"	
Tm	1	"426.0487"	"0.0010"	"426.0489+"	"690h"	"6.2e+06"	B+	"2.1838154"	"5.0930895"	"4f13.(2F*<7/2>).6s.6p.(3P*<1>)"	"(7/2,1)"	"9/2"	"4f13.(2F*<7/2>).6s.8s.(3S<1>)"	"(7/2,1)*"	"9/2"	10	10		"T6708"	"L2006"	
Tm	1	"427.1716"	"0.0005"	"427.1709+"	"2700"	"8.8e+06"	B+	"1.0874955"	"3.989128"	"4f13.(2F*).6s2"	"2F*"	"5/2"	"4f12.(3F<3>).5d<5/2>.6s2"	"(3,5/2)"	"5/2"	6	6		"T6708"	"L2006,L3475"	
Tm	1	"429.8365"	"0.0005"	"429.8364+"	"1500"	"9.0e+06"	B+	"1.6266243"	"4.5102641"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"9/2"	10	10		"T6708"	"L2006,L3475"	
Tm	1	"429.9589"	"0.0005"	"429.9590+"	"45"	"6.0e+05"	C+	"2.1024008"	"4.9852185"	"4f12.(3H<6>).5d<5/2>.6s2"	"(6,5/2)"	"7/2"	"4f12.(3F<3>).6s2.6p<3/2>"	"(3,3/2)*"	"9/2"	8	10		"T6708"	"L2006"	
Tm	1	"430.1360"	"0.0005"	"430.1360+"	"45"	"4.9e+05"	C+	"2.1838154"	"5.0654463"	"4f13.(2F*<7/2>).6s.6p.(3P*<1>)"	"(7/2,1)"	"9/2"	"4f12.5d.6s.6p"	"*"	"9/2"	10	10		"T6708"	"L2006"	
Tm	1	"433.9626"	"0.0005"	"433.9626+"	"69"	"1.9e+06"	D+	"2.3355381"	"5.1917601"	"4f12.(3H<6>).5d<5/2>.6s2"	"(6,5/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"11/2"	10	12		"T6708"	"L2006"	
Tm	1	"434.1336"	"0.0005"	"434.1335+"	"140"	"2.3e+06"	C+	"2.3375761"	"5.1926738"	"4f12.(3H<6>).5d<5/2>.6s2"	"(6,5/2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"9/2"	12	10		"T6708"	"L2006"	
Tm	1	"434.6484"	"0.0005"	"434.6482+"	"700"	"4.76e+06"	B+	"1.9326423"	"4.784359"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"13/2"	12	14		"T6708"	"L2006,L3475"	
Tm	1	"435.9928"	"0.0005"	"435.9927+"	"27000"	"1.20e+07"	B+	"0.0000000"	"2.8429226"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f12.(3H<5>).5d<5/2>.6s2"	""	"5/2"	8	6		"T6708"	"L2006,L3475"	
Tm	1	"436.3455"	"0.0005"	"436.3450+"	"84"	"8.4e+05"	B	"1.9326423"	"4.7732696"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"9/2"	12	10		"T6708"	"L2006"	
Tm	1	"436.7238"	"0.0005"	"436.7238+"	"460"	"4.9e+06"	C+	"2.3545103"	"5.1926738"	"4f13.(2F*<7/2>).6s.6p.(3P*<2>)"	"(7/2,2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"9/2"	12	10		"T6708"	"L2006"	
Tm	1	"436.8648"	"0.0005"	"436.8645+"	"120"	"1.8e+06"	D+	"2.3545103"	"5.1917601"	"4f13.(2F*<7/2>).6s.6p.(3P*<2>)"	"(7/2,2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"11/2"	12	12		"T6708"	"L2006"	
Tm	1	"437.5140"	"0.0005"	"437.5135+"	"230"	"2.13e+06"	B	"2.3355381"	"5.1685794"	"4f12.(3H<6>).5d<5/2>.6s2"	"(6,5/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"11/2"	10	12		"T6708"	"L2006"	
Tm	1	""	""	"437.8284+"	""	"7.1e+05"	C+	"2.3375761"	"5.1685794"	"4f12.(3H<6>).5d<5/2>.6s2"	"(6,5/2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"11/2"	12	12		"T6708"	""	
Tm	1	"438.6434"	"0.0005"	"438.6431+"	"14000"	"3.71e+06"	B+	"0.0000000"	"2.8257457"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f12.(3H<5>).5d<3/2>.6s2"	"(5,3/2)"	"7/2"	8	8		"T6708"	"L2006,L3475"	
Tm	1	"439.4420"	"0.0005"	"439.4421+"	"2000"	"9.4e+06"	B+	"1.0874955"	"3.908103"	"4f13.(2F*).6s2"	"2F*"	"5/2"	"4f12.(3F<3>).5d<3/2>.6s2"	""	"3/2"	6	4		"T6708"	"L2006,L3475"	
Tm	1	"439.5960"	"0.0005"	"439.5956+"	"1200"	"5.4e+06"	B+	"1.8933629"	"4.7129859"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"15/2"	"4f12.5d.6s.6p"	"*"	"13/2"	16	14		"T6708"	"L2006,L3475"	
Tm	1	"439.6495"	"0.0005"	"439.6496+"	"1400"	"2.18e+06"	B	"1.0874955"	"3.906772"	"4f13.(2F*).6s2"	"2F*"	"5/2"	"4f12.(3F<3>).5d<5/2>.6s2"	""	"7/2"	6	8		"T6708"	"L2006,L3475"	
Tm	1	"439.9723"	"0.0005"	"439.9723+"	"550"	"5.4e+06"	C+	"2.3375761"	"5.1547851"	"4f12.(3H<6>).5d<5/2>.6s2"	"(6,5/2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"9/2"	12	10		"T6708"	"L2006,L3475"	
Tm	1	"440.0070"	"0.0005"	"440.0067+"	"43"	"1.4e+06"	C	"2.0757728"	"4.8927614"	"4f13.(2F*<7/2>).6s.6p.(3P*<0>)"	"(7/2,0)"	"7/2"	"4f13.(2F*<7/2>).6s.6d.(3D)"	"3[7/2]*"	"7/2"	8	8		"T6708"	"L2006"	
Tm	1	"440.2325"	"0.0005"	"440.2328+"	"4"	"1.9e+05"	C	"2.1838154"	"4.9993573"	"4f13.(2F*<7/2>).6s.6p.(3P*<1>)"	"(7/2,1)"	"9/2"	"4f12.5d.6s.6p"	"*"	"9/2"	10	10		"T6708"	"L2006"	
Tm	1	"441.1697"	"0.0005"	"441.1700+"	"350"	"4.6e+05"	C+	"1.0874955"	"3.897056"	"4f13.(2F*).6s2"	"2F*"	"5/2"	"4f12.(3F<3>).5d<3/2>.6s2"	""	"5/2"	6	6		"T6708"	"L2006"	
Tm	1	"442.2305"	"0.0005"	"442.2305+"	"160"	"1.92e+06"	C+	"2.3176458"	"5.120469"	"4f12.(3H<6>).5d<5/2>.6s2"	"(6,5/2)"	"15/2"	""	"*"	"17/2"	16	18		"T6708"	"L2006"	
Tm	1	"442.5958"	"0.0005"	"442.5962+"	"410"	"1.59e+06"	B+	"1.8933629"	"4.693871"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"15/2"	"4f12.(3H<6>).5d.6s.6p.(4D*<7/2>)"	"(6,7/2)*"	"15/2"	16	16		"T6708"	"L2006"	
Tm	1	"442.6330"	"0.0005"	"442.6330+"	"230"	"5.4e+06"	B	"2.3545103"	"5.1547851"	"4f13.(2F*<7/2>).6s.6p.(3P*<2>)"	"(7/2,2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"9/2"	12	10		"T6708"	"L2006"	
Tm	1	"444.2059"	"0.0005"	"444.2057+"	"32"	"9.5e+05"	C	"2.1024008"	"4.8927614"	"4f12.(3H<6>).5d<5/2>.6s2"	"(6,5/2)"	"7/2"	"4f13.(2F*<7/2>).6s.6d.(3D)"	"3[7/2]*"	"7/2"	8	8		"T6708"	"L2006"	
Tm	1	"444.2735"	"0.0005"	"444.2734+"	"800"	"1.0e+07"	B+	"2.0757728"	"4.8657083"	"4f13.(2F*<7/2>).6s.6p.(3P*<0>)"	"(7/2,0)"	"7/2"	"4f12.5d.6s.6p"	"*"	"9/2"	8	10		"T6708"	"L2006,L3475"	
Tm	1	"444.7585"	"0.0005"	"444.7586+"	"500"	"5.9e+06"	B	"2.0757728"	"4.8626646"	"4f13.(2F*<7/2>).6s.6p.(3P*<0>)"	"(7/2,0)"	"7/2"	"4f13.(2F*<7/2>).6s.6d.(3D)"	"3[11/2]*"	"9/2"	8	10		"T6708"	"L2006,L3475"	
Tm	1	"445.4033"	"0.0005"	"445.4038+"	"1200"	"2.42e+07"	B+	"2.0757728"	"4.8586274"	"4f13.(2F*<7/2>).6s.6p.(3P*<0>)"	"(7/2,0)"	"7/2"	"4f13.(2F*<7/2>).6s.6d.(3D)"	"3[5/2]*"	"7/2"	8	8		"T6708"	"L2006,L3475"	
Tm	1	"445.8059"	"0.0005"	"445.8061+"	"41"	"3.9e+05"	B+	"1.9326423"	"4.7129859"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"13/2"	12	14		"T6708"	"L2006"	
Tm	1	"446.6078"	"0.0005"	"446.6080+"	"160"	"4.6e+06"	C+	"2.4485073"	"5.2238588"	"4f13.(2F*<7/2>).6s.6p.(3P*<2>)"	"(7/2,2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"7/2"	10	8		"T6708"	"L2006"	
Tm	1	"446.7983"	"0.0005"	"446.7983+"	"500"	"1.88e+06"	B+	"1.8933629"	"4.6675322"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"15/2"	"4f12.5d.6s.6p"	"*"	"13/2"	16	14		"T6708"	"L2006,L3475"	
Tm	1	"447.0012"	"0.0005"	"447.0016+"	"86"	"1.85e+06"	B+	"2.1024008"	"4.8753084"	"4f12.(3H<6>).5d<5/2>.6s2"	"(6,5/2)"	"7/2"	"4f13.(2F*<7/2>).6s.6d.(3D)"	"3[7/2]*"	"9/2"	8	10		"T6708"	"L2006"	
Tm	1	"447.9938"	"0.0005"	"447.9938+"	"65"	"2.13e+06"	B	"2.1503043"	"4.9170710"	"4f13.(2F*<7/2>).6s.6p.(3P*<1>)"	"(7/2,1)"	"7/2"	"4f13.(2F*<7/2>).6s.6d.(3D)"	"3[7/2]*"	"5/2"	8	6		"T6708"	"L2006"	
Tm	1	"448.5543"	"0.0005"	"448.5546+"	"43"	"7.4e+05"	C+	"2.1024008"	"4.8657083"	"4f12.(3H<6>).5d<5/2>.6s2"	"(6,5/2)"	"7/2"	"4f12.5d.6s.6p"	"*"	"9/2"	8	10		"T6708"	"L2006"	
