element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Ac	1	"561.8770"	"0.0006"	"561.8764"	"0.0004"	"470"	"1.6e+07"	D+	"1.1427982"	"3.3487955"	"6d2.(3F).7s"	"a 4F"	"3/2"	"6d2.(3F).7p"	"4F*"	"5/2"	4	6		"u42"	"L7344"	
Ac	2	"562.7569"	"0.0009"	"562.7569"	"0.0010"	"200"	"4.0e+07"	D+	"2.357595"	"4.560141"	"6d2"	"a 3P"	"1"	"6d.7p"	"y 3P*"	"0"	3	1		"u42"	"L7344"	
Ac	1	"563.6600"	"0.0006"	"563.6601"	"0.0004"	"1600c"	"1.6e+06"	C	"0.0000000"	"2.1990166"	"6d.7s2"	"a 2D"	"3/2"	"6d.7s.(3D).7p"	"4D*"	"3/2"	4	4		"T10105"	"L7344"	
Ac	1	"566.0190"	"0.0006"	"566.0190"	"0.0005"	"440c"	"4.1e+07"	D+	"1.3521750"	"3.5420273"	"6d2.(3F).7s"	"a 4F"	"7/2"	"6d2.(3F).7p"	"4F*"	"7/2"	8	8		"u42"	"L7344"	
Ac	2	"566.0930"	"0.0009"	"566.0914"	"0.0006"	"38h"	"4.0e+06"	D+	"4.5840571"	"6.773629"	"6d.7p"	"3F*"	"3"	"5f.(2F*<5/2>).7p<1/2>"	"e 3F"	"2"	7	5		"u42"	"L7344"	
Ac	2	"566.3339"	"0.0009"	"566.3343"	"0.0005"	"200"	"1.6e+07"	E	"2.3808643"	"4.5694975"	"6d2"	"a 3P"	"2"	"6d.7p"	"y 3P*"	"1"	5	3		"u42"	"L7344"	
Ac	2	"573.2049"	"0.0009"	"573.2061"	"0.0007"	"3000cl"	"1.04e+07"	B	"0.5876395"	"2.750035"	"6d.7s"	"a 3D"	"1"	"7s.7p"	"z 3P*"	"1"	3	3		"T9296"	"L7344"	
Ac	1	"581.2440"	"0.0006"	"581.2440"	"0.0006"	"660D"	"2.0e+06"	C	"0.0000000"	"2.1324923"	"6d.7s2"	"a 2D"	"3/2"	"6d.7s.(3D).7p"	"4D*"	"1/2"	4	2		"T10105"	"L7344"	
Ac	2	"590.5139"	"0.0009"	"590.5149"	"0.0005"	"240"	"2.5e+06"	E	"1.8534617"	"3.9524748"	"6d2"	"a 3F"	"3"	"6d.7p"	"z 1D*"	"2"	7	5		"u42"	"L7344"	
Ac	2	"591.0851"	"0.0009"	"591.0841"	"0.0007"	"12000c"	"1.58e+07"	B	"0.6530431"	"2.750035"	"6d.7s"	"a 3D"	"2"	"7s.7p"	"z 3P*"	"1"	5	3		"T9296"	"L7344"	
Ac	2	"616.4750"	"0.0009"	"616.4743"	"0.0009"	"6000c"	"2.80e+07"	B	"0.5876395"	"2.598265"	"6d.7s"	"a 3D"	"1"	"7s.7p"	"z 3P*"	"0"	3	1		"T9296"	"L7344"	
Ac	2	"616.7831"	"0.0009"	"616.7832"	"0.0006"	"1000cl"	"8.1e+06"	D+	"2.0775849"	"4.0872034"	"6d2"	"a 3F"	"4"	"5f.7s"	"y 3F*"	"4"	9	9		"u42"	"L7344"	
Ac	2	"618.1740"	"0.0009"	"618.1746"	"0.0007"	"390"	"1.3e+07"	D+	"2.7523788"	"4.7574742"	"6d2"	"b 1D"	"2"	"6d.7p"	"y 3P*"	"2"	5	5		"u42"	"L7344"	
Ac	1	"627.5670"	"0.0006"	"627.5662"	"0.0005"	"170cs"	"4.7e+06"	D+	"1.3521750"	"3.3272641"	"6d2.(3F).7s"	"a 4F"	"7/2"	"6d.7s.(3D).7p"	"2F*"	"5/2"	8	6		"u42"	"L7344"	
Ac	1	"635.9860"	"0.0006"	"635.9857"	"0.0005"	"7400c"	"7.6e+06"	B	"0.2766623"	"2.2256043"	"6d.7s2"	"a 2D"	"5/2"	"6d.7s.(1D).7p"	"2D*"	"5/2"	6	6		"T10105"	"L7344"	
Ac	1	"644.7820"	"0.0006"	"644.7820"	"0.0005"	"720c"	"7.7e+05"	C	"0.2766623"	"2.1990166"	"6d.7s2"	"a 2D"	"5/2"	"6d.7s.(3D).7p"	"4D*"	"3/2"	6	4		"T10105"	"L7344"	
Ac	1	"646.9680"	"0.0006"	"646.9682"	"0.0006"	"1100cl"	"1.18e+06"	C+	"0.2766623"	"2.1925207"	"6d.7s2"	"a 2D"	"5/2"	"6d.7s.(3D).7p"	"4F*"	"7/2"	6	8		"T10105"	"L7344"	
Ac	2	"653.5809"	"0.0009"	"653.5811"	"0.0007"	"160"	"1.9e+06"	E	"2.5848476"	"4.4813216"	"6d2"	"a 1G"	"4"	"6d.7p"	"z 3D*"	"3"	9	7		"u42"	"L7344"	
Ac	1	"661.8190"	"0.0006"	"661.8188"	"0.0006"	"220"	"2.4e+06"	E	"1.2229291"	"3.0957978"	"6d2.(3F).7s"	"a 4F"	"5/2"	"6d.7s.(1D).7p"	"2P*"	"3/2"	6	4		"u42"	"L7344"	
Ac	1	"669.1270"	"0.0006"	"669.1273"	"0.0004"	"7300cl"	"3.0e+06"	C+	"0.0000000"	"1.8524126"	"6d.7s2"	"a 2D"	"3/2"	"6d.7s.(3D).7p"	"4F*"	"5/2"	4	6		"T10105"	"L7344"	
Ac	2	"669.5232"	"0.0009"	"669.5231"	"0.0005"	"1600"	"1.0e+07"	D+	"1.8534617"	"3.7047793"	"6d2"	"a 3F"	"3"	"5f.7s"	"z 1F*"	"3"	7	7		"u42"	"L7344"	
Ac	2	"699.6089"	"0.0025"	"699.6142"	"0.0011"	"36"	"3.1e+06"	D+	"2.357595"	"4.1292863"	"6d2"	"a 3P"	"1"	"6d.7p"	"z 3D*"	"2"	3	5		"u42"	"L7344"	
Ac	1	"729.0400"	"0.0023"	"729.0396"	"0.0006"	"3600c"	"2.38e+06"	B+	"0.0000000"	"1.7001827"	"6d.7s2"	"a 2D"	"3/2"	"6d.7s.(3D).7p"	"4F*"	"3/2"	4	4		"T10105n,T10228"	"L21471,L7344"	
Ac	2	"756.7652"	"0.0009"	"756.7649"	"0.0007"	"2100"	"8.3e+06"	D+	"1.6411072"	"3.2790013"	"6d2"	"a 3F"	"2"	"6d.7p"	"y 3F*"	"2"	5	5		"u42"	"L7344"	
Ac	1	"786.6100"	"0.0006"	"786.6100"	"0.0005"	"5800cl"	"1.56e+06"	C+	"0.2766623"	"1.8524126"	"6d.7s2"	"a 2D"	"5/2"	"6d.7s.(3D).7p"	"4F*"	"5/2"	6	6		"T10105"	"L7344"	
Ac	2	"788.6822"	"0.0009"	"788.6821"	"0.0007"	"78"	"4.0e+06"	E	"2.3808643"	"3.9524748"	"6d2"	"a 3P"	"2"	"6d.7p"	"z 1D*"	"2"	5	5		"u42"	"L7344"	
Ac	1	"814.324"	"0.007"	"814.324"	"0.007"	"440"	"2.7e+05"	C	"0.0000000"	"1.522123"	"6d.7s2"	"a 2D"	"3/2"	"7s2.7p"	"2P*"	"3/2"	4	4		"T10105n,T10228"	"L21471"	
Ac	1	"870.742"	""	"870.7298"	"0.0011"	"180:"	"1.7e+05"	C	"0.2766623"	"1.7001827"	"6d.7s2"	"a 2D"	"5/2"	"6d.7s.(3D).7p"	"4F*"	"3/2"	6	4		"T10105n,T10228"	"L21471"	
