element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
C	2	""	""	"803.940"	"0.010"	""	"8.51e+06"	B	"23.116071"	"24.657855"	"2s.2p.(3P*).3p"	"4P"	"3/2"	"2s.2p.(3P*).3d"	"4P*"	"1/2"	4	2		"T5109LS"	""	
C	1	"804.5333"	"0.0014"	"804.533107"	"0.000026"	"27000"	"2.7e+05"	B	"8.848124381"	"10.38877088"	"2s2.2p.3p"	"3P"	"1"	"2s2.2p.5s"	"3P*"	"2"	3	5		"T6070n"	"L17684"	
C	2	""	""	"804.831"	"0.010"	""	"1.36e+06"	B	"23.116071"	"24.656149"	"2s.2p.(3P*).3p"	"4P"	"3/2"	"2s.2p.(3P*).3d"	"4P*"	"3/2"	4	4		"T5109LS"	""	
C	1	"805.859"	"0.004"	"805.860891"	"0.000020"	"59000"	"1.09e+06"	B	"8.850662829"	"10.38877088"	"2s2.2p.3p"	"3P"	"2"	"2s2.2p.5s"	"3P*"	"2"	5	5		"T6070n"	"L9405c184"	
C	2	""	""	"806.210"	"0.010"	""	"3.04e+06"	B	"23.116071"	"24.653514"	"2s.2p.(3P*).3p"	"4P"	"3/2"	"2s.2p.(3P*).3d"	"4P*"	"5/2"	4	6		"T5109LS"	""	
C	1	"806.2356"	"0.0014"	"806.23671"	"0.00003"	"21000"	"4.8e+05"	B	"8.84658790"	"10.38397899"	"2s2.2p.3p"	"3P"	"0"	"2s2.2p.5s"	"3P*"	"1"	1	3		"T6070n"	"L17684"	
C	2	""	""	"806.280"	"0.010"	""	"4.56e+06"	B	"23.118840"	"24.656149"	"2s.2p.(3P*).3p"	"4P"	"5/2"	"2s.2p.(3P*).3d"	"4P*"	"3/2"	6	4		"T5109LS"	""	
C	1	"807.0416"	"0.0014"	"807.04327"	"0.00003"	"21000"	"3.8e+05"	B	"8.848124381"	"10.38397899"	"2s2.2p.3p"	"3P"	"1"	"2s2.2p.5s"	"3P*"	"1"	3	3		"T6070n"	"L17684"	
C	2	""	""	"807.664"	"0.010"	""	"7.05e+06"	B	"23.118840"	"24.653514"	"2s.2p.(3P*).3p"	"4P"	"5/2"	"2s.2p.(3P*).3d"	"4P*"	"5/2"	6	6		"T5109LS"	""	
C	1	""	""	"807.802243"	"0.000012"	""	"1.2e+04"	C	"8.850662829"	"10.385074438"	"2s2.2p.3p"	"3P"	"2"	"2s2.2p.4d"	"3F*"	"3"	5	7		"T6070"	""	
