element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Zr	3	"379.5721"	"379.5716"	"15"	"5.39e+07"		"15.136984"	"18.402481"	"4d.4f"	"1D*"	"2"	"4d.(2D<5/2>).5g"	"2[5/2]"	"3"	5	7		"T6869"	"L9267"	
Zr	3	"382.0199"	"382.0196"	"5"	"1.67e+07"		"15.128605"	"18.373177"	"4d.4f"	"3G*"	"3"	"4d.(2D<5/2>).5g"	"2[7/2]"	"3"	7	7		"T6869"	"L9267"	
Zr	3	"382.4605"	"382.4611"	"250"	"8.56e+07"		"14.960494"	"18.201320"	"4d.4f"	"3H*"	"4"	"4d.(2D<3/2>).5g"	"2[9/2]"	"5"	9	11		"T6869"	"L9267"	
Zr	3	"382.7717"	"382.7722"	"300"	"1.97e+08"		"14.976550"	"18.214743"	"4d.4f"	"3F*"	"3"	"4d.(2D<3/2>).5g"	"2[7/2]"	"4"	7	9		"T6869"	"L9267"	
Zr	3	"382.9231"	"382.9230"	"600"	"3.23e+08"		"15.004806"	"18.241723"	"4d.4f"	"3H*"	"5"	"4d.(2D<3/2>).5g"	"2[11/2]"	"6"	11	13		"T6869"	"L9267"	
Zr	3	"383.0088"	"383.0087"	"250"	"1.80e+08"		"15.136984"	"18.373177"	"4d.4f"	"1D*"	"2"	"4d.(2D<5/2>).5g"	"2[7/2]"	"3"	5	7		"T6869"	"L9267"	
Zr	3	"383.7026"	"383.7038"	"10"	"6.09e+07"		"15.128605"	"18.358937"	"4d.4f"	"3G*"	"3"	"4d.(2D<5/2>).5g"	"2[9/2]"	"4"	7	9		"T6869"	"L9267"	
Zr	3	"384.2402"	"384.2399"	"270"	"1.58e+08"		"14.976550"	"18.202374"	"4d.4f"	"3F*"	"3"	"4d.(2D<3/2>).5g"	"2[9/2]"	"4"	7	9		"T6869"	"L9267"	
Zr	3	"390.7619"	"390.7626"	"5"	"1.55e+07"		"15.201644"	"18.373624"	"4d.4f"	"3G*"	"4"	"4d.(2D<5/2>).5g"	"2[7/2]"	"4"	9	9		"T6869"	"L9267"	
Zr	3	"391.0783"	"391.0786"	"3"	"6.26e+06"		"15.237208"	"18.406625"	"4d.4f"	"3G*"	"5"	"4d.(2D<5/2>).5g"	"2[13/2]"	"6"	11	13		"T6869"	"L9267"	
