element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Sn	2	"596.584"	"0.006"	"596.578"	"0.005"	"470H"	"7.6e+06"	D+	"11.4397872"	"13.517467"	"5s2.7p"	"2P*"	"3/2"	"5s2.9d"	"2D"	"5/2"	4	6		"T9352"	"L3149"	
Sn	1	"597.02915"	"0.00012"	"597.02927"	"0.00016"	"45"	"9.6e+06"	D	"4.78937023"	"6.8654805"	"5s2.5p.6s"	"3P*"	"2"	"5s2.5p.7p"	"3S"	"1"	5	3		"T4515"	"L3149,L7378"	
Sn	1	"603.76043"	"0.00018"	"603.76046"	"0.00016"	"59"	"5.0e+06"	D	"4.78937023"	"6.8423347"	"5s2.5p.6s"	"3P*"	"2"	"5s2.5p.7p"	"3P"	"2"	5	5		"T4515"	"L3149,L7378"	
Sn	1	"606.9117"	"0.0003"	"606.91169"	"0.00018"	"95"	"4.6e+06"	D	"4.2949066"	"6.3372116"	"5s2.5p.6s"	"3P*"	"0"	"5s2.5p.7p"	"3P"	"1"	1	3		"T4515"	"L3149,L7378"	
Sn	1	"607.3266"	"0.0004"	"607.32652"	"0.00020"	"45"	"6.3e+06"	D	"4.32881927"	"6.3697294"	"5s2.5p.6s"	"3P*"	"1"	"5s2.5p.7p"	"3P"	"0"	3	1		"T4515"	"L3149,L7378"	
Sn	2	"607.76331"	"0.00019"	"607.76304"	"0.00015"	"1500*"	"1.0e+06"	D+	"11.0703327"	"13.1097770"	"5s2.4f"	"2F*"	"7/2"	"5s2.6g"	"2G"	"7/2"	8	8		"T9352"	"L3149"	
Sn	2	"607.76331"	"0.00019"	"607.76304"	"0.00015"	"1500*"	"2.7e+07"	D+	"11.0703327"	"13.1097770"	"5s2.4f"	"2F*"	"7/2"	"5s2.6g"	"2G"	"9/2"	8	10		"T9352"	"L3149"	
Sn	2	"607.97696"	"0.00024"	"607.97742"	"0.00018"	"1400"	"2.6e+07"	D+	"11.0710518"	"13.1097770"	"5s2.4f"	"2F*"	"5/2"	"5s2.6g"	"2G"	"7/2"	6	8		"T9352"	"L3149"	
Sn	1	"617.15980"	"0.00019"	"617.15977"	"0.00017"	"58"	"4.9e+06"	D	"4.32881927"	"6.3372116"	"5s2.5p.6s"	"3P*"	"1"	"5s2.5p.7p"	"3P"	"1"	3	3		"T4515"	"L3149,L7378"	
Sn	2	"645.35422"	"0.00012"	"645.35421"	"0.00013"	"2500"	"7.0e+07"	B+	"7.0530101"	"8.97365992"	"5s2.6s"	"2S"	"1/2"	"5s2.6p"	"2P*"	"3/2"	2	4		"T8718"	"L3149"	
Sn	2	"666.11"	"0.08"	"666.11"	"0.08"	"1000"	"1.6e+07"	D+	"11.2022072"	"13.06301"	"5s2.6d"	"2D"	"5/2"	"5s2.6f"	"2F*"	"7/2"	6	8		"T9352"	"L17864"	
Sn	2	"676.0812"	"0.0003"	"676.08103"	"0.00023"	"840"	"3.82e+07"	B+	"8.8640361"	"10.6973961"	"5s2.6p"	"2P*"	"1/2"	"5s2.7s"	"2S"	"1/2"	2	2		"T8718"	"L3149"	
Sn	2	"684.41859"	"0.00020"	"684.41863"	"0.00014"	"1300"	"6.0e+07"	B+	"7.0530101"	"8.8640361"	"5s2.6s"	"2S"	"1/2"	"5s2.6p"	"2P*"	"1/2"	2	2		"T8718"	"L3149"	
Sn	2	"719.0776"	"0.0003"	"719.07778"	"0.00026"	"1100"	"7.2e+07"	B+	"8.97365992"	"10.6973961"	"5s2.6p"	"2P*"	"3/2"	"5s2.7s"	"2S"	"1/2"	4	2		"T8718"	"L3149"	
Sn	2	"723.01"	"0.09"	"723.005"	"0.016"	"670"	"1.2e+07"	D+	"11.3946370"	"13.10901"	"5s2.7p"	"2P*"	"1/2"	"5s2.8d"	"2D"	"3/2"	2	4		"T9352"	"L17864"	
Sn	2	"738.71651"	"0.00024"	"738.71637"	"0.00016"	"480"	"2.27e+06"	B+	"7.2957486"	"8.97365992"	"5s.5p2"	"2D"	"3/2"	"5s2.6p"	"2P*"	"3/2"	4	4		"T8718"	"L3149"	
Sn	2	"740.822"	"0.021"	"740.827"	"0.013"	"380"	"1.3e+07"	D+	"11.4397872"	"13.11292"	"5s2.7p"	"2P*"	"3/2"	"5s2.8d"	"2D"	"5/2"	4	6		"T9352"	"L3368"	
Sn	2	"774.1425"	"0.0003"	"774.1423"	"0.0003"	"500"	"1.89e+07"	B+	"7.3725320"	"8.97365992"	"5s.5p2"	"2D"	"5/2"	"5s2.6p"	"2P*"	"3/2"	6	4		"T8718"	"L3149"	
Sn	2	"782.597"	"0.009"	"782.596"	"0.006"	"190"	"4.7e+06"	D+	"11.3946370"	"12.978469"	"5s2.7p"	"2P*"	"1/2"	"5s2.9s"	"2S"	"1/2"	2	2		"T9352"	"L3149"	
Sn	2	"790.3532"	"0.0004"	"790.3532"	"0.0003"	"280"	"1.96e+07"	B+	"7.2957486"	"8.8640361"	"5s.5p2"	"2D"	"3/2"	"5s2.6p"	"2P*"	"1/2"	4	2		"T8718"	"L3149"	
Sn	2	"805.572"	"0.009"	"805.561"	"0.006"	"53"	"8.6e+06"	D+	"11.4397872"	"12.978469"	"5s2.7p"	"2P*"	"3/2"	"5s2.9s"	"2S"	"1/2"	4	2		"T9352"	"L3149"	
