element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
In	2	"246.0188"	"0.0018"	"246.0198"	"0.0009"	"2500"	"1.2e+07"	D+	"12.6846246"	"17.722702"	"5s.5d"	"3D"	"3"	"5s.7f"	"3F*"	"4"	7	9		"T9131"	"L3548c129"	
In	2	""	""	"246.0986"	"0.0003"	""	"1.3e+06"	D+	"12.6846246"	"17.721089"	"5s.5d"	"3D"	"3"	"5s.7f"	"3F*"	"3"	7	7		"T9131"	""	
In	2	"246.1070"	"0.0012"	"246.1060"	"0.0004"	"33"	"1.5e+06"	D+	"13.4436484"	"18.479963"	"5s.6p"	"3P*"	"2"	"5s.15s"	"3S"	"1"	5	3		"T9131"	"L3548c121"	
In	2	"246.2378"	"0.0012"	"246.2377"	"0.0004"	"17"	"1.2e+06"	D+	"13.3707029"	"18.404324"	"5s.6p"	"3P*"	"1"	"5s.14s"	"3S"	"1"	3	3		"T9131"	"L3548c129"	
In	1	"246.8023"	"0.0010"	"246.7998"	"0.0010"	"30w"	"5.21e+06"	C+	"0.2743273"	"5.296483"	"5s2.5p"	"2P*"	"3/2"	"5s2.9s"	"2S"	"1/2"	4	2		"T7227"	"L3547"	
In	2	"248.6152"	"0.0012"	"248.6141"	"0.0009"	"160"	"5.e+05"	D	"7.8157836"	"12.801293"	"5s.5p"	"1P*"	"1"	"5p2"	"3P"	"1"	3	3		"T8104"	"L3548c121"	
In	2	"249.8591"	"0.0012"	"249.8588"	"0.0004"	"93"	"2.1e+06"	D+	"13.4436484"	"18.404324"	"5s.6p"	"3P*"	"2"	"5s.14s"	"3S"	"1"	5	3		"T9131"	"L3548c121"	
In	2	"250.1002"	"0.0005"	"250.1003"	"0.0004"	"67"	"6.e+05"	D+	"13.3484744"	"18.304359"	"5s.6p"	"3P*"	"0"	"5s.13s"	"3S"	"1"	1	3		"T9131"	"L3548c121"	
In	2	"251.2274"	"0.0009"	"251.2272"	"0.0004"	"96"	"1.7e+06"	D+	"13.3707029"	"18.304359"	"5s.6p"	"3P*"	"1"	"5s.13s"	"3S"	"1"	3	3		"T9131"	"L3548c121"	
In	2	"251.4082"	"0.0013"	"251.4082"	"0.0013"	"28"	"8.e+05"	E	"13.6110127"	"18.541118"	"5s.6p"	"1P*"	"1"	"5s.16s"	"1S"	"0"	3	1		"T9131"	"L3548c121"	
In	1	"252.1371"	"0.0010"	"252.1350"	"0.0010"	"100"	"5.33e+06"	C+	"0.2743273"	"5.190222"	"5s2.5p"	"2P*"	"3/2"	"5s2.7d"	"2D"	"5/2"	4	6		"T7227"	"L3547"	
In	1	"252.2985"	"0.0010"	"252.2976"	"0.0010"	"10"	"1.27e+06"	C+	"0.2743273"	"5.187054"	"5s2.5p"	"2P*"	"3/2"	"5s2.7d"	"2D"	"3/2"	4	4		"T7227"	"L3547"	
In	2	"254.3953"	"0.0019"	"254.3955"	"0.0019"	"100"	"9.e+05"	E	"13.6110127"	"18.48323"	"5s.6p"	"1P*"	"1"	"5s.15s"	"1S"	"0"	3	1		"T9131"	"L3548c127"	
In	2	"254.9978"	"0.0013"	"254.9977"	"0.0004"	"300"	"2.9e+06"	D+	"13.4436484"	"18.304359"	"5s.6p"	"3P*"	"2"	"5s.13s"	"3S"	"1"	5	3		"T9131"	"L3548c127"	
In	2	"255.4436"	"0.0013"	"255.44164"	"0.00016"	"1100"	"1.5e+06"	D+	"7.8157836"	"12.668047"	"5s.5p"	"1P*"	"1"	"5s.5d"	"3D"	"2"	3	5		"T8104"	"L3548c127"	
In	2	""	""	"255.8956"	"0.0006"	"m"	"3.6e+06"	E	"12.0302131"	"16.873869"	"5s.6s"	"1S"	"0"	"5s.8p"	"1P*"	"1"	1	3		"T7081"	"L3548"	
In	2	""	""	"256.0040"	"0.0003"	"m"	"1.2e+06"	D+	"7.8157836"	"12.657388"	"5s.5p"	"1P*"	"1"	"5s.5d"	"3D"	"1"	3	3		"T8104"	"L17265"	
In	1	"256.0150"	"0.0010"	"256.01482"	"0.00010"	"1100"	"1.97e+07"	B	"0.0000000"	"4.841401"	"5s2.5p"	"2P*"	"1/2"	"5s2.6d"	"2D"	"3/2"	2	4		"T7227"	"L3547"	
In	2	"257.1603"	"0.0008"	"257.16131"	"0.00020"	"150"	"9.e+05"	D+	"13.3484744"	"18.168292"	"5s.6p"	"3P*"	"0"	"5s.12s"	"3S"	"1"	1	3		"T9131"	"L3548c127"	
In	2	"257.4464"	"0.0005"	"257.4464"	"0.0003"	"28"	"4.0e+05"	E	"12.0302131"	"16.844694"	"5s.6s"	"1S"	"0"	"5s.8p"	"3P*"	"1"	1	3		"T7081"	"L3548c121"	
In	2	"258.3523"	"0.0013"	"258.35288"	"0.00020"	"220"	"2.7e+06"	D+	"13.3707029"	"18.168292"	"5s.6p"	"3P*"	"1"	"5s.12s"	"3S"	"1"	3	3		"T9131"	"L3548c127"	
In	2	""	""	"258.6696"	"0.0011"	""	"1.3e+05"	D+	"12.668047"	"17.459762"	"5s.5d"	"3D"	"2"	"5s.9p"	"3P*"	"2"	5	5		"T9131"	""	
In	2	""	""	"258.6825"	"0.0004"	""	"1.9e+05"	D+	"12.657388"	"17.448865"	"5s.5d"	"3D"	"1"	"5s.9p"	"3P*"	"1"	3	3		"T9131"	""	
In	2	""	""	"258.81"	"0.11"	""	"9.e+05"	D+	"12.657388"	"[17.4466]"	"5s.5d"	"3D"	"1"	"5s.9p"	"3P*"	"0"	3	1		"T9131"	""	
In	2	"259.1946"	"0.0013"	"259.1946"	"0.0013"	"220"	"1.4e+06"	D+	"7.8157836"	"12.597794"	"5s.5p"	"1P*"	"1"	"5p2"	"3P"	"0"	3	1		"T8104"	"L3548c127"	
In	2	""	""	"259.5677"	"0.0011"	""	"7.e+05"	D+	"12.6846246"	"17.459762"	"5s.5d"	"3D"	"3"	"5s.9p"	"3P*"	"2"	7	5		"T9131"	""	
In	2	"259.8754"	"0.0014"	"259.8753"	"0.0006"	"700"	"1.8e+07"	D	"12.1043834"	"16.873869"	"5s.5d"	"1D"	"2"	"5s.8p"	"1P*"	"1"	5	3		"T7081"	"L3548c127"	
