element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
He	1	""	""	"836.171342"	"0.000006"	"2*"	"3.8126e+05"	AAA	"[22.718466742]"	"[24.2008200312]"	"1s.3s"	"3S"	"1"	"1s.6p"	"3P*"	"0"	3	1		"T8636c73"	"L366"	
He	1	""	""	"836.173561"	"0.000006"	"2*"	"3.8126e+05"	AAA	"[22.718466742]"	"[24.2008160981]"	"1s.3s"	"3S"	"1"	"1s.6p"	"3P*"	"1"	3	3		"T8636c73"	"L366"	
He	1	""	""	"836.173742"	"0.000006"	"2*"	"3.8126e+05"	AAA	"[22.718466742]"	"[24.2008157776]"	"1s.3s"	"3S"	"1"	"1s.6p"	"3P*"	"2"	3	5		"T8636c73"	"L366"	
He	1	""	""	"851.803597"	"0.000005"	""	"2.6252e+05"	AAA	"[22.920317682]"	"[24.37546702047]"	"1s.3s"	"1S"	"0"	"1s.8p"	"1P*"	"1"	1	3		"T8636c73"	""	
He	1	""	""	"858.261164"	"0.000004"	""	"1.1647e+04"	AAA	"[23.0070734673]"	"[24.451274291635]"	"1s.3p"	"3P*"	"2"	"1s.10d"	"3D"	"1"	5	3		"T8636c73"	""	
He	1	""	""	"858.261251"	"0.000004"	""	"1.0481e+05"	AAA	"[23.0070734673]"	"[24.451274145530]"	"1s.3p"	"3P*"	"2"	"1s.10d"	"3D"	"2"	5	5		"T8636c73"	""	
He	1	""	""	"858.261257"	"0.000004"	""	"4.1928e+05"	AAA	"[23.0070734673]"	"[24.451274135127]"	"1s.3p"	"3P*"	"2"	"1s.10d"	"3D"	"3"	5	7		"T8636c73"	""	
He	1	""	""	"858.262783"	"0.000004"	""	"1.7470e+05"	AAA	"[23.0070761918]"	"[24.451274291635]"	"1s.3p"	"3P*"	"1"	"1s.10d"	"3D"	"1"	3	3		"T8636c73"	""	
He	1	""	""	"858.262870"	"0.000004"	""	"3.1444e+05"	AAA	"[23.0070761918]"	"[24.451274145530]"	"1s.3p"	"3P*"	"1"	"1s.10d"	"3D"	"2"	3	5		"T8636c73"	""	
He	1	""	""	"858.282725"	"0.000004"	""	"2.3293e+05"	AAA	"[23.0071097475]"	"[24.451274291635]"	"1s.3p"	"3P*"	"0"	"1s.10d"	"3D"	"1"	1	3		"T8636c73"	""	
