element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Ar	3	"349.831"	"0.003"	"349.8248"	"0.0025"	"6*"	"7.9e+06"	E	"26.603227"	"30.1463937"	"3s2.3p3.(2D*).3d"	"3P*"	"0"	"3s2.3p3.(2P*).4p"	"3P"	"1"	1	3		"T1619CA,LS"	"L7493"	
Ar	3	"349.831"	"0.003"	"349.8319"	"0.0005"	"6*"	"2.4e+07"	E	"26.5757152"	"30.118809"	"3s2.3p3.(2D*).3d"	"3P*"	"1"	"3s2.3p3.(2P*).4p"	"3P"	"0"	3	1		"T1619CA,LS"	"L7493"	
Ar	2	"349.94759"	"0.00007"	"349.947590"	"0.000006"	"8"	"3.e+05"	C+	"16.42557623"	"19.96749907"	"3s2.3p4.(3P).3d"	"4D"	"5/2"	"3s2.3p4.(3P).4p"	"4S*"	"3/2"	6	4		"T926"	"L11520"	
Ar	3	"349.96693"	"0.00001"	"349.966922"	"0.000018"	"269"	"1.3e+08"	D	"24.37413232"	"27.91585952"	"3s2.3p3.(2D*).4s"	"3D*"	"1"	"3s2.3p3.(2D*).4p"	"3D"	"1"	3	3		"T1619CA,LS"	"L11520"	
Ar	3	"350.058"	"0.005"	"350.057415"	"0.000017"	"5"	"2.6e+07"	D	"24.37413232"	"27.91494398"	"3s2.3p3.(2D*).4s"	"3D*"	"1"	"3s2.3p3.(2D*).4p"	"3D"	"2"	3	5		"T1619CA,LS"	"L7492"	
Ar	3	"350.26828"	"0.00001"	"350.268291"	"0.000016"	"93"	"4.3e+07"	D	"24.37717952"	"27.91585952"	"3s2.3p3.(2D*).4s"	"3D*"	"2"	"3s2.3p3.(2D*).4p"	"3D"	"1"	5	3		"T1619CA,LS"	"L11520"	
Ar	3	"350.35894"	"0.00001"	"350.358940"	"0.000014"	"468"	"1.2e+08"	D	"24.37717952"	"27.91494398"	"3s2.3p3.(2D*).4s"	"3D*"	"2"	"3s2.3p3.(2D*).4p"	"3D"	"2"	5	5		"T1619CA,LS"	"L11520"	
Ar	2	"350.97779"	"0.00001"	"350.977794"	"0.000009"	"447"	"2.55e+08"	B	"19.30534490"	"22.83687165"	"3s2.3p4.(3P).4p"	"4P*"	"1/2"	"3s2.3p4.(3P).4d"	"4D"	"1/2"	2	2		"T926"	"L11520"	
Ar	3	"351.16671"	"0.00001"	"351.166713"	"0.000014"	"89"	"2.6e+07"	D	"24.38531705"	"27.91494398"	"3s2.3p3.(2D*).4s"	"3D*"	"3"	"3s2.3p3.(2D*).4p"	"3D"	"2"	7	5		"T1619CA,LS"	"L11520"	
Ar	2	"351.43874"	"0.00001"	"351.438733"	"0.000005"	"490"	"1.36e+08"	B	"19.261084163"	"22.78797918"	"3s2.3p4.(3P).4p"	"4P*"	"3/2"	"3s2.3p4.(3P).4d"	"4D"	"5/2"	4	6		"T926"	"L11520"	
Ar	2	"351.78897"	"0.00010"	"351.788887"	"0.000007"	"4"	"7.e+04"	E	"16.44411446"	"19.96749907"	"3s2.3p4.(3P).3d"	"4D"	"3/2"	"3s2.3p4.(3P).4p"	"4S*"	"3/2"	4	4		"T926"	"L11520"	
Ar	2	"351.99933"	"0.00001"	"351.999331"	"0.000004"	"191"	"5.2e+07"	B	"19.549011775"	"23.070289982"	"3s2.3p4.(3P).4p"	"4D*"	"5/2"	"3s2.3p4.(3P).4d"	"4F"	"5/2"	6	6		"T926"	"L11520"	
Ar	2	"352.12600"	"0.00001"	"352.125990"	"0.000005"	"100"	"2.27e+07"	B	"19.49453389"	"23.01454553"	"3s2.3p4.(3P).4p"	"4D*"	"7/2"	"3s2.3p4.(3P).4d"	"4F"	"7/2"	8	8		"T926"	"L11520"	
Ar	2	"353.53194"	"0.00001"	"353.531929"	"0.000005"	"170"	"5.7e+07"	B	"19.30534490"	"22.81135843"	"3s2.3p4.(3P).4p"	"4P*"	"1/2"	"3s2.3p4.(3P).4d"	"4D"	"3/2"	2	4		"T926"	"L11520"	
Ar	2	"354.55952"	"0.00001"	"354.559516"	"0.000004"	"891"	"3.4e+08"	D	"19.762261075"	"23.258113744"	"3s2.3p4.(3P).4p"	"2D*"	"3/2"	"3s2.3p4.(3P).4d"	"2F"	"5/2"	4	6		"T1240"	"L11520"	
Ar	2	"354.58431"	"0.00001"	"354.584315"	"0.000005"	"794"	"3.9e+08"	D	"21.127033505"	"24.62264169"	"3s2.3p4.(1D).4p"	"2F*"	"5/2"	"3s2.3p4.(1D).4d"	"2G"	"7/2"	6	8		"T1240"	"L11520"	
Ar	2	"354.85141"	"0.00001"	"354.851395"	"0.000005"	"195"	"8.7e+07"	B	"19.61030789"	"23.103285166"	"3s2.3p4.(3P).4p"	"4D*"	"3/2"	"3s2.3p4.(3P).4d"	"4F"	"3/2"	4	4		"T926"	"L11520"	
Ar	2	"355.00297"	"0.00006"	"355.002886"	"0.000005"	"10"	"2.6e+06"	C	"19.680048951"	"23.17153570"	"3s2.3p4.(3P).4p"	"2D*"	"5/2"	"3s2.3p4.(3P).4d"	"4P"	"5/2"	6	6		"T926"	"L11520"	
Ar	1	"355.4306"	"0.0010"	"355.4305"	"0.0010"	"7"	"2.7e+05"	D	"11.54835442"	"15.0356402"	"3s2.3p5.(2P*<3/2>).4s"	"2[3/2]*"	"2"	"3s2.3p5.(2P*<3/2>).6p"	"2[3/2]"	"2"	5	5		"T1086n"	"L2634"	
Ar	2	"355.69038"	"0.00002"	"355.690383"	"0.000007"	"49"	"5.0e+06"	B	"17.94175110"	"21.42648951"	"3s2.3p4.(3P).3d"	"2P"	"1/2"	"3s2.3p4.(1D).4p"	"2P*"	"1/2"	2	2		"T926"	"L11520"	
Ar	2	"355.95079"	"0.00001"	"355.950780"	"0.000004"	"1445"	"2.88e+08"	B	"19.680048951"	"23.162238164"	"3s2.3p4.(3P).4p"	"2D*"	"5/2"	"3s2.3p4.(3P).4d"	"2F"	"7/2"	6	8		"T926"	"L11520"	
Ar	2	"356.10303"	"0.00002"	"356.103016"	"0.000005"	"1023bl"	"4.e+08"	D	"21.143075448"	"24.62377605"	"3s2.3p4.(1D).4p"	"2F*"	"7/2"	"3s2.3p4.(1D).4d"	"2G"	"9/2"	8	10		"T1240"	"L11520"	
Ar	2	"356.21914"	"0.00002"	"356.219111"	"0.000005"	"35"	"1.5e+07"	D	"21.143075448"	"24.62264169"	"3s2.3p4.(1D).4p"	"2F*"	"7/2"	"3s2.3p4.(1D).4d"	"2G"	"7/2"	8	8		"T1240"	"L11520"	
Ar	1	""	""	"356.3286"	"0.0010"	""	"1.2e+05"	D	"11.72316039"	"15.2016576"	"3s2.3p5.(2P*<1/2>).4s"	"2[1/2]*"	"0"	"3s2.3p5.(2P*<1/2>).6p"	"2[3/2]"	"1"	1	3		"T1086n"	""	
Ar	2	"356.50296"	"0.00001"	"356.502938"	"0.000007"	"162"	"5.5e+07"	C	"19.64258207"	"23.11937815"	"3s2.3p4.(3P).4p"	"4D*"	"1/2"	"3s2.3p4.(3P).4d"	"4P"	"3/2"	2	4		"T926"	"L11520"	
Ar	1	""	""	"356.7656"	"0.0010"	""	"1.1e+05"	D	"11.54835442"	"15.0225909"	"3s2.3p5.(2P*<3/2>).4s"	"2[3/2]*"	"2"	"3s2.3p5.(2P*<3/2>).6p"	"2[5/2]"	"3"	5	7		"T1086n"	""	
Ar	1	""	""	"357.2295"	"0.0010"	""	"5.1e+05"	D	"11.82807116"	"15.2977958"	"3s2.3p5.(2P*<1/2>).4s"	"2[1/2]*"	"1"	"3s2.3p5.(2P*<3/2>).7p"	"2[1/2]"	"0"	3	1		"T1086n"	""	
Ar	2	"357.66153"	"0.00001"	"357.661538"	"0.000006"	"12303"	"2.75e+08"	B	"19.549011775"	"23.01454553"	"3s2.3p4.(3P).4p"	"4D*"	"5/2"	"3s2.3p4.(3P).4d"	"4F"	"7/2"	6	8		"T926"	"L11520"	
Ar	2	"358.16077"	"0.00001"	"358.160797"	"0.000006"	"68"	"1.76e+08"	B	"19.64258207"	"23.103285166"	"3s2.3p4.(3P).4p"	"4D*"	"1/2"	"3s2.3p4.(3P).4d"	"4F"	"3/2"	2	4		"T926"	"L11520"	
Ar	2	"358.23544"	"0.00001"	"358.235434"	"0.000006"	"155"	"2.53e+08"	B	"19.61030789"	"23.070289982"	"3s2.3p4.(3P).4p"	"4D*"	"3/2"	"3s2.3p4.(3P).4d"	"4F"	"5/2"	4	6		"T926"	"L11520"	
Ar	2	"358.84403"	"0.00001"	"358.844021"	"0.000008"	"12303"	"3.03e+08"	B	"19.49453389"	"22.94864813"	"3s2.3p4.(3P).4p"	"4D*"	"7/2"	"3s2.3p4.(3P).4d"	"4F"	"9/2"	8	10		"T926"	"L11520"	
Ar	2	"360.15089"	"0.00004"	"360.150884"	"0.000006"	"15"	"2.e+05"	C	"16.42557623"	"19.867157038"	"3s2.3p4.(3P).3d"	"4D"	"5/2"	"3s2.3p4.(3P).4p"	"2P*"	"3/2"	6	4		"T926"	"L11520"	
Ar	2	"360.3456"	"0.0003"	"360.345573"	"0.000008"	"3"	"6.5e+06"	D	"19.64258207"	"23.08230349"	"3s2.3p4.(3P).4p"	"4D*"	"1/2"	"3s2.3p4.(3P).4d"	"4P"	"1/2"	2	2		"T1240"	"L11520"	
Ar	2	"360.58788"	"0.00003"	"360.587889"	"0.000006"	"24"	"4.4e+06"	B	"18.06063988"	"21.498049871"	"3s2.3p4.(3P).3d"	"2P"	"3/2"	"3s2.3p4.(1D).4p"	"2D*"	"5/2"	4	6		"T926"	"L11520"	
Ar	1	"360.6522"	"0.0010"	"360.6522"	"0.0010"	"7"	"7.6e+05"	D	"11.62359272"	"15.0603901"	"3s2.3p5.(2P*<3/2>).4s"	"2[3/2]*"	"1"	"3s2.3p5.(2P*<3/2>).6p"	"2[1/2]"	"0"	3	1		"T1086n"	"L2634"	
Ar	2	"361.18130"	"0.00004"	"361.181306"	"0.000006"	"14"	"6.e+05"	C	"18.06063988"	"21.492402391"	"3s2.3p4.(3P).3d"	"2P"	"3/2"	"3s2.3p4.(1D).4p"	"2D*"	"3/2"	4	4		"T926"	"L11520"	
Ar	2	"362.21376"	"0.00004"	"362.213719"	"0.000004"	"30"	"6.4e+07"	D	"19.261084163"	"22.683065435"	"3s2.3p4.(3P).4p"	"4P*"	"3/2"	"3s2.3p4.(3P).5s"	"4P"	"1/2"	4	2		"T1240"	"L11520"	
Ar	1	""	""	"363.2683"	"0.0010"	""	"6.6e+04"	D	"11.62359272"	"15.0356402"	"3s2.3p5.(2P*<3/2>).4s"	"2[3/2]*"	"1"	"3s2.3p5.(2P*<3/2>).6p"	"2[3/2]"	"2"	3	5		"T1086n"	""	
Ar	1	""	""	"363.4460"	"0.0010"	""	"1.3e+05"	D	"11.62359272"	"15.0339719"	"3s2.3p5.(2P*<3/2>).4s"	"2[3/2]*"	"1"	"3s2.3p5.(2P*<3/2>).6p"	"2[3/2]"	"1"	3	3		"T1086n"	""	
