element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Cu	2	"221.51054"	"0.00003"	"221.510550"	"0.000008"	"3800000"	"4.9e+08"	B	"9.09464957"	"14.69012064"	"3d9.4p"	"3D*"	"2"	"3d9.(2D<3/2>).4d"	"2[5/2]"	"3"	5	7		"T7181"	"L19804c167"	
Cu	2	"221.810770"	"0.000007"	"221.810772"	"0.000006"	"66000000"	"3.5e+08"	C+	"2.83268156"	"8.42057990"	"3d9.4s"	"3D"	"2"	"3d9.4p"	"3P*"	"1"	5	3		"T3103n"	"L19804c167"	
Cu	2	"221.85123"	"0.00004"	"221.851209"	"0.000008"	"1900000"	"2.6e+08"	C	"9.06349793"	"14.65037786"	"3d9.4p"	"3D*"	"1"	"3d9.(2D<3/2>).4d"	"2[3/2]"	"2"	3	5		"T7181"	"L869c171"	
Cu	2	"222.46906"	"0.00005"	"222.469062"	"0.000011"	"1300000"	"1.3e+08"	C	"9.12471804"	"14.69608333"	"3d9.4p"	"1P*"	"1"	"3d9.(2D<3/2>).4d"	"2[5/2]"	"2"	3	5		"T7181"	"L869c171"	
Cu	1	"222.5697"	"0.0021"	"222.57017"	"0.00064"	"2100r"	"4.4e+07"	C+	"0.0000000"	"5.568835"	"3d10.4s"	"2S"	"1/2"	"3d9.(2D).4s.4p.(3P*)"	"4D*"	"1/2"	2	2		"T7574"	"L772"	
Cu	2	"222.67798"	"0.00004"	"222.677999"	"0.000007"	"2200000"	"2.9e+08"	C	"8.86410828"	"14.43024652"	"3d9.4p"	"1D*"	"2"	"3d9.(2D<5/2>).4d"	"2[5/2]"	"2"	5	5		"T7181"	"L869c171"	
Cu	2	"222.886748"	"0.000007"	"222.886745"	"0.000007"	"35000000"	"3.88e+08"	B+	"2.97541889"	"8.53634465"	"3d9.4s"	"3D"	"1"	"3d9.4p"	"3P*"	"0"	3	1		"T6753"	"L19804c167"	
Cu	2	"222.98529"	"0.00004"	"222.985346"	"0.000007"	"1800000"	"2.1e+08"	C	"8.86410828"	"14.42257530"	"3d9.4p"	"1D*"	"2"	"3d9.(2D<5/2>).4d"	"2[7/2]"	"3"	5	7		"T7181"	"L869c171"	
Cu	2	"223.01439"	"0.00007"	"223.014604"	"0.000009"	"1900000"	"1.9e+08"	C	"9.06349793"	"14.62123579"	"3d9.4p"	"3D*"	"1"	"3d9.(2D<3/2>).4d"	"2[3/2]"	"1"	3	3		"T7181"	"L869c171"	
Cu	2	"223.03979"	"0.00007"	"223.039901"	"0.000009"	"440000"	"2.0e+07"	C	"8.78322249"	"14.34033006"	"3d9.4p"	"1F*"	"3"	"3d9.(2D<5/2>).4d"	"2[9/2]"	"4"	7	9		"T8003n"	"L869c171"	
Cu	2	"223.09512"	"0.00006"	"223.095279"	"0.000008"	"1600000"	"2.2e+08"	C	"9.09464957"	"14.65037786"	"3d9.4p"	"3D*"	"2"	"3d9.(2D<3/2>).4d"	"2[3/2]"	"2"	5	5		"T7181"	"L869c171"	
Cu	2	"223.15817"	"0.00004"	"223.158204"	"0.000008"	"1100000"	"1.14e+08"	B	"8.78322249"	"14.33738437"	"3d9.4p"	"1F*"	"3"	"3d9.(2D<5/2>).4d"	"2[3/2]"	"2"	7	5		"T8003"	"L869c171"	
Cu	2	"224.21424"	"0.00011"	"224.214217"	"0.000007"	"240000"	"1.07e+07"	C	"8.86410828"	"14.39211349"	"3d9.4p"	"1D*"	"2"	"3d9.(2D<5/2>).4d"	"2[5/2]"	"3"	5	7		"T7181"	"L869c171"	
Cu	2	"224.261775"	"0.000010"	"224.261764"	"0.000008"	"54000000"	"2.5e+08"	C+	"3.25638920"	"8.78322249"	"3d9.4s"	"1D"	"2"	"3d9.4p"	"1F*"	"3"	5	7		"T3103n"	"L19804c167"	
Cu	2	"224.2718"	"0.0003"	"224.271791"	"0.000009"	"100000"	"5.8e+07"	C	"9.09464957"	"14.62123579"	"3d9.4p"	"3D*"	"2"	"3d9.(2D<3/2>).4d"	"2[3/2]"	"1"	5	3		"T7181"	"L19804c170"	
Cu	2	"224.30938"	"0.00007"	"224.309395"	"0.000010"	"230000"	"4.0e+07"	C	"9.12471804"	"14.65037786"	"3d9.4p"	"1P*"	"1"	"3d9.(2D<3/2>).4d"	"2[3/2]"	"2"	3	5		"T7181"	"L869c171"	
Cu	1	"224.4265"	"0.0021"	"224.42670"	"0.00025"	"2300r"	"1.85e+06"	C+	"0.0000000"	"5.522772"	"3d10.4s"	"2S"	"1/2"	"3d9.(2D).4s.4p.(3P*)"	"4D*"	"3/2"	2	4		"T7574"	"L772"	
Cu	2	"224.70017"	"0.00005"	"224.700170"	"0.000010"	"66000000"	"3.3e+08"	B	"2.71881633"	"8.23486741"	"3d9.4s"	"3D"	"3"	"3d9.4p"	"3P*"	"2"	7	5		"T6136n"	"L869c171"	
Cu	2	"224.89666"	"0.00004"	"224.896667"	"0.000007"	"1800000"	"9.1e+07"	B	"8.91695547"	"14.42818752"	"3d9.4p"	"3D*"	"3"	"3d9.(2D<5/2>).4d"	"2[7/2]"	"4"	7	9		"T8003"	"L869c171"	
Cu	2	"225.18564"	"0.00005"	"225.185601"	"0.000009"	"72000"	"5.8e+06"	C	"9.09464957"	"14.59881086"	"3d9.4p"	"3D*"	"2"	"3d9.(2D<3/2>).4d"	"2[7/2]"	"3"	5	7		"T7181"	"L869c171"	
Cu	2	"225.49880"	"0.00004"	"225.498778"	"0.000012"	"620000"	"1.9e+08"	C	"9.12471804"	"14.62123579"	"3d9.4p"	"1P*"	"1"	"3d9.(2D<3/2>).4d"	"2[3/2]"	"1"	3	3		"T7181"	"L869c171"	
Cu	2	"226.32130"	"0.00004"	"226.321318"	"0.000007"	"580000"	"1.54e+08"	B+	"8.86410828"	"14.34065139"	"3d9.4p"	"1D*"	"2"	"3d9.(2D<5/2>).4d"	"2[3/2]"	"1"	5	3		"T8003"	"L869c171"	
Cu	2	"226.37857"	"0.00004"	"226.378578"	"0.000007"	"1700000"	"1.8e+08"	C	"8.91695547"	"14.39211349"	"3d9.4p"	"3D*"	"3"	"3d9.(2D<5/2>).4d"	"2[5/2]"	"3"	7	7		"T7181"	"L869c171"	
Cu	2	"226.45671"	"0.00016"	"226.456423"	"0.000007"	"50000"	"1.4e+06"	E	"8.86410828"	"14.33738437"	"3d9.4p"	"1D*"	"2"	"3d9.(2D<5/2>).4d"	"2[3/2]"	"2"	5	5		"T8003n"	"L869c171"	
Cu	2	"226.53643"	"0.00004"	"226.536424"	"0.000010"	"190000"	"1.25e+08"	B	"9.06349793"	"14.53484133"	"3d9.4p"	"3D*"	"1"	"3d9.(2D<3/2>).4d"	"2[1/2]"	"1"	3	3		"T8003"	"L869c171"	
Cu	2	"227.47407"	"0.00006"	"227.474107"	"0.000008"	"150000"	"4.e+06"	E	"8.23486741"	"13.68365916"	"3d9.4p"	"3P*"	"2"	"3d9.(2D<3/2>).5s"	"2[3/2]"	"2"	5	5		"T6136"	"L869c171"	
Cu	2	"227.62577"	"0.00004"	"227.625797"	"0.000008"	"16000000"	"6.3e+07"	C+	"2.97541889"	"8.42057990"	"3d9.4s"	"3D"	"1"	"3d9.4p"	"3P*"	"1"	3	3		"T3103n"	"L869c171"	
Cu	2	"227.83378"	"0.00005"	"227.833737"	"0.000010"	"220000"	"1.32e+08"	B+	"9.09464957"	"14.53484133"	"3d9.4p"	"3D*"	"2"	"3d9.(2D<3/2>).4d"	"2[1/2]"	"1"	5	3		"T8003"	"L869c171"	
Cu	2	"228.66447"	"0.00004"	"228.664494"	"0.000007"	"810000"	"1.52e+08"	B+	"8.91695547"	"14.33738437"	"3d9.4p"	"3D*"	"3"	"3d9.(2D<5/2>).4d"	"2[3/2]"	"2"	7	5		"T8003"	"L869c171"	
Cu	2	"228.94160"	"0.00004"	"228.941619"	"0.000008"	"170000"	"7.e+06"	D	"8.23486741"	"13.64873568"	"3d9.4p"	"3P*"	"2"	"3d9.(2D<3/2>).5s"	"2[3/2]"	"1"	5	3		"T6136"	"L869c171"	
Cu	2	"229.10018"	"0.00004"	"229.100110"	"0.000012"	"550000"	"1.76e+08"	B+	"9.12471804"	"14.53484133"	"3d9.4p"	"1P*"	"1"	"3d9.(2D<3/2>).4d"	"2[1/2]"	"1"	3	3		"T8003"	"L869c171"	
Cu	2	"229.26896"	"0.00006"	"229.269060"	"0.000008"	"19000"	"4.e+05"	E	"3.25638920"	"8.66252610"	"3d9.4s"	"1D"	"2"	"3d9.4p"	"3F*"	"2"	5	5		"T3103n"	"L869c171"	
Cu	2	"229.43674"	"0.00004"	"229.436758"	"0.000007"	"15000000"	"3.4e+07"	C+	"2.83268156"	"8.23486741"	"3d9.4s"	"3D"	"2"	"3d9.4p"	"3P*"	"2"	5	5		"T6136n"	"L869c171"	
Cu	2	"229.94885"	"0.00005"	"229.948891"	"0.000010"	"140000"	"1.07e+08"	C	"9.06349793"	"14.45365331"	"3d9.4p"	"3D*"	"1"	"3d9.(2D<5/2>).4d"	"2[1/2]"	"0"	3	1		"T7181"	"L869c171"	
Cu	2	"230.95189"	"0.00004"	"230.951890"	"0.000006"	"200000"	"1.02e+07"	C	"9.06349793"	"14.43024652"	"3d9.4p"	"3D*"	"1"	"3d9.(2D<5/2>).4d"	"2[5/2]"	"2"	3	5		"T7181"	"L869c171"	
Cu	2	"233.61707"	"0.00004"	"233.617057"	"0.000010"	"230000"	"4.9e+07"	C	"9.12471804"	"14.43024652"	"3d9.4p"	"1P*"	"1"	"3d9.(2D<5/2>).4d"	"2[5/2]"	"2"	3	5		"T7181"	"L869c171"	
Cu	2	"234.87330"	"0.00004"	"234.873311"	"0.000008"	"120000"	"2.8e+07"	B	"9.06349793"	"14.34065139"	"3d9.4p"	"3D*"	"1"	"3d9.(2D<5/2>).4d"	"2[3/2]"	"1"	3	3		"T8003"	"L869c171"	
