element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Pt	2	"281.8860"	"0.0020"	"281.88606"	"0.00012"	"81"	"3.5e+06"	D	"4.5234481"	"8.9205334"	"5d7.6s2"	"4F"	"5/2"	"5d7.(4F).6s.6p.(3P*)"	"71948*"	"5/2"	6	6		"T8261"	"L11529"	
Pt	2	"282.24932"	"0.00008"	"282.24929"	"0.00005"	"890"	"3.2e+06"	D+	"2.6245879"	"7.0160150"	"5d8.6s"	"4F"	"3/2"	"5d8.(3P).6p"	"(2,1/2)*"	"3/2"	4	4		"T8261"	"L10146"	
Pt	1	"283.029323"	"0.000011"	"283.029318"	"0.000010"	"85000c"	"2.37e+07"	B+	"0.00000000"	"4.37932485"	"5d9.6s"	"3D"	"3"	"5d8.6s.(4F).6p"	"a 5D*"	"3"	7	7		"T3313n"	"L9083,L11529"	
Pt	1	"283.47107"	"0.00008"	"283.47105"	"0.00004"	"4200"	"9.46e+06"	B+	"1.25619158"	"5.6286924"	"5d9.6s"	"3D"	"1"	"5d8.6s.(4P).6p"	"5P*"	"1"	3	3		"T3313n"	"L11529"	
Pt	2	"286.6081"	"0.0020"	"286.60758"	"0.00012"	"87"	"4.0e+06"	D	"4.5234481"	"8.8481002"	"5d7.6s2"	"4F"	"5/2"	"5d8.(3F).6p"	"(3,3/2)*"	"3/2"	6	4		"T8261"	"L11529"	
Pt	1	"288.81924"	"0.00008"	"288.819172"	"0.000025"	"580"	"1.32e+06"	C+	"1.25431290"	"5.5458512"	"5d8.6s2"	"3F"	"3"	"5d8.6s.(2F).6p"	"a 3D*"	"3"	7	7		"T3313"	"L11529"	
Pt	2	"289.03721"	"0.00008"	"289.03722"	"0.00004"	"360"	"1.1e+06"	D+	"2.0855300"	"6.3738309"	"5d8.6s"	"4F"	"5/2"	"5d8.(3F).6p"	"(4,1/2)*"	"7/2"	6	8		"T8261"	"L10146"	
Pt	1	"289.38626"	"0.00003"	"289.386286"	"0.000012"	"29000"	"7.60e+06"	B+	"0.09619638"	"4.37932485"	"5d9.6s"	"a 1D"	"2"	"5d8.6s.(4F).6p"	"a 5D*"	"3"	5	7		"T3313n"	"L9083,L11529"	
Pt	1	"289.78715"	"0.00008"	"289.787146"	"0.000012"	"13000"	"3.13e+06"	B+	"0.10212092"	"4.37932485"	"5d8.6s2"	"3F"	"4"	"5d8.6s.(4F).6p"	"a 5D*"	"3"	9	7		"T3313n"	"L11529"	
Pt	2	"289.96470"	"0.00009"	"289.96452"	"0.00005"	"180l"	"2.5e+06"	D+	"3.6280268"	"7.9026144"	"5d8.6s"	"2G"	"9/2"	"5d8.(3F).6p"	"(3,1/2)*"	"7/2"	10	8		"T8261"	"L10146"	
Pt	1	"291.22515"	"0.00008"	"291.22524"	"0.00003"	"3300"	"9.4e+06"	C+	"1.25431290"	"5.5103966"	"5d8.6s2"	"3F"	"3"	"5d8.6s.(4F).6p"	"5F*"	"2"	7	5		"T3313"	"L11529"	
Pt	1	"291.35386"	"0.00008"	"291.35385"	"0.00003"	"3400"	"9.5e+06"	C+	"1.25619158"	"5.5103966"	"5d9.6s"	"3D"	"1"	"5d8.6s.(4F).6p"	"5F*"	"2"	3	5		"T3313"	"L11529"	
Pt	1	"291.93402"	"0.00009"	"291.933869"	"0.000021"	"1200"	"9.0e+06"	C	"1.6733229"	"5.9190761"	"5d9.6s"	"b 1D"	"2"	"5d9.6p"	"1P*"	"1"	5	3		"T4200n,T3313"	"L11529"	
Pt	1	"292.13792"	"0.00009"	"292.137926"	"0.000020"	"1400"	"8.9e+05"	C+	"0.81426023"	"5.0570479"	"5d9.6s"	"3D"	"2"	"5d8.6s.(4P).6p"	"5P*"	"2"	5	5		"T3313n"	"L11529"	
Pt	1	"292.979131"	"0.000016"	"292.979091"	"0.000013"	"84000"	"2.18e+07"	B+	"0.00000000"	"4.2306068"	"5d9.6s"	"3D"	"3"	"5d9.6p"	"3F*"	"3"	7	7		"T3313"	"L9083,L11529"	
Pt	1	"294.47525"	"0.00009"	"294.47533"	"0.00003"	"950"	"4.09e+05"	C+	"0.81426023"	"5.0233722"	"5d9.6s"	"3D"	"2"	"5d8.6s.(4F).6p"	"5D*"	"2"	5	5		"T3313n"	"L11529"	
Pt	2	"295.85026"	"0.00008"	"295.85028"	"0.00005"	"130"	"2.8e+06"	D+	"3.9968848"	"8.1864360"	"5d8.6s"	"2D"	"3/2"	"5d8.(3P).6p"	"(2,3/2)*"	"3/2"	4	4		"T8261"	"L10146"	
Pt	1	"299.79622"	"0.00009"	"299.796211"	"0.000015"	"100000c"	"3.25e+07"	B+	"0.09619638"	"4.2306068"	"5d9.6s"	"a 1D"	"2"	"5d9.6p"	"3F*"	"3"	5	7		"T3313n"	"L11529"	
Pt	2	"300.11684"	"0.00008"	"300.11681"	"0.00005"	"960p"	"3.3e+06"	C+	"2.2438368"	"6.3738309"	"5d8.6s"	"2F"	"7/2"	"5d8.(3F).6p"	"(4,1/2)*"	"7/2"	8	8		"T8261"	"L10146"	
Pt	1	"300.22641"	"0.00009"	"300.226449"	"0.000015"	"7500"	"1.72e+06"	B+	"0.10212092"	"4.2306068"	"5d8.6s2"	"3F"	"4"	"5d9.6p"	"3F*"	"3"	9	7		"T3313"	"L11529"	
Pt	2	"301.72399"	"0.00020"	"301.72415"	"0.00006"	"720"	"2.5e+06"	D+	"4.2957135"	"8.4037072"	"5d7.6s2"	"4F"	"7/2"	"5d7.(4F).6s.6p.(3P*)"	"(9/2,1)*"	"7/2"	8	8		"T8261"	"L11529"	
Pt	1	"301.78714"	"0.00009"	"301.787670"	"0.000027"	"1000"	"4.2e+06"	C	"1.6733229"	"5.7804521"	"5d9.6s"	"b 1D"	"2"	"5d8.6s.(2F).6p"	"b 3D*"	"3"	5	7		"T4200n,T3313"	"L11529c153"	
Pt	1	"303.64425"	"0.00009"	"303.64427"	"0.00004"	"3300"	"1.55e+07"	B+	"1.6733229"	"5.7553405"	"5d9.6s"	"b 1D"	"2"	"5d8.6s.(4P).6p"	"a 5D*"	"2"	5	5		"T3313"	"L11529"	
Pt	1	"304.26318"	"0.00009"	"304.26313"	"0.00005"	"130000c"	"7.70e+06"	B+	"0.10212092"	"4.1758362"	"5d8.6s2"	"3F"	"4"	"5d8.6s.(4F).6p"	"a 5F*"	"5"	9	11		"T3313"	"L11529"	
Pt	1	"305.96366"	"0.00009"	"305.963702"	"0.000020"	"530"	"1.66e+06"	C+	"1.6733229"	"5.72439702"	"5d9.6s"	"b 1D"	"2"	"5d9.6p"	"3F*"	"2"	5	5		"T3313"	"L11529"	
Pt	1	"306.471263"	"0.000016"	"306.471269"	"0.000014"	"160000c"	"6.59e+07"	B+	"0.00000000"	"4.04436514"	"5d9.6s"	"3D"	"3"	"5d9.6p"	"a 3P*"	"2"	7	5		"T3313n"	"L9083,L11529"	
Pt	1	"307.19336"	"0.00009"	"307.19335"	"0.00003"	"3400"	"1.17e+06"	C+	"1.25431290"	"5.2891719"	"5d8.6s2"	"3F"	"3"	"5d8.6s.(4F).6p"	"b 5D*"	"3"	7	7		"T3313"	"L11529"	
Pt	2	"307.5913"	"0.0020"	"307.59127"	"0.00007"	"29"	"1.4e+06"	D	"4.6962555"	"8.7258948"	"5d7.6s2"	"4F"	"3/2"	"5d8.(3P).6p"	"(1,3/2)*"	"5/2"	4	6		"T8261"	"L11529"	
Pt	1	"310.00252"	"0.00010"	"310.002532"	"0.000017"	"3300"	"5.33e+06"	B	"0.81426023"	"4.81255750"	"5d9.6s"	"3D"	"2"	"5d8.6s.(2D).6p"	"a 3F*"	"2"	5	5		"T3313n"	"L11529"	
Pt	1	"313.93870"	"0.00010"	"313.938677"	"0.000017"	"12000"	"3.47e+06"	B+	"0.09619638"	"4.04436514"	"5d9.6s"	"a 1D"	"2"	"5d9.6p"	"a 3P*"	"2"	5	5		"T3313n"	"L11529"	
Pt	1	"314.16559"	"0.00020"	"314.16575"	"0.00017"	"190"	"4.80e+06"	C+	"2.3019582"	"6.247273"	"5d8.6s2"	"3P"	"1"	"5d9.6p"	"3P*"	"0"	3	1		"T3313"	"L11529"	
Pt	2	"314.40870"	"0.00010"	"314.40883"	"0.00005"	"82"	"7.e+05"	D	"3.6280268"	"7.5702919"	"5d8.6s"	"2G"	"9/2"	"5d8.(3F).6p"	"(4,3/2)*"	"11/2"	10	12		"T8261"	"L10146"	
Pt	1	"315.65625"	"0.00010"	"315.65623"	"0.00004"	"4500"	"1.21e+07"	B	"1.25619158"	"5.1828783"	"5d9.6s"	"3D"	"1"	"5d8.6s.(2D).6p"	"a 3D*"	"1"	3	3		"T3313"	"L11529"	
Pt	2	"315.90723"	"0.00010"	"315.90715"	"0.00007"	"200"	"1.7e+06"	D+	"3.6280268"	"7.5515948"	"5d8.6s"	"2G"	"9/2"	"5d8.(3F).6p"	"(4,3/2)*"	"9/2"	10	10		"T8261"	"L10146"	
Pt	1	"320.07097"	"0.00010"	"320.07094"	"0.00003"	"5100"	"1.44e+07"	C+	"1.6733229"	"5.5458512"	"5d9.6s"	"b 1D"	"2"	"5d8.6s.(2F).6p"	"a 3D*"	"3"	5	7		"T3313"	"L11529"	
Pt	1	"320.40364"	"0.00010"	"320.403638"	"0.000021"	"9100"	"1.04e+07"	B	"0.81426023"	"4.6827675"	"5d9.6s"	"3D"	"2"	"5d9.6p"	"3D*"	"3"	5	7		"T3313n"	"L11529"	
Pt	1	"323.02837"	"0.00010"	"323.02850"	"0.00005"	"1300"	"3.70e+06"	C+	"1.6733229"	"5.5103966"	"5d9.6s"	"b 1D"	"2"	"5d8.6s.(4F).6p"	"5F*"	"2"	5	5		"T3313"	"L11529"	
Pt	1	"323.34167"	"0.00010"	"323.34163"	"0.00004"	"780"	"3.50e+06"	B	"1.92198251"	"5.7553405"	"5d8.6s2"	"3F"	"2"	"5d8.6s.(4P).6p"	"a 5D*"	"2"	5	5		"T3313"	"L11529"	
Pt	1	"325.19787"	"0.00011"	"325.19787"	"0.00011"	"3200"	"1.47e+07"	B+	"1.25619158"	"5.0676694"	"5d9.6s"	"3D"	"1"	"5d8.6s.(2D).6p"	"3P*"	"0"	3	1		"T3313"	"L11529"	
Pt	1	"325.59088"	"0.00011"	"325.59099"	"0.00005"	"4800"	"5.30e+06"	B	"0.7612841"	"4.5681600"	"5d10"	"1S"	"0"	"5d9.6p"	"3P*"	"1"	1	3		"T3313"	"L11529"	
