element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Xe	1	"788.7393"	"0.0002"	"788.7393+"	"300"	"3.5e+07"	C+	"9.5697254"	"11.1412219"	"5p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"	"5p5.(2P*<1/2>).6p"	"2[1/2]"	"0"	3	1		"T4106n,T5100,T3269"	"L7292c110"	
Xe	1	"796.7342"	"0.0002"	"796.7338+"	"500"	"3.4e+06"	D+	"9.4471951"	"11.0029230"	"5p5.(2P*<1/2>).6s"	"2[1/2]*"	"0"	"5p5.(2P*<3/2>).7p"	"2[3/2]"	"1"	1	3		"T8608"	"L7292c110"	
Xe	1	"806.1339"	"0.0002"	"806.1339+"	"150"	"2.59e+06"	B+	"9.7207407"	"11.2583279"	"5p5.(2P*<3/2>).6p"	"2[5/2]"	"3"	"5p5.(2P*<3/2>).8s"	"2[3/2]*"	"2"	7	5		"T5818"	"L7292"	
Xe	1	"820.6336"	"0.0002"	"820.6335+"	"700"	"2.0e+07"	C	"9.4471951"	"10.9576151"	"5p5.(2P*<1/2>).6s"	"2[1/2]*"	"0"	"5p5.(2P*<1/2>).6p"	"2[3/2]"	"1"	1	3		"T5100n,T3269"	"L7292"	
Xe	1	"823.16336"	"0.00005"	"823.1634+"	"10000hfs"	"2.86e+07"	B+	"8.3153161"	"9.8210940"	"5p5.(2P*<3/2>).6s"	"2[3/2]*"	"2"	"5p5.(2P*<3/2>).6p"	"2[3/2]"	"2"	5	5		"T3269"	"L7292"	
Xe	1	"826.6520"	"0.0002"	"826.6520+"	"500"	"1.62e+07"	C+	"9.5697254"	"11.0691488"	"5p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"	"5p5.(2P*<1/2>).6p"	"2[1/2]"	"1"	3	3		"T5100n,T3269"	"L7292"	
Xe	1	"828.01162"	"0.00005"	"828.0117+"	"7000"	"3.69e+07"	B	"8.4365241"	"9.9334853"	"5p5.(2P*<3/2>).6s"	"2[3/2]*"	"1"	"5p5.(2P*<3/2>).6p"	"2[1/2]"	"0"	3	1		"T3269n,T6714"	"L7292c110"	
Xe	1	"834.68217"	"0.00005"	"834.6823+"	"2000"	"4.2e+07"	C+	"9.5697254"	"11.0547232"	"5p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"	"5p5.(2P*<1/2>).6p"	"2[3/2]"	"2"	3	5		"T5100n,T3269"	"L7292"	
Xe	1	"834.7450"	"0.0010"	"834.7460+"	"60"	"1.48e+06"	C+	"9.7893002"	"11.2741847"	"5p5.(2P*<3/2>).6p"	"2[3/2]"	"1"	"5p5.(2P*<3/2>).8s"	"2[3/2]*"	"1"	3	3		"T5818"	"L4739"	
Xe	1	"840.91894"	"0.00005"	"840.9191+"	"2000"	"3.06e+06"	B+	"8.3153161"	"9.7893002"	"5p5.(2P*<3/2>).6s"	"2[3/2]*"	"2"	"5p5.(2P*<3/2>).6p"	"2[3/2]"	"1"	5	3		"T3269"	"L7292c110"	
Xe	1	"843.7550"	"0.0010"	"843.7563+"	"10"	"9.0e+04"	C	"9.7893002"	"11.2583279"	"5p5.(2P*<3/2>).6p"	"2[3/2]"	"1"	"5p5.(2P*<3/2>).8s"	"2[3/2]*"	"2"	3	5		"T5818"	"L4739"	
Xe	1	"852.2550"	"0.0010"	"852.2543+"	"30"	"3.3e+05"	D+	"9.4471951"	"10.9015749"	"5p5.(2P*<1/2>).6s"	"2[1/2]*"	"0"	"5p5.(2P*<3/2>).7p"	"2[1/2]"	"1"	1	3		"T8608"	"L4739"	
Xe	1	"853.0100"	"0.0010"	"853.0104+"	"30"	"7.90e+05"	B+	"9.8210940"	"11.2741847"	"5p5.(2P*<3/2>).6p"	"2[3/2]"	"2"	"5p5.(2P*<3/2>).8s"	"2[3/2]*"	"1"	5	3		"T5818"	"L4739"	
Xe	1	"857.6010"	"0.0010"	"857.6022+"	"200"	"5.28e+06"	B	"9.5697254"	"11.0150359"	"5p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"	"5p5.(2P*<3/2>).7p"	"2[1/2]"	"0"	3	1		"T8608n,T6672"	"L4739"	
Xe	1	"862.4240"	"0.0010"	"862.4216+"	"80"	"1.06e+06"	B+	"9.8210940"	"11.2583279"	"5p5.(2P*<3/2>).6p"	"2[3/2]"	"2"	"5p5.(2P*<3/2>).8s"	"2[3/2]*"	"2"	5	5		"T5818"	"L4739"	
Xe	1	"864.8540"	"0.0010"	"864.8504+"	"250"	"2.4e+06"	D+	"9.5697254"	"11.0029230"	"5p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"	"5p5.(2P*<3/2>).7p"	"2[3/2]"	"1"	3	3		"T8608"	"L4739"	
Xe	1	"869.2200"	"0.0010"	"869.2162+"	"100"	"1.08e+06"	B	"9.5697254"	"10.9957246"	"5p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"	"5p5.(2P*<3/2>).7p"	"2[3/2]"	"2"	3	5		"T8608n,T6672"	"L4739"	
Xe	1	"881.94106"	"0.00005"	"881.9410+"	"5000"	"3.00e+07"	A+	"8.3153161"	"9.7207407"	"5p5.(2P*<3/2>).6s"	"2[3/2]*"	"2"	"5p5.(2P*<3/2>).6p"	"2[5/2]"	"3"	5	7		"T3269"	"L7292c110"	
Xe	1	"893.0830"	"0.0010"	"893.0837+"	"200"	"2.2e+07"	C	"9.5697254"	"10.9576151"	"5p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"	"5p5.(2P*<1/2>).6p"	"2[3/2]"	"1"	3	3		"T5100n,T3269"	"L4739"	
Xe	1	"895.22509"	"0.00005"	"895.2251+"	"1000"	"8.1e+06"	C+	"8.4365241"	"9.8210940"	"5p5.(2P*<3/2>).6s"	"2[3/2]*"	"1"	"5p5.(2P*<3/2>).6p"	"2[3/2]"	"2"	3	5		"T3269n,T6714"	"L7292c110"	
Xe	1	"895.2780"	"0.0010"	"895.2787+"	"50"	"7.e+05"	D	"9.5697254"	"10.9542123"	"5p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"	"5p5.(2P*<3/2>).7p"	"2[5/2]"	"2"	3	5		"T8608n,T6672"	"L4739"	
