element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Li	3	""	"208.192538"	"0.000004"	""	"4.7555e+08"	AA	"(108.8480984778)"	"(114.801468575)"	"3p"	"2P*"	"1/2"	"4d"	"2D"	"3/2"	2	4		"T8637"	""	
Li	3	""	"208.195216"	"0.000004"	""	"2.4853e+08"	AA	"(108.848175812)"	"(114.8014693419)"	"3s"	"2S"	"1/2"	"4p"	"2P*"	"3/2"	2	4		"T8637"	""	
Li	3	""	"208.207444"	"0.000004"	""	"4.9601e+07"	AA	"(108.8480984778)"	"(114.801042400)"	"3p"	"2P*"	"1/2"	"4s"	"2S"	"1/2"	2	2		"T8637"	""	
Li	3	""	"208.211294"	"0.000004"	""	"2.4849e+08"	AA	"(108.848175812)"	"(114.8010096962)"	"3s"	"2S"	"1/2"	"4p"	"2P*"	"1/2"	2	2		"T8637"	""	
Li	3	""	"208.225239"	"0.000004"	""	"1.0431e+09"	AA	"(108.84918622311)"	"(114.8016214842)"	"3d"	"2D"	"3/2"	"4f"	"2F*"	"5/2"	4	6		"T8637"	""	
Li	3	""	"208.225292"	"0.000004"	""	"5.7042e+08"	AA	"(108.8491880200)"	"(114.801621761)"	"3p"	"2P*"	"3/2"	"4d"	"2D"	"5/2"	4	6		"T8637"	""	
Li	3	""	"208.230562"	"0.000004"	""	"2.8167e+06"	AA	"(108.84918622311)"	"(114.8014693419)"	"3d"	"2D"	"3/2"	"4p"	"2P*"	"3/2"	4	4		"T8637"	""	
Li	3	""	"208.230652"	"0.000004"	""	"9.5063e+07"	AA	"(108.8491880200)"	"(114.801468575)"	"3p"	"2P*"	"3/2"	"4d"	"2D"	"3/2"	4	4		"T8637"	""	
Li	3	""	"208.235263"	"0.000004"	""	"1.1174e+09"	AA	"(108.84954932554)"	"(114.8016980730)"	"3d"	"2D"	"5/2"	"4f"	"2F*"	"7/2"	6	8		"T8637"	""	
Li	3	""	"208.237943"	"0.000004"	""	"7.4491e+07"	AA	"(108.84954932554)"	"(114.8016214842)"	"3d"	"2D"	"5/2"	"4f"	"2F*"	"5/2"	6	6		"T8637"	""	
Li	3	""	"208.243267"	"0.000004"	""	"2.5347e+07"	AA	"(108.84954932554)"	"(114.8014693419)"	"3d"	"2D"	"5/2"	"4p"	"2P*"	"3/2"	6	4		"T8637"	""	
Li	3	""	"208.245564"	"0.000004"	""	"9.9164e+07"	AA	"(108.8491880200)"	"(114.801042400)"	"3p"	"2P*"	"3/2"	"4s"	"2S"	"1/2"	4	2		"T8637"	""	
Li	3	""	"208.246645"	"0.000004"	""	"2.8166e+07"	AA	"(108.84918622311)"	"(114.8010096962)"	"3d"	"2D"	"3/2"	"4p"	"2P*"	"1/2"	4	2		"T8637"	""	
Li	2	"232.984"	"232.9801"	"0.0010"	"*"	"1.1758e+07"	AAA	"68.780786"	"74.100818"	"1s.3s"	"3S"	"1"	"1s.6p"	"3P*"	"2"	3	5		"T8636c73"	"L3501"	
Li	2	"232.984"	"232.9838"	"0.0010"	"*"	"1.1758e+07"	AAA	"68.780786"	"74.100735"	"1s.3s"	"3S"	"1"	"1s.6p"	"3P*"	"1"	3	3		"T8636c73"	"L3501"	
Li	2	"232.984"	"232.9858"	"0.0010"	"*"	"1.1758e+07"	AAA	"68.780786"	"74.100687"	"1s.3s"	"3S"	"1"	"1s.6p"	"3P*"	"0"	3	1		"T8636c73"	"L3501"	
Li	1	"233.394"	"233.3937"	"0.0010"	"*"	"1.09e+05"	B'	"0.000000"	"5.310605"	"1s2.2s"	"2S"	"1/2"	"1s2.13p"	"2P*"	"3/2"	2	4		"T117"	"L7397"	
Li	1	"233.394"	"233.3937"	"0.0010"	"*"	"1.09e+05"	B'	"0.000000"	"5.310605"	"1s2.2s"	"2S"	"1/2"	"1s2.13p"	"2P*"	"1/2"	2	2		"T117"	"L7397"	
Li	1	"234.015"	"234.0154"	"0.0010"	"*"	"1.34e+05"	B'	"0.000000"	"5.296498"	"1s2.2s"	"2S"	"1/2"	"1s2.12p"	"2P*"	"3/2"	2	4		"T117"	"L7397"	
Li	1	"234.015"	"234.0154"	"0.0010"	"*"	"1.34e+05"	B'	"0.000000"	"5.296498"	"1s2.2s"	"2S"	"1/2"	"1s2.12p"	"2P*"	"1/2"	2	2		"T117"	"L7397"	
Li	1	"234.822"	"234.840"	"0.010"	"*"	"1.65e+05"	B'	"0.000000"	"5.27790"	"1s2.2s"	"2S"	"1/2"	"1s2.11p"	"2P*"	"1/2"	2	2		"T117"	"L7397"	
Li	1	"234.822"	"234.840"	"0.010"	"*"	"1.65e+05"	B'	"0.000000"	"5.27790"	"1s2.2s"	"2S"	"1/2"	"1s2.11p"	"2P*"	"3/2"	2	4		"T117"	"L7397"	
Li	1	"235.893"	"235.8929"	"0.0010"	"*"	"2.09e+05"	B'	"0.000000"	"5.254346"	"1s2.2s"	"2S"	"1/2"	"1s2.10p"	"2P*"	"3/2"	2	4		"T117"	"L7397"	
Li	1	"235.893"	"235.8929"	"0.0010"	"*"	"2.09e+05"	B'	"0.000000"	"5.254346"	"1s2.2s"	"2S"	"1/2"	"1s2.10p"	"2P*"	"1/2"	2	2		"T117"	"L7397"	
Li	2	""	"236.78"	"0.10"	""	"7.9551e+06"	AAA	"69.279628"	"74.5143"	"1s.3s"	"1S"	"0"	"1s.7p"	"1P*"	"1"	1	3		"T8636c73"	""	
Li	1	"237.354"	"237.3542"	"0.0010"	"*"	"1.918e+05"	AA	"0.000000"	"5.222000"	"1s2.2s"	"2S"	"1/2"	"1s2.9p"	"2P*"	"3/2"	2	4		"T6835"	"L7397"	
Li	1	"237.354"	"237.3542"	"0.0010"	"*"	"1.917e+05"	AA	"0.000000"	"5.222000"	"1s2.2s"	"2S"	"1/2"	"1s2.9p"	"2P*"	"1/2"	2	2		"T6835"	"L7397"	
Li	1	"239.439"	"239.4387"	"0.0010"	"1*"	"2.664e+05"	AA	"0.000000"	"5.176542"	"1s2.2s"	"2S"	"1/2"	"1s2.8p"	"2P*"	"1/2"	2	2		"T6835"	"L7397"	
Li	1	"239.439"	"239.4387"	"0.0010"	"1*"	"2.664e+05"	AA	"0.000000"	"5.176542"	"1s2.2s"	"2S"	"1/2"	"1s2.8p"	"2P*"	"3/2"	2	4		"T6835"	"L7397"	
Li	2	"240.233"	"240.2301"	"0.0010"	"*"	"1.4799e+07"	AAA	"69.369202"	"74.528693"	"1s.3p"	"3P*"	"1"	"1s.7d"	"3D"	"2"	3	5		"T8636c73"	"L3501"	
Li	2	"240.233"	"240.2323"	"0.0010"	"*"	"8.2222e+06"	AAA	"69.369202"	"74.528645"	"1s.3p"	"3P*"	"1"	"1s.7d"	"3D"	"1"	3	3		"T8636c73"	"L3501"	
Li	2	"240.233"	"240.2324"	"0.0010"	"*"	"1.9734e+07"	AAA	"69.369335"	"74.528775"	"1s.3p"	"3P*"	"2"	"1s.7d"	"3D"	"3"	5	7		"T8636c73"	"L3501"	
Li	2	"240.233"	"240.2362"	"0.0010"	"*"	"4.9328e+06"	AAA	"69.369335"	"74.528693"	"1s.3p"	"3P*"	"2"	"1s.7d"	"3D"	"2"	5	5		"T8636c73"	"L3501"	
Li	2	"240.233"	"240.2385"	"0.0010"	"*"	"5.4817e+05"	AAA	"69.369335"	"74.528645"	"1s.3p"	"3P*"	"2"	"1s.7d"	"3D"	"1"	5	3		"T8636c73"	"L3501"	
Li	2	"240.233"	"240.2437"	"0.0010"	"*"	"1.0963e+07"	AAA	"69.369447"	"74.528645"	"1s.3p"	"3P*"	"0"	"1s.7d"	"3D"	"1"	1	3		"T8636c73"	"L3501"	
Li	1	"242.543"	"242.5426"	"0.0010"	"3*"	"3.824e+05"	AA	"0.000000"	"5.110300"	"1s2.2s"	"2S"	"1/2"	"1s2.7p"	"2P*"	"3/2"	2	4		"T6835"	"L7397"	
Li	1	"242.543"	"242.5426"	"0.0010"	"3*"	"3.822e+05"	AA	"0.000000"	"5.110300"	"1s2.2s"	"2S"	"1/2"	"1s2.7p"	"2P*"	"1/2"	2	2		"T6835"	"L7397"	
Li	2	"242.981"	"242.9777"	"0.0010"	"*"	"3.5140e+06"	AAA	"69.369202"	"74.470352"	"1s.3p"	"3P*"	"1"	"1s.7s"	"3S"	"1"	3	3		"T8636c73"	"L3501"	
Li	2	"242.981"	"242.9840"	"0.0010"	"*"	"5.8567e+06"	AAA	"69.369335"	"74.470352"	"1s.3p"	"3P*"	"2"	"1s.7s"	"3S"	"1"	5	3		"T8636c73"	"L3501"	
Li	2	"242.981"	"242.9894"	"0.0010"	"*"	"1.1713e+06"	AAA	"69.369447"	"74.470352"	"1s.3p"	"3P*"	"0"	"1s.7s"	"3S"	"1"	1	3		"T8636c73"	"L3501"	
Li	1	"247.506"	"247.5061"	"0.0010"	"10*"	"5.734e+05"	AA	"0.000000"	"5.007826"	"1s2.2s"	"2S"	"1/2"	"1s2.6p"	"2P*"	"3/2"	2	4		"T6835"	"L7397"	
Li	1	"247.506"	"247.5061"	"0.0010"	"10*"	"5.734e+05"	AA	"0.000000"	"5.007826"	"1s2.2s"	"2S"	"1/2"	"1s2.6p"	"2P*"	"1/2"	2	2		"T6835"	"L7397"	
Li	2	""	"250.6907"	"0.0010"	""	"3.513e+05"	AA	"69.585359"	"74.529574"	"1s.3d"	"3D"	"3"	"1s.7f"	"1F*"	"3"	7	7		"T8636c73"	""	
Li	2	"250.694"	"250.6868"	"0.0010"	"*"	"2.559e+06"	AA	"69.585282"	"74.529574"	"1s.3d"	"3D"	"2"	"1s.7f"	"1F*"	"3"	5	7		"T8636c73"	"L3501"	
Li	2	"250.694"	"250.694"	"0.010"	"*"	"1.4753e+07"	AAA	"69.585282"	"74.52943"	"1s.3d"	"3D"	"2"	"1s.7f"	"3F*"	"3"	5	7		"T8636c73"	"L3501"	
Li	2	"250.694"	"250.694"	"0.010"	"*"	"3.0283e+06"	AAA	"69.585282"	"74.52943"	"1s.3d"	"3D"	"2"	"1s.7f"	"3F*"	"2"	5	5		"T8636c73"	"L3501"	
Li	2	"250.694"	"250.698"	"0.010"	"*"	"1.8126e+06"	AAA	"69.585359"	"74.52943"	"1s.3d"	"3D"	"3"	"1s.7f"	"3F*"	"3"	7	7		"T8636c73"	"L3501"	
Li	2	"250.694"	"250.698"	"0.010"	"*"	"1.9476e+07"	AAA	"69.585359"	"74.52943"	"1s.3d"	"3D"	"3"	"1s.7f"	"3F*"	"4"	7	9		"T8636c73"	"L3501"	
Li	2	"250.694"	"250.701"	"0.010"	"*"	"1.6359e+07"	AAA	"69.585425"	"74.52943"	"1s.3d"	"3D"	"1"	"1s.7f"	"3F*"	"2"	3	5		"T8636c73"	"L3501"	
Li	2	""	"250.698"	"0.010"	""	"8.6554e+04"	AAA	"69.585359"	"74.52943"	"1s.3d"	"3D"	"3"	"1s.7f"	"3F*"	"2"	7	5		"T8636c73"	""	
Li	2	"250.878"	"250.8785"	"0.0010"	"*"	"1.6484e+07"	AAA	"69.589060"	"74.529574"	"1s.3d"	"1D"	"2"	"1s.7f"	"1F*"	"3"	5	7		"T8636c73"	"L3501"	
Li	2	"250.878"	"250.886"	"0.010"	"*"	"2.893e+06"	AA	"69.589060"	"74.52943"	"1s.3d"	"1D"	"2"	"1s.7f"	"3F*"	"3"	5	7		"T8636c73"	"L3501"	
Li	2	""	"250.886"	"0.010"	""	"1.089e+03"	AA	"69.589060"	"74.52943"	"1s.3d"	"1D"	"2"	"1s.7f"	"3F*"	"2"	5	5		"T8636c73"	""	
Li	2	""	"251.66"	"0.10"	""	"6.2235e+05"	AAA	"69.589060"	"74.5143"	"1s.3d"	"1D"	"2"	"1s.7p"	"1P*"	"1"	5	3		"T8636c73"	""	
Li	2	"253.949"	"253.9487"	"0.0010"	""	"1.7886e+07"	AAA	"69.648473"	"74.529260"	"1s.3p"	"1P*"	"1"	"1s.7d"	"1D"	"2"	3	5		"T8636c73"	"L3501"	
Li	2	"255.17"	"255.17"	"0.10"	"24"	"8.4872e+06"	AAA	"69.648473"	"74.5058"	"1s.3p"	"1P*"	"1"	"1s.7s"	"1S"	"0"	3	1		"T8636c73"	"L7397"	
Li	2	"255.9"	"255.95"	"0.10"	""	"1.2342e+07"	AAA	"69.279628"	"74.1222"	"1s.3s"	"1S"	"0"	"1s.6p"	"1P*"	"1"	1	3		"T8636c73"	"L1614"	
Li	1	"256.231"	"256.2312"	"0.0010"	"15*"	"9.001e+05"	AA	"0.000000"	"4.837313"	"1s2.2s"	"2S"	"1/2"	"1s2.5p"	"2P*"	"1/2"	2	2		"T6835"	"L7397"	
Li	1	"256.231"	"256.2312"	"0.0010"	"15*"	"8.799e+05"	AA	"0.000000"	"4.837313"	"1s2.2s"	"2S"	"1/2"	"1s2.5p"	"2P*"	"3/2"	2	4		"T6835"	"L7397"	
Li	2	""	"260.5045"	"0.0010"	""	"2.3813e+07"	AAA	"69.369202"	"74.127169"	"1s.3p"	"3P*"	"1"	"1s.6d"	"3D"	"2"	3	5		"T8636c73"	""	
Li	2	"260.508"	"260.5071"	"0.0010"	"*"	"1.3230e+07"	AAA	"69.369202"	"74.127121"	"1s.3p"	"3P*"	"1"	"1s.6d"	"3D"	"1"	3	3		"T8636c73"	"L3501"	
Li	2	"260.508"	"260.5073"	"0.0010"	"*"	"3.1753e+07"	AAA	"69.369335"	"74.127251"	"1s.3p"	"3P*"	"2"	"1s.6d"	"3D"	"3"	5	7		"T8636c73"	"L3501"	
Li	2	""	"260.5117"	"0.0010"	""	"7.9370e+06"	AAA	"69.369335"	"74.127169"	"1s.3p"	"3P*"	"2"	"1s.6d"	"3D"	"2"	5	5		"T8636c73"	""	
Li	2	""	"260.5144"	"0.0010"	""	"8.8202e+05"	AAA	"69.369335"	"74.127121"	"1s.3p"	"3P*"	"2"	"1s.6d"	"3D"	"1"	5	3		"T8636c73"	""	
Li	2	""	"260.5205"	"0.0010"	""	"1.7640e+07"	AAA	"69.369447"	"74.127121"	"1s.3p"	"3P*"	"0"	"1s.6d"	"3D"	"1"	1	3		"T8636c73"	""	
Li	2	"265.729"	"265.7257"	"0.0010"	"2"	"5.8049e+06"	AAA	"69.369202"	"74.033686"	"1s.3p"	"3P*"	"1"	"1s.6s"	"3S"	"1"	3	3		"T8636c73"	"L3501"	
Li	2	"265.730"	"265.7332"	"0.0010"	"3"	"9.6758e+06"	AAA	"69.369335"	"74.033686"	"1s.3p"	"3P*"	"2"	"1s.6s"	"3S"	"1"	5	3		"T8636c73"	"L3501"	
Li	2	""	"265.7396"	"0.0010"	""	"1.9351e+06"	AAA	"69.369447"	"74.033686"	"1s.3p"	"3P*"	"0"	"1s.6s"	"3S"	"1"	1	3		"T8636c73"	""	
Li	2	""	"267.4415"	"0.0010"	""	"1.9081e+07"	AAA	"68.780786"	"73.415346"	"1s.3s"	"3S"	"1"	"1s.5p"	"3P*"	"2"	3	5		"T8636c73"	""	
Li	2	"267.446"	"267.4463"	"0.0010"	""	"1.9081e+07"	AAA	"68.780786"	"73.415263"	"1s.3s"	"3S"	"1"	"1s.5p"	"3P*"	"1"	3	3		"T8636c73"	"L3501"	
Li	2	""	"267.4490"	"0.0010"	""	"1.9081e+07"	AAA	"68.780786"	"73.415216"	"1s.3s"	"3S"	"1"	"1s.5p"	"3P*"	"0"	3	1		"T8636c73"	""	
Li	2	""	"272.8202"	"0.0010"	""	"5.124e+06"	AA	"69.585282"	"74.128476"	"1s.3d"	"3D"	"2"	"1s.6f"	"1F*"	"3"	5	7		"T8636c73"	""	
Li	2	"272.824"	"272.8280"	"0.0010"	"*"	"2.5635e+07"	AAA	"69.585282"	"74.128346"	"1s.3d"	"3D"	"2"	"1s.6f"	"3F*"	"3"	5	7		"T8636c73"	"L3501"	
Li	2	"272.824"	"272.8280"	"0.0010"	"*"	"5.3806e+06"	AAA	"69.585282"	"74.128346"	"1s.3d"	"3D"	"2"	"1s.6f"	"3F*"	"2"	5	5		"T8636c73"	"L3501"	
Li	2	""	"272.8248"	"0.0010"	""	"6.991e+05"	AA	"69.585359"	"74.128476"	"1s.3d"	"3D"	"3"	"1s.6f"	"1F*"	"3"	7	7		"T8636c73"	""	
Li	2	"272.829"	"272.8326"	"0.0010"	"5*"	"3.4603e+07"	AAA	"69.585359"	"74.128346"	"1s.3d"	"3D"	"3"	"1s.6f"	"3F*"	"4"	7	9		"T8636c73"	"L3501"	
Li	2	"272.829"	"272.8326"	"0.0010"	"5*"	"1.5380e+05"	AAA	"69.585359"	"74.128346"	"1s.3d"	"3D"	"3"	"1s.6f"	"3F*"	"2"	7	5		"T8636c73"	"L3501"	
Li	2	"272.829"	"272.8326"	"0.0010"	"5*"	"3.1456e+06"	AAA	"69.585359"	"74.128346"	"1s.3d"	"3D"	"3"	"1s.6f"	"3F*"	"3"	7	7		"T8636c73"	"L3501"	
Li	2	"272.832"	"272.8366"	"0.0010"	"2"	"2.9066e+07"	AAA	"69.585425"	"74.128346"	"1s.3d"	"3D"	"1"	"1s.6f"	"3F*"	"2"	3	5		"T8636c73"	"L3501"	
Li	2	"273.047"	"273.0472"	"0.0010"	"3"	"2.8653e+07"	AAA	"69.589060"	"74.128476"	"1s.3d"	"1D"	"2"	"1s.6f"	"1F*"	"3"	5	7		"T8636c73"	"L3501"	
Li	2	"273.055"	"273.0551"	"0.0010"	"1"	"5.796e+06"	AA	"69.589060"	"74.128346"	"1s.3d"	"1D"	"2"	"1s.6f"	"3F*"	"3"	5	7		"T8636c73"	"L3501"	
Li	2	""	"273.0551"	"0.0010"	""	"1.934e+03"	AA	"69.589060"	"74.128346"	"1s.3d"	"1D"	"2"	"1s.6f"	"3F*"	"2"	5	5		"T8636c73"	""	
Li	2	""	"273.42"	"0.10"	""	"1.0508e+06"	AAA	"69.589060"	"74.1222"	"1s.3d"	"1D"	"2"	"1s.6p"	"1P*"	"1"	5	3		"T8636c73"	""	
Li	1	"274.120"	"274.1203"	"0.0010"	"5*"	"1.247e+06"	AA	"0.000000"	"4.521648"	"1s2.2s"	"2S"	"1/2"	"1s2.4p"	"2P*"	"3/2"	2	4		"T6620LS"	"L7397"	
Li	1	"274.120"	"274.1203"	"0.0010"	"5*"	"1.248e+06"	AA	"0.000000"	"4.521648"	"1s2.2s"	"2S"	"1/2"	"1s2.4p"	"2P*"	"1/2"	2	2		"T6620LS"	"L7397"	
Li	2	""	"274.4913"	"0.0010"	""	"3.0891e+05"	AAA	"69.585282"	"74.100818"	"1s.3d"	"3D"	"2"	"1s.6p"	"3P*"	"2"	5	5		"T8636c73"	""	
Li	2	""	"274.4960"	"0.0010"	""	"1.7305e+06"	AAA	"69.585359"	"74.100818"	"1s.3d"	"3D"	"3"	"1s.6p"	"3P*"	"2"	7	5		"T8636c73"	""	
Li	2	""	"274.4964"	"0.0010"	""	"1.5446e+06"	AAA	"69.585282"	"74.100735"	"1s.3d"	"3D"	"2"	"1s.6p"	"3P*"	"1"	5	3		"T8636c73"	""	
Li	2	""	"274.5000"	"0.0010"	""	"2.0602e+04"	AAA	"69.585425"	"74.100818"	"1s.3d"	"3D"	"1"	"1s.6p"	"3P*"	"2"	3	5		"T8636c73"	""	
Li	2	""	"274.5051"	"0.0010"	""	"5.1503e+05"	AAA	"69.585425"	"74.100735"	"1s.3d"	"3D"	"1"	"1s.6p"	"3P*"	"1"	3	3		"T8636c73"	""	
Li	2	""	"274.5079"	"0.0010"	""	"2.0601e+06"	AAA	"69.585425"	"74.100687"	"1s.3d"	"3D"	"1"	"1s.6p"	"3P*"	"0"	3	1		"T8636c73"	""	
Li	2	"276.699"	"276.6989"	"0.0010"	""	"2.9368e+07"	AAA	"69.648473"	"74.127985"	"1s.3p"	"1P*"	"1"	"1s.6d"	"1D"	"2"	3	5		"T8636c73"	"L3501"	
Li	2	"279.031"	"279.0313"	"0.0010"	""	"1.3884e+07"	AAA	"69.648473"	"74.090543"	"1s.3p"	"1P*"	"1"	"1s.6s"	"1S"	"0"	3	1		"T8636c73"	"L3501"	
