element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
N	5	""	"231.706"	""	"4.15e+07"	B	"88.33418"	"93.6835"	"1s2.6p"	"2P*"	"1/2"	"1s2.9d"	"2D"	"3/2"	2	4		"T3225LS"	""	
N	3	""	"231.744"	""	"4.50e+06"	B	"41.68434"	"47.03276"	"2s.2p.(3P*).3d"	"4P*"	"5/2"	"2s.2p.(3P*).4p"	"4P"	"3/2"	6	4		"T7192LS"	""	
N	3	""	"231.754"	""	"3.00e+06"	B	"41.69112"	"47.03931"	"2s.2p.(3P*).3d"	"4P*"	"3/2"	"2s.2p.(3P*).4p"	"4P"	"5/2"	4	6		"T7192LS"	""	
N	5	""	"231.757"	""	"8.30e+06"	B	"88.33534"	"93.6835"	"1s2.6p"	"2P*"	"3/2"	"1s2.9d"	"2D"	"3/2"	4	4		"T3225LS"	""	
N	2	""	"231.9947"	""	"3.06e+06"	C+	"20.653592"	"25.996219"	"2s2.2p.3p"	"3D"	"2"	"2s2.2p.4d"	"3F*"	"2"	5	5		"T5520LS"	""	
N	3	""	"232.038"	""	"1.33e+06"	B	"41.69112"	"47.03276"	"2s.2p.(3P*).3d"	"4P*"	"3/2"	"2s.2p.(3P*).4p"	"4P"	"3/2"	4	4		"T7192LS"	""	
N	2	""	"232.1664"	""	"2.18e+06"	C+	"20.665518"	"26.004194"	"2s2.2p.3p"	"3D"	"3"	"2s2.2p.4d"	"3F*"	"3"	7	7		"T5520LS"	""	
N	3	""	"232.226"	""	"4.14e+06"	B	"41.69546"	"47.03276"	"2s.2p.(3P*).3d"	"4P*"	"1/2"	"2s.2p.(3P*).4p"	"4P"	"3/2"	2	4		"T7192LS"	""	
N	3	""	"232.279"	""	"8.28e+06"	B	"41.69112"	"47.02722"	"2s.2p.(3P*).3d"	"4P*"	"3/2"	"2s.2p.(3P*).4p"	"4P"	"1/2"	4	2		"T7192LS"	""	
N	3	""	"232.406"	""	"4.74e+05"	B	"46.72429"	"52.05746"	"2s.2p.(3P*).4p"	"4D"	"5/2"	"2p2.(3P).3p"	"4D*"	"7/2"	6	8		"T7192LS"	""	
N	3	""	"232.460"	""	"7.76e+05"	B	"46.71671"	"52.04865"	"2s.2p.(3P*).4p"	"4D"	"3/2"	"2p2.(3P).3p"	"4D*"	"5/2"	4	6		"T7192LS"	""	
N	3	""	"232.468"	""	"1.65e+06"	B	"41.69546"	"47.02722"	"2s.2p.(3P*).3d"	"4P*"	"1/2"	"2s.2p.(3P*).4p"	"4P"	"1/2"	2	2		"T7192LS"	""	
N	2	""	"232.5137"	""	"8.57e+04"	D	"20.665518"	"25.996219"	"2s2.2p.3p"	"3D"	"3"	"2s2.2p.4d"	"3F*"	"2"	7	5		"T5520LS"	""	
N	3	""	"232.556"	""	"8.30e+05"	B	"46.71110"	"52.04083"	"2s.2p.(3P*).4p"	"4D"	"1/2"	"2p2.(3P).3p"	"4D*"	"3/2"	2	4		"T7192LS"	""	
N	2	""	"232.6340"	""	"1.83e+07"	B	"22.103082"	"27.431029"	"2s2.2p.3p"	"1S"	"0"	"2s2.2p.5d"	"1P*"	"1"	1	3		"T5520"	""	
N	3	""	"232.758"	""	"1.66e+06"	B	"46.71110"	"52.03621"	"2s.2p.(3P*).4p"	"4D"	"1/2"	"2p2.(3P).3p"	"4D*"	"1/2"	2	2		"T7192LS"	""	
N	3	""	"232.790"	""	"1.90e+06"	B	"46.72429"	"52.04865"	"2s.2p.(3P*).4p"	"4D"	"5/2"	"2p2.(3P).3p"	"4D*"	"5/2"	6	6		"T7192LS"	""	
N	3	""	"232.801"	""	"1.32e+06"	B	"46.71671"	"52.04083"	"2s.2p.(3P*).4p"	"4D"	"3/2"	"2p2.(3P).3p"	"4D*"	"3/2"	4	4		"T7192LS"	""	
N	3	""	"232.885"	""	"2.84e+06"	B	"46.73525"	"52.05746"	"2s.2p.(3P*).4p"	"4D"	"7/2"	"2p2.(3P).3p"	"4D*"	"7/2"	8	8		"T7192LS"	""	
N	3	""	"233.004"	""	"1.65e+06"	B	"46.71671"	"52.03621"	"2s.2p.(3P*).4p"	"4D"	"3/2"	"2p2.(3P).3p"	"4D*"	"1/2"	4	2		"T7192LS"	""	
N	3	""	"233.133"	""	"1.15e+06"	B	"46.72429"	"52.04083"	"2s.2p.(3P*).4p"	"4D"	"5/2"	"2p2.(3P).3p"	"4D*"	"3/2"	6	4		"T7192LS"	""	
N	3	""	"233.271"	""	"6.25e+05"	B	"46.73525"	"52.04865"	"2s.2p.(3P*).4p"	"4D"	"7/2"	"2p2.(3P).3p"	"4D*"	"5/2"	8	6		"T7192LS"	""	
N	3	""	"233.354"	""	"4.30e+07"	B	"38.64467"	"43.95618"	"2s2.4p"	"2P*"	"1/2"	"2s2.6d"	"2D"	"3/2"	2	4		"T7192LS"	""	
N	3	""	"233.490"	""	"8.59e+06"	B	"38.64776"	"43.95618"	"2s2.4p"	"2P*"	"3/2"	"2s2.6d"	"2D"	"3/2"	4	4		"T7192LS"	""	
N	3	""	"233.490"	""	"5.15e+07"	B	"38.64776"	"43.95618"	"2s2.4p"	"2P*"	"3/2"	"2s2.6d"	"2D"	"5/2"	4	6		"T7192LS"	""	
N	3	""	"234.851"	""	"3.31e+06"	B	"47.02722"	"52.30487"	"2s.2p.(3P*).4p"	"4P"	"1/2"	"2s.2p.(3P*).6d"	"4P*"	"1/2"	2	2		"T7192LS"	""	
N	3	""	"234.984"	""	"8.27e+06"	B	"47.02722"	"52.30189"	"2s.2p.(3P*).4p"	"4P"	"1/2"	"2s.2p.(3P*).6d"	"4P*"	"3/2"	2	4		"T7192LS"	""	
N	3	""	"235.098"	""	"1.65e+07"	B	"47.03276"	"52.30487"	"2s.2p.(3P*).4p"	"4P"	"3/2"	"2s.2p.(3P*).6d"	"4P*"	"1/2"	4	2		"T7192LS"	""	
N	3	""	"235.231"	""	"2.64e+06"	B	"47.03276"	"52.30189"	"2s.2p.(3P*).4p"	"4P"	"3/2"	"2s.2p.(3P*).6d"	"4P*"	"3/2"	4	4		"T7192LS"	""	
N	3	""	"235.255"	""	"2.36e+07"	B	"47.02722"	"52.29582"	"2s.2p.(3P*).4p"	"4P"	"1/2"	"2s.2p.(3P*).6d"	"4D*"	"1/2"	2	2		"T7192LS"	""	
N	3	""	"235.255"	""	"1.18e+07"	B	"47.02722"	"52.29582"	"2s.2p.(3P*).4p"	"4P"	"1/2"	"2s.2p.(3P*).6d"	"4D*"	"3/2"	2	4		"T7192LS"	""	
N	3	""	"235.503"	""	"1.97e+07"	B	"47.03276"	"52.29582"	"2s.2p.(3P*).4p"	"4P"	"3/2"	"2s.2p.(3P*).6d"	"4D*"	"5/2"	4	6		"T7192LS"	""	
N	3	""	"235.503"	""	"1.50e+07"	B	"47.03276"	"52.29582"	"2s.2p.(3P*).4p"	"4P"	"3/2"	"2s.2p.(3P*).6d"	"4D*"	"3/2"	4	4		"T7192LS"	""	
N	3	""	"235.503"	""	"4.70e+06"	B	"47.03276"	"52.29582"	"2s.2p.(3P*).4p"	"4P"	"3/2"	"2s.2p.(3P*).6d"	"4D*"	"1/2"	4	2		"T7192LS"	""	
N	3	""	"235.503"	""	"5.91e+06"	B	"47.03276"	"52.29582"	"2s.2p.(3P*).4p"	"4P"	"3/2"	"2s.2p.(3P*).6d"	"4P*"	"5/2"	4	6		"T7192LS"	""	
N	3	""	"235.524"	""	"8.87e+06"	B	"47.03931"	"52.30189"	"2s.2p.(3P*).4p"	"4P"	"5/2"	"2s.2p.(3P*).6d"	"4P*"	"3/2"	6	4		"T7192LS"	""	
N	3	""	"235.796"	""	"1.37e+07"	B	"47.03931"	"52.29582"	"2s.2p.(3P*).4p"	"4P"	"5/2"	"2s.2p.(3P*).6d"	"4P*"	"5/2"	6	6		"T7192LS"	""	
N	3	""	"235.796"	""	"2.81e+07"	B	"47.03931"	"52.29582"	"2s.2p.(3P*).4p"	"4P"	"5/2"	"2s.2p.(3P*).6d"	"4D*"	"7/2"	6	8		"T7192LS"	""	
N	3	""	"235.796"	""	"8.43e+06"	B	"47.03931"	"52.29582"	"2s.2p.(3P*).4p"	"4P"	"5/2"	"2s.2p.(3P*).6d"	"4D*"	"5/2"	6	6		"T7192LS"	""	
N	3	""	"235.796"	""	"1.40e+06"	B	"47.03931"	"52.29582"	"2s.2p.(3P*).4p"	"4P"	"5/2"	"2s.2p.(3P*).6d"	"4D*"	"3/2"	6	4		"T7192LS"	""	
N	3	""	"236.749"	""	"9.12e+07"	B	"41.68434"	"46.91969"	"2s.2p.(3P*).3d"	"4P*"	"5/2"	"2s.2p.(3P*).4p"	"4S"	"3/2"	6	4		"T7192LS"	""	
N	5	""	"236.817"	""	"1.87e+07"	B	"88.33418"	"[93.56802]"	"1s2.6p"	"2P*"	"1/2"	"1s2.9s"	"2S"	"1/2"	2	2		"T3225LS"	""	
N	5	""	"236.870"	""	"3.74e+07"	B	"88.33534"	"[93.56802]"	"1s2.6p"	"2P*"	"3/2"	"1s2.9s"	"2S"	"1/2"	4	2		"T3225LS"	""	
N	3	""	"237.056"	""	"6.06e+07"	B	"41.69112"	"46.91969"	"2s.2p.(3P*).3d"	"4P*"	"3/2"	"2s.2p.(3P*).4p"	"4S"	"3/2"	4	4		"T7192LS"	""	
N	3	""	"237.253"	""	"3.02e+07"	B	"41.69546"	"46.91969"	"2s.2p.(3P*).3d"	"4P*"	"1/2"	"2s.2p.(3P*).4p"	"4S"	"3/2"	2	4		"T7192LS"	""	
N	5	""	"237.260"	""	"1.57e+06"	B	"88.43536"	"[93.65944]"	"1s2.6d"	"2D"	"3/2"	"1s2.9p"	"2P*"	"3/2"	4	4		"T3225LS"	""	
N	5	""	"237.272"	""	"1.42e+07"	B	"88.43564"	"[93.65944]"	"1s2.6d"	"2D"	"5/2"	"1s2.9p"	"2P*"	"3/2"	6	4		"T3225LS"	""	
N	5	""	"237.276"	""	"1.57e+07"	B	"88.43536"	"[93.65909]"	"1s2.6d"	"2D"	"3/2"	"1s2.9p"	"2P*"	"1/2"	4	2		"T3225LS"	""	
N	2	""	"238.6805"	""	"3.30e+06"	C	"20.939965"	"26.132949"	"2s2.2p.3p"	"3S"	"1"	"2s2.2p.4d"	"3P*"	"0"	3	1		"T5520LS"	""	
N	2	""	"238.8232"	""	"3.29e+06"	C+	"20.939965"	"26.129847"	"2s2.2p.3p"	"3S"	"1"	"2s2.2p.4d"	"3P*"	"1"	3	3		"T5520LS"	""	
N	2	""	"239.0869"	""	"3.28e+06"	C+	"20.939965"	"26.124123"	"2s2.2p.3p"	"3S"	"1"	"2s2.2p.4d"	"3P*"	"2"	3	5		"T5520LS"	""	
N	3	""	"239.283"	""	"1.64e+06"	C+	"39.71055"	"44.8905"	"2s2.4f"	"2F*"	"5/2"	"2s2.7d"	"2D"	"3/2"	6	4		"T7192LS"	""	
N	3	""	"239.283"	""	"7.79e+04"	C	"39.71055"	"44.8905"	"2s2.4f"	"2F*"	"5/2"	"2s2.7d"	"2D"	"5/2"	6	6		"T7192LS"	""	
N	3	""	"239.289"	""	"1.56e+06"	C+	"39.71069"	"44.8905"	"2s2.4f"	"2F*"	"7/2"	"2s2.7d"	"2D"	"5/2"	8	6		"T7192LS"	""	
N	3	""	"239.851"	""	"2.12e+06"	B	"37.32948"	"42.49713"	"2s2.4s"	"2S"	"1/2"	"2s.2p.(3P*).3d"	"2P*"	"1/2"	2	2		"T7192LS"	""	
N	4	""	"240.205"	""	"1.56e+08"	B	"58.64816"	"63.80818"	"1s2.2p.(2P*<3/2>).3s"	"1P*"	"1"	"1s2.2s.4d"	"1D"	"2"	3	5		"T5633"	""	
N	3	""	"240.260"	""	"2.11e+06"	B	"37.32948"	"42.48833"	"2s2.4s"	"2S"	"1/2"	"2s.2p.(3P*).3d"	"2P*"	"3/2"	2	4		"T7192LS"	""	
N	3	""	"241.807"	""	"6.86e+06"	C+	"39.79622"	"44.92207"	"2s.2p.(3P*).3p"	"2D"	"3/2"	"2s2.7f"	"2F*"	"5/2"	4	6		"T7192LS"	""	
N	4	""	"242.165"	""	"1.13e+08"	B	"63.41907"	"68.53734"	"1s2.2p.(2P*<3/2>).3d"	"3P*"	"2"	"1s2.2s.5d"	"3D"	"3"	5	7		"T5633LS"	""	
N	4	""	"242.173"	""	"3.14e+06"	B	"63.41907"	"68.53718"	"1s2.2p.(2P*<3/2>).3d"	"3P*"	"2"	"1s2.2s.5d"	"3D"	"1"	5	3		"T5633LS"	""	
N	4	""	"242.173"	""	"2.82e+07"	B	"63.41907"	"68.53718"	"1s2.2p.(2P*<3/2>).3d"	"3P*"	"2"	"1s2.2s.5d"	"3D"	"2"	5	5		"T5633LS"	""	
N	3	""	"242.327"	""	"4.87e+05"	C	"39.80721"	"44.92207"	"2s.2p.(3P*).3p"	"2D"	"5/2"	"2s2.7f"	"2F*"	"5/2"	6	6		"T7192LS"	""	
N	3	""	"242.327"	""	"7.30e+06"	C+	"39.80721"	"44.92207"	"2s.2p.(3P*).3p"	"2D"	"5/2"	"2s2.7f"	"2F*"	"7/2"	6	8		"T7192LS"	""	
N	4	""	"242.473"	""	"8.44e+07"	B	"63.42541"	"68.53718"	"1s2.2p.(2P*<3/2>).3d"	"3P*"	"1"	"1s2.2s.5d"	"3D"	"2"	3	5		"T5633LS"	""	
N	4	""	"242.473"	""	"4.69e+07"	B	"63.42541"	"68.53718"	"1s2.2p.(2P*<3/2>).3d"	"3P*"	"1"	"1s2.2s.5d"	"3D"	"1"	3	3		"T5633LS"	""	
N	4	""	"242.654"	""	"6.24e+07"	B	"63.42922"	"68.53718"	"1s2.2p.(2P*<3/2>).3d"	"3P*"	"0"	"1s2.2s.5d"	"3D"	"1"	1	3		"T5633LS"	""	
N	4	""	"243.040"	""	"2.15e+08"	B	"62.44841"	"67.54825"	"1s2.2s.4p"	"3P*"	"2"	"1s2.2s.5s"	"3S"	"1"	5	3		"T5633LS"	""	
N	4	""	"243.108"	""	"1.29e+08"	B	"62.44984"	"67.54825"	"1s2.2s.4p"	"3P*"	"1"	"1s2.2s.5s"	"3S"	"1"	3	3		"T5633LS"	""	
N	4	""	"243.155"	""	"4.29e+07"	B	"62.45082"	"67.54825"	"1s2.2s.4p"	"3P*"	"0"	"1s2.2s.5s"	"3S"	"1"	1	3		"T5633LS"	""	
N	3	""	"244.297"	""	"1.03e+02"	D	"18.08628"	"23.15989"	"2s.2p2"	"2P"	"1/2"	"2p3"	"4S*"	"3/2"	2	4		"T6335"	""	
N	3	""	"244.956"	""	"3.69e+02"	D	"18.09993"	"23.15989"	"2s.2p2"	"2P"	"3/2"	"2p3"	"4S*"	"3/2"	4	4		"T6335"	""	
N	3	""	"245.395"	""	"1.21e+07"	B	"41.68434"	"46.73525"	"2s.2p.(3P*).3d"	"4P*"	"5/2"	"2s.2p.(3P*).4p"	"4D"	"7/2"	6	8		"T7192LS"	""	
N	3	""	"245.929"	""	"3.60e+06"	B	"41.68434"	"46.72429"	"2s.2p.(3P*).3d"	"4P*"	"5/2"	"2s.2p.(3P*).4p"	"4D"	"5/2"	6	6		"T7192LS"	""	
N	2	"246.127"	"246.1270"	"160"	"4.11e+07"	B	"21.599539"	"26.635424"	"2s2.2p.3p"	"1D"	"2"	"2s2.2p.5s"	"1P*"	"1"	5	3		"T5520"	"L3513"	
N	3	""	"246.260"	""	"8.37e+06"	B	"41.69112"	"46.72429"	"2s.2p.(3P*).3d"	"4P*"	"3/2"	"2s.2p.(3P*).4p"	"4D"	"5/2"	4	6		"T7192LS"	""	
N	3	""	"246.299"	""	"5.98e+05"	B	"41.68434"	"46.71671"	"2s.2p.(3P*).3d"	"4P*"	"5/2"	"2s.2p.(3P*).4p"	"4D"	"3/2"	6	4		"T7192LS"	""	
N	3	""	"246.631"	""	"6.35e+06"	B	"41.69112"	"46.71671"	"2s.2p.(3P*).3d"	"4P*"	"3/2"	"2s.2p.(3P*).4p"	"4D"	"3/2"	4	4		"T7192LS"	""	
N	3	""	"246.844"	""	"4.95e+06"	B	"41.69546"	"46.71671"	"2s.2p.(3P*).3d"	"4P*"	"1/2"	"2s.2p.(3P*).4p"	"4D"	"3/2"	2	4		"T7192LS"	""	
N	3	""	"246.907"	""	"1.98e+06"	B	"41.69112"	"46.71110"	"2s.2p.(3P*).3d"	"4P*"	"3/2"	"2s.2p.(3P*).4p"	"4D"	"1/2"	4	2		"T7192LS"	""	
N	3	""	"246.997"	""	"1.38e+07"	B	"47.03931"	"52.05746"	"2s.2p.(3P*).4p"	"4P"	"5/2"	"2p2.(3P).3p"	"4D*"	"7/2"	6	8		"T7192LS"	""	
N	3	""	"247.108"	""	"9.65e+06"	B	"47.03276"	"52.04865"	"2s.2p.(3P*).4p"	"4P"	"3/2"	"2p2.(3P).3p"	"4D*"	"5/2"	4	6		"T7192LS"	""	
N	3	""	"247.121"	""	"9.87e+06"	B	"41.69546"	"46.71110"	"2s.2p.(3P*).3d"	"4P*"	"1/2"	"2s.2p.(3P*).4p"	"4D"	"1/2"	2	2		"T7192LS"	""	
N	3	""	"247.220"	""	"5.74e+06"	B	"47.02722"	"52.04083"	"2s.2p.(3P*).4p"	"4P"	"1/2"	"2p2.(3P).3p"	"4D*"	"3/2"	2	4		"T7192LS"	""	
N	3	""	"247.431"	""	"4.12e+06"	B	"47.03931"	"52.04865"	"2s.2p.(3P*).4p"	"4P"	"5/2"	"2p2.(3P).3p"	"4D*"	"5/2"	6	6		"T7192LS"	""	
N	3	""	"247.449"	""	"1.14e+07"	B	"47.02722"	"52.03621"	"2s.2p.(3P*).4p"	"4P"	"1/2"	"2p2.(3P).3p"	"4D*"	"1/2"	2	2		"T7192LS"	""	
N	3	""	"247.494"	""	"7.32e+06"	B	"47.03276"	"52.04083"	"2s.2p.(3P*).4p"	"4P"	"3/2"	"2p2.(3P).3p"	"4D*"	"3/2"	4	4		"T7192LS"	""	
N	3	""	"247.723"	""	"2.28e+06"	B	"47.03276"	"52.03621"	"2s.2p.(3P*).4p"	"4P"	"3/2"	"2p2.(3P).3p"	"4D*"	"1/2"	4	2		"T7192LS"	""	
N	4	"247.769"	"247.769"	"150"	"5.96e+08"	B	"63.80818"	"68.81070"	"1s2.2s.4d"	"1D"	"2"	"1s2.2s.5f"	"1F*"	"3"	5	7		"T5633"	"L4738"	
N	3	""	"247.818"	""	"6.83e+05"	B	"47.03931"	"52.04083"	"2s.2p.(3P*).4p"	"4P"	"5/2"	"2p2.(3P).3p"	"4D*"	"3/2"	6	4		"T7192LS"	""	
N	3	""	"248.282"	""	"1.04e+07"	B	"41.47770"	"46.46987"	"2s.2p.(3P*).3d"	"2D*"	"3/2"	"2s.2p.(3P*).4p"	"2P"	"3/2"	4	4		"T7192LS"	""	
N	3	""	"248.456"	""	"9.32e+07"	B	"41.48118"	"46.46987"	"2s.2p.(3P*).3d"	"2D*"	"5/2"	"2s.2p.(3P*).4p"	"2P"	"3/2"	6	4		"T7192LS"	""	
N	3	""	"248.643"	""	"1.03e+08"	B	"41.47770"	"46.46263"	"2s.2p.(3P*).3d"	"2D*"	"3/2"	"2s.2p.(3P*).4p"	"2P"	"1/2"	4	2		"T7192LS"	""	
N	2	""	"248.8123"	""	"3.33e+06"	C+	"21.148308"	"26.129847"	"2s2.2p.3p"	"3P"	"0"	"2s2.2p.4d"	"3P*"	"1"	1	3		"T5520LS"	""	
N	2	""	"248.8758"	""	"9.97e+06"	C+	"21.152682"	"26.132949"	"2s2.2p.3p"	"3P"	"1"	"2s2.2p.4d"	"3P*"	"0"	3	1		"T5520LS"	""	
N	2	""	"249.0245"	""	"2.61e+07"	C	"20.676307"	"25.653600"	"2s.2p3"	"1P*"	"1"	"2s2.2p.4p"	"1S"	"0"	3	1		"T6385"	""	
N	2	""	"249.0309"	""	"2.49e+06"	C+	"21.152682"	"26.129847"	"2s2.2p.3p"	"3P"	"1"	"2s2.2p.4d"	"3P*"	"1"	3	3		"T5520LS"	""	
N	2	""	"249.3177"	""	"2.48e+06"	C+	"21.152682"	"26.124123"	"2s2.2p.3p"	"3P"	"1"	"2s2.2p.4d"	"3P*"	"2"	3	5		"T5520LS"	""	
N	2	""	"249.3934"	""	"4.13e+06"	C+	"21.159916"	"26.129847"	"2s2.2p.3p"	"3P"	"2"	"2s2.2p.4d"	"3P*"	"1"	5	3		"T5520LS"	""	
N	2	"249.683"	"249.6810"	"110"	"7.41e+06"	C+	"21.159916"	"26.124123"	"2s2.2p.3p"	"3P"	"2"	"2s2.2p.4d"	"3P*"	"2"	5	5		"T5520LS"	"L3513"	
N	2	"252.022"	"252.0215"	"110"	"1.26e+07"	C+	"21.148308"	"26.066417"	"2s2.2p.3p"	"3P"	"0"	"2s2.2p.4d"	"3D*"	"1"	1	3		"T5520LS"	"L3513"	
N	2	"252.079"	"252.0791"	"160"	"1.70e+07"	C+	"21.152682"	"26.069666"	"2s2.2p.3p"	"3P"	"1"	"2s2.2p.4d"	"3D*"	"2"	3	5		"T5520LS"	"L3513"	
N	2	"252.223"	"252.2235"	"220"	"2.26e+07"	C+	"21.159916"	"26.074085"	"2s2.2p.3p"	"3P"	"2"	"2s2.2p.4d"	"3D*"	"3"	5	7		"T5520LS"	"L3513"	
N	2	""	"252.2459"	""	"9.42e+06"	C+	"21.152682"	"26.066417"	"2s2.2p.3p"	"3P"	"1"	"2s2.2p.4d"	"3D*"	"1"	3	3		"T5520LS"	""	
N	2	""	"252.4505"	""	"5.64e+06"	C+	"21.159916"	"26.069666"	"2s2.2p.3p"	"3P"	"2"	"2s2.2p.4d"	"3D*"	"2"	5	5		"T5520LS"	""	
N	2	""	"252.6177"	""	"6.25e+05"	C	"21.159916"	"26.066417"	"2s2.2p.3p"	"3P"	"2"	"2s2.2p.4d"	"3D*"	"1"	5	3		"T5520LS"	""	
N	5	""	"259.081"	""	"9.44e+07"	A	"83.55124"	"88.33534"	"1s2.5s"	"2S"	"1/2"	"1s2.6p"	"2P*"	"3/2"	2	4		"T5118LS"	""	
N	2	"259.094"	"259.0938"	"110"	"1.13e+07"	D	"20.676307"	"25.460177"	"2s.2p3"	"1P*"	"1"	"2s2.2p.4p"	"1D"	"2"	3	5		"T5520,T6385"	"L3513"	
N	5	""	"259.144"	""	"9.43e+07"	A	"83.55124"	"88.33418"	"1s2.5s"	"2S"	"1/2"	"1s2.6p"	"2P*"	"1/2"	2	2		"T5118LS"	""	
N	3	""	"262.152"	""	"2.98e+07"	B	"38.64467"	"43.37275"	"2s2.4p"	"2P*"	"1/2"	"2s2.6s"	"2S"	"1/2"	2	2		"T7192LS"	""	
N	3	""	"262.323"	""	"5.96e+07"	B	"38.64776"	"43.37275"	"2s2.4p"	"2P*"	"3/2"	"2s2.6s"	"2S"	"1/2"	4	2		"T7192LS"	""	
N	4	"264.565"	"264.562"	"250"	"7.94e+08"	C+	"64.04436"	"68.72936"	"1s2.2s.4f"	"3F*"	"2"	"1s2.2s.5g"	"3G"	"3"	5	7		"T5600c20"	"L4738"	
N	4	"264.618"	"264.619"	"300*"	"6.95e+07"	C+	"64.04538"	"68.72936"	"1s2.2s.4f"	"3F*"	"3"	"1s2.2s.5g"	"3G"	"3"	7	7		"T5600c20,LS"	"L4738"	
N	4	"264.618"	"264.619"	"300*"	"8.08e+08"	C+	"64.04538"	"68.72936"	"1s2.2s.4f"	"3F*"	"3"	"1s2.2s.5g"	"3G"	"4"	7	9		"T5600c20"	"L4738"	
N	4	"264.696"	"264.698"	"350*"	"5.40e+07"	C+	"64.04677"	"68.72936"	"1s2.2s.4f"	"3F*"	"4"	"1s2.2s.5g"	"3G"	"4"	9	9		"T5600c20,LS"	"L4738"	
N	4	"264.696"	"264.698"	"350*"	"1.06e+06"	C+	"64.04677"	"68.72936"	"1s2.2s.4f"	"3F*"	"4"	"1s2.2s.5g"	"3G"	"3"	9	7		"T5600c20,LS"	"L4738"	
N	4	"264.696"	"264.698"	"350*"	"8.63e+08"	C+	"64.04677"	"68.72936"	"1s2.2s.4f"	"3F*"	"4"	"1s2.2s.5g"	"3G"	"5"	9	11		"T5600c20"	"L4738"	
N	4	""	"264.988"	""	"1.07e+08"	B	"59.62204"	"64.29951"	"1s2.2p.(2P*<1/2>).3p"	"1P"	"1"	"1s2.2p.(2P*<3/2>).3d"	"1P*"	"1"	3	3		"T5633"	""	
N	3	""	"268.691"	""	"9.26e+07"	C+	"39.39569"	"44.00870"	"2s2.4d"	"2D"	"3/2"	"2s2.6f"	"2F*"	"5/2"	4	6		"T7192LS"	""	
N	3	"268.920"	"268.921"	"90*"	"9.90e+07"	C+	"39.39964"	"44.00870"	"2s2.4d"	"2D"	"5/2"	"2s2.6f"	"2F*"	"7/2"	6	8		"T7192LS"	"L3513"	
N	3	"268.920"	"268.921"	"90*"	"6.60e+06"	C+	"39.39964"	"44.00870"	"2s2.4d"	"2D"	"5/2"	"2s2.6f"	"2F*"	"5/2"	6	6		"T7192LS"	"L3513"	
N	3	""	"269.611"	""	"1.59e+07"	B	"37.32948"	"41.92676"	"2s2.4s"	"2S"	"1/2"	"2s2.5p"	"2P*"	"3/2"	2	4		"T7192LS"	""	
N	3	""	"269.670"	""	"1.59e+07"	B	"37.32948"	"41.92574"	"2s2.4s"	"2S"	"1/2"	"2s2.5p"	"2P*"	"1/2"	2	2		"T7192LS"	""	
N	2	"270.984"	"270.9841"	"160"	"2.64e+07"	B	"21.599539"	"26.173514"	"2s2.2p.3p"	"1D"	"2"	"2s2.2p.4d"	"1F*"	"3"	5	7		"T5520"	"L3513"	
N	3	""	"271.398"	""	"1.27e+06"	B	"28.56703"	"33.13403"	"2p3"	"2P*"	"3/2"	"2s2.3d"	"2D"	"5/2"	4	6		"T6335n"	""	
N	3	""	"271.407"	""	"1.06e+06"	B	"28.56649"	"33.13334"	"2p3"	"2P*"	"1/2"	"2s2.3d"	"2D"	"3/2"	2	4		"T6335n"	""	
N	3	""	"271.439"	""	"2.11e+05"	B	"28.56703"	"33.13334"	"2p3"	"2P*"	"3/2"	"2s2.3d"	"2D"	"3/2"	4	4		"T6335n"	""	
N	3	""	"273.436"	""	"1.09e+07"	B	"36.84205"	"41.37501"	"2s.2p.(3P*).3s"	"2P*"	"1/2"	"2s2.5s"	"2S"	"1/2"	2	2		"T7192LS"	""	
N	2	""	"273.4735"	""	"5.03e+06"	B	"22.103082"	"26.635424"	"2s2.2p.3p"	"1S"	"0"	"2s2.2p.5s"	"1P*"	"1"	1	3		"T5520"	""	
N	3	""	"274.285"	""	"2.16e+07"	B	"36.85609"	"41.37501"	"2s.2p.(3P*).3s"	"2P*"	"3/2"	"2s2.5s"	"2S"	"1/2"	4	2		"T7192LS"	""	
N	2	""	"274.4678"	""	"4.28e+04"	D	"20.676307"	"25.192229"	"2s.2p3"	"1P*"	"1"	"2s2.2p.4p"	"3P"	"1"	3	3		"T6385"	""	
N	5	""	"274.865"	""	"2.85e+07"	B	"88.02124"	"[92.53063]"	"1s2.6s"	"2S"	"1/2"	"1s2.8p"	"2P*"	"3/2"	2	4		"T5118LS"	""	
N	5	""	"274.895"	""	"2.85e+07"	B	"88.02124"	"[92.53015]"	"1s2.6s"	"2S"	"1/2"	"1s2.8p"	"2P*"	"1/2"	2	2		"T5118LS"	""	
N	2	""	"278.0940"	""	"1.76e+05"	D	"20.676307"	"25.133348"	"2s.2p3"	"1P*"	"1"	"2s2.2p.4p"	"3D"	"1"	3	3		"T6385"	""	
N	2	"279.922"	"279.9218"	"110"	"1.62e+07"	B	"21.599539"	"26.027477"	"2s2.2p.3p"	"1D"	"2"	"2s2.2p.4d"	"1D*"	"2"	5	5		"T5520"	"L3513"	
