element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
B	2	"447.2851"	"0.0010"	"447.2862"	"0.0010"	"470"	"9.05e+07"	B	"17.852994"	"20.624138"	"1s2.2s.3p"	"3P*"	"2"	"1s2.2s.4s"	"3S"	"1"	5	3		"u27,LS"	"L12120"	
B	4	"449.080"	"0.020"	"449.080"	"0.020"	"20"	"1.2558e+07"	AAA	"202.8022"	"205.5623"	"1s.2s"	"1S"	"0"	"1s.2p"	"1P*"	"1"	1	3		"T8636c73"	"L3492"	
B	2	""	""	"453.229"	"0.010"	""	"3.0e+05"	D	"21.687550"	"24.42236"	"1s2.2s.4f"	"1F*"	"3"	"1s2.2p.3p"	"1D"	"2"	7	5		"u27"	""	
B	2	"461.113"	"0.020"	"461.114"	"0.019"	"25*"	"2.4e+05"	D	"21.268988"	"23.95703"	"1s2.2s.4p"	"3P*"	"2"	"1s2.2p.3p"	"3S"	"1"	5	3		"u27,LS"	"L12120"	
B	2	"461.113"	"0.020"	"461.114"	"0.019"	"25*"	"4.7e+04"	D	"21.268988"	"23.95703"	"1s2.2s.4p"	"3P*"	"0"	"1s2.2p.3p"	"3S"	"1"	1	3		"u27,LS"	"L12120"	
B	2	""	""	"461.114"	"0.021"	""	"1.4e+05"	D	"21.268988"	"23.95703"	"1s2.2s.4p"	"3P*"	"1"	"1s2.2p.3p"	"3S"	"1"	3	3		"u27,LS"	""	
B	4	""	""	"461.35"	"0.11"	""	"1.7606e+04"	AAA	"250.65718"	"[253.3439]"	"1s.5d"	"3D"	"2"	"1s.6p"	"1P*"	"1"	5	3		"T8636c73"	""	
B	3	""	""	"463.217"	"0.005"	""	"2.20e+06"	A	"30.269704"	"32.94555"	"1s2.4d"	"2D"	"3/2"	"1s2.5p"	"2P*"	"3/2"	4	4		"T5118LS"	""	
B	3	"463.249"	"0.003"	"463.243"	"0.004"	"100*"	"1.98e+07"	A	"30.269857"	"32.94555"	"1s2.4d"	"2D"	"5/2"	"1s2.5p"	"2P*"	"3/2"	6	4		"T5118LS"	"L482"	
B	3	"463.249"	"0.003"	"463.263"	"0.004"	"100*"	"2.20e+07"	A	"30.269704"	"32.94528"	"1s2.4d"	"2D"	"3/2"	"1s2.5p"	"2P*"	"1/2"	4	2		"T5118LS"	"L482"	
B	4	""	""	"464.69"	"0.03"	""	"5.2063e+06"	AAA	"250.65718"	"253.32451"	"1s.5d"	"3D"	"3"	"1s.6f"	"1F*"	"3"	7	7		"T8636c73"	""	
B	4	""	""	"464.69"	"0.03"	""	"3.6914e+07"	AAA	"250.65718"	"253.32451"	"1s.5d"	"3D"	"2"	"1s.6f"	"1F*"	"3"	5	7		"T8636c73"	""	
B	4	"464.713"	"0.015"	"464.701"	"0.013"	"320*"	"1.8494e+08"	AAA	"250.65718"	"253.32448"	"1s.5d"	"3D"	"3"	"1s.6f"	"3F*"	"4"	7	9		"T8636c73"	"L12548"	
