,Wl/nm,E_Photon,A-Value,Elem. num,Element,ion state,E_lower_lev.,J_lower,E_upper_lev.,J_upper,Ref.,ion state num,g_j
53192,433.8758,2.856822,2421000.0,76.0,Os,I,1.887358,2.0,4.7441510000000005,3.0,CB',1.0,7.0
53416,435.1525,2.84844,6630000.0,76.0,Os,I,2.343542,3.0,5.191954,3.0,CB',1.0,7.0
53469,435.4461,2.84652,381000.0,76.0,Os,I,1.260421,2.0,4.106912,3.0,CB',1.0,7.0
53528,435.7975,2.844225,1536000.0,76.0,Os,I,1.908211,3.0,4.752407,2.0,CB',1.0,5.0
53530,435.8148,2.844112,143900000.0,76.0,Os,I,3.784608,1.0,6.628691000000001,1.0,CB',1.0,3.0
53671,436.5684,2.8392020000000002,6119000.0,76.0,Os,I,1.614283,1.0,4.453457,1.0,CB',1.0,3.0
53777,437.0662,2.835969,2677000.0,76.0,Os,I,1.908211,3.0,4.7441510000000005,3.0,CB',1.0,7.0
53894,437.6879,2.8319400000000003,57190000.0,76.0,Os,I,4.687666,3.0,7.519578,4.0,CB',1.0,9.0
54143,439.1077,2.822784,6076000.0,76.0,Os,I,2.369198,4.0,5.191954,3.0,CB',1.0,7.0
54223,439.4872,2.820346,3916000.0,76.0,Os,I,1.410692,3.0,4.2310099999999995,3.0,CB',1.0,7.0
54264,439.7265,2.818811,1965000.0,76.0,Os,I,1.747107,3.0,4.5658900000000004,4.0,CB',1.0,9.0
54318,440.0587,2.816684,40320000.0,76.0,Os,I,4.052375,4.0,6.869031,5.0,CB',1.0,11.0
54352,440.2746,2.8153029999999997,79830000.0,76.0,Os,I,3.512692,4.0,6.327966,4.0,CB',1.0,9.0
54381,440.4216,2.814363,1727000.0,76.0,Os,I,1.887358,2.0,4.701693,2.0,CB',1.0,5.0
54511,441.1131,2.809951,2616000.0,76.0,Os,I,2.0100830000000003,1.0,4.820005999999999,1.0,CB',1.0,3.0
54676,442.0468,2.804016,1119000.0,76.0,Os,I,0.0,4.0,2.803988,4.0,CB',1.0,9.0
54899,443.2417,2.796457,2975000.0,76.0,Os,I,1.657028,2.0,4.453457,1.0,CB',1.0,3.0
54970,443.631,2.794003,257600.0,76.0,Os,I,0.339777,2.0,3.133753,2.0,CB',1.0,5.0
54989,443.7094,2.79351,1551000.0,76.0,Os,I,1.908211,3.0,4.701693,2.0,CB',1.0,5.0
55029,443.9643,2.791905,1718000.0,76.0,Os,I,1.908211,3.0,4.700088,4.0,CB',1.0,9.0
55143,444.5687,2.7881099999999996,494000.0,76.0,Os,I,1.7778080000000003,5.0,4.5658900000000004,4.0,CB',1.0,9.0
55176,444.7358,2.7870630000000003,2324000.0,76.0,Os,I,1.7778080000000003,5.0,4.564843,5.0,CB',1.0,11.0
55385,445.9485,2.7794830000000004,1699000.0,76.0,Os,I,1.908211,3.0,4.687666,3.0,CB',1.0,7.0
55438,446.23,2.77773,4964000.0,76.0,Os,I,2.607815,1.0,5.385518,2.0,CB',1.0,5.0
55505,446.5958,2.775455,43630000.0,76.0,Os,I,4.7441510000000005,3.0,7.519578,4.0,CB',1.0,9.0
55719,447.9809,2.766874,1266000.0,76.0,Os,I,1.583821,2.0,4.350667,2.0,CB',1.0,5.0
55804,448.4765,2.763816,834500.0,76.0,Os,I,1.260421,2.0,4.02421,2.0,CB',1.0,5.0
56344,451.8893,2.742944,1944000.0,76.0,Os,I,2.369198,4.0,5.112114,3.0,CB',1.0,7.0
56366,452.0315,2.742081,1236000.0,76.0,Os,I,2.369198,4.0,5.111251,5.0,CB',1.0,11.0
56440,452.4867,2.739322,395900.0,76.0,Os,I,1.367618,4.0,4.106912,3.0,CB',1.0,7.0
56512,452.9679,2.736412,961100.0,76.0,Os,I,1.614283,1.0,4.350667,2.0,CB',1.0,5.0
56629,453.7624,2.731621,1633000.0,76.0,Os,I,2.0100830000000003,1.0,4.741676,1.0,CB',1.0,3.0
56664,453.9909,2.7302459999999997,23160000.0,76.0,Os,I,3.173244,3.0,5.9034629999999995,3.0,CB',1.0,7.0
56810,454.8659,2.7249939999999997,1458000.0,76.0,Os,I,1.8409240000000002,4.0,4.5658900000000004,4.0,CB',1.0,9.0
56839,455.0409,2.7239459999999998,5707000.0,76.0,Os,I,1.8409240000000002,4.0,4.564843,5.0,CB',1.0,11.0
56849,455.1295,2.723416,1433000.0,76.0,Os,I,1.8414540000000001,6.0,4.564843,5.0,CB',1.0,11.0
57280,457.9042,2.706913,1770000.0,76.0,Os,I,2.466426,4.0,5.173312999999999,4.0,CB',1.0,9.0
57515,459.5044,2.6974869999999997,62260000.0,76.0,Os,I,3.6428599999999998,3.0,6.340319999999999,3.0,CB',1.0,7.0
57549,459.7157,2.696247,529400.0,76.0,Os,I,1.410692,3.0,4.106912,3.0,CB',1.0,7.0
57671,460.5031,2.691637,908800.0,76.0,Os,I,2.0100830000000003,1.0,4.701693,2.0,CB',1.0,5.0
57849,461.6785,2.684784,743000.0,76.0,Os,I,1.367618,4.0,4.052375,4.0,KZB,1.0,9.0
58024,463.1829,2.6760650000000004,2866000.0,76.0,Os,I,1.887358,2.0,4.563396,3.0,CB',1.0,7.0
58061,463.4769,2.6743669999999997,4341000.0,76.0,Os,I,2.891641,4.0,5.565982,4.0,CB',1.0,9.0
58154,464.1847,2.670289,52370.0,76.0,Os,I,1.0839729999999999,4.0,3.754235,5.0,KZB,1.0,11.0
58418,466.3824,2.657706,1787000.0,76.0,Os,I,1.908211,3.0,4.5658900000000004,4.0,CB',1.0,9.0
58655,468.2306,2.647216,222800.0,76.0,Os,I,1.583821,2.0,4.2310099999999995,3.0,CB',1.0,7.0
58790,469.2066,2.641709,299900.0,76.0,Os,I,1.410692,3.0,4.052375,4.0,KZB,1.0,9.0
59337,473.2798,2.618974,595200.0,76.0,Os,I,1.887358,2.0,4.5063059999999995,2.0,CB',1.0,5.0
59407,473.8049,2.616072,7829000.0,76.0,Os,I,3.108248,2.0,5.724293,2.0,CB',1.0,5.0
59493,474.3891,2.612851,1873000.0,76.0,Os,I,2.190471,1.0,4.803294999999999,2.0,CB',1.0,5.0
59601,475.2169,2.608299,21810000.0,76.0,Os,I,4.260758,5.0,6.869031,5.0,CB',1.0,11.0
59751,476.3125,2.6022990000000004,79270000.0,76.0,Os,I,4.787456,1.0,7.38973,2.0,CB',1.0,5.0
60122,479.3993,2.585544,424000.0,76.0,Os,I,0.51569,3.0,3.101208,3.0,CB',1.0,7.0
60356,481.3785,2.574913,284300.0,76.0,Os,I,1.8409240000000002,4.0,4.415811,3.0,CB',1.0,7.0
60380,481.5478,2.574008,183400.0,76.0,Os,I,1.657028,2.0,4.2310099999999995,3.0,CB',1.0,7.0
60389,481.5949,2.573757,24790000.0,76.0,Os,I,3.754235,5.0,6.327966,4.0,CB',1.0,9.0
60520,482.6665,2.5680419999999997,174700.0,76.0,Os,I,1.747107,3.0,4.315124,4.0,CB',1.0,9.0
60757,484.3885,2.558913,51100.0,76.0,Os,I,1.0839729999999999,4.0,3.6428599999999998,3.0,KZB,1.0,7.0
61031,486.5607,2.547489,82130000.0,76.0,Os,I,3.7928559999999996,4.0,6.340319999999999,3.0,CB',1.0,7.0
61437,489.9231,2.530006,16570000.0,76.0,Os,I,3.512692,4.0,6.0426720000000005,4.0,CB',1.0,9.0
61609,491.2609,2.523116,422800.0,76.0,Os,I,1.583821,2.0,4.106912,3.0,CB',1.0,7.0
61880,493.5828,2.511247,973200.0,76.0,Os,I,2.190471,1.0,4.701693,2.0,CB',1.0,5.0
61967,494.2957,2.507625,363800.0,76.0,Os,I,1.908211,3.0,4.415811,3.0,CB',1.0,7.0
62382,497.9325,2.4893099999999997,4361000.0,76.0,Os,I,2.0100830000000003,1.0,4.499368,0.0,CB',1.0,1.0
63007,503.1834,2.463334,894300.0,76.0,Os,I,1.887358,2.0,4.350667,2.0,CB',1.0,5.0
63071,503.9108,2.459778,1996000.0,76.0,Os,I,2.343542,3.0,4.803294999999999,2.0,CB',1.0,5.0
63431,507.2889,2.4433979999999997,1138000.0,76.0,Os,I,2.0100830000000003,1.0,4.453457,1.0,CB',1.0,3.0
63449,507.4794,2.4424810000000003,542100.0,76.0,Os,I,1.908211,3.0,4.350667,2.0,CB',1.0,5.0
63493,507.9095,2.440413,253100.0,76.0,Os,I,1.583821,2.0,4.02421,2.0,CB',1.0,5.0
63747,510.3499,2.428743,105700.0,76.0,Os,I,1.0839729999999999,4.0,3.512692,4.0,KZB,1.0,9.0
63812,511.0823,2.425263,142100.0,76.0,Os,I,1.367618,4.0,3.7928559999999996,4.0,KZB,1.0,9.0
63924,512.2237,2.419859,132900.0,76.0,Os,I,1.8409240000000002,4.0,4.260758,5.0,CB',1.0,11.0
64151,514.5562,2.40889,916300.0,76.0,Os,I,2.343542,3.0,4.752407,2.0,CB',1.0,5.0
64196,514.9737,2.406937,1112000.0,76.0,Os,I,1.908211,3.0,4.315124,4.0,CB',1.0,9.0
64223,515.2017,2.405872,25620000.0,76.0,Os,I,4.564843,5.0,6.970689999999999,5.0,CB',1.0,11.0
64409,516.8953,2.397989,45920000.0,76.0,Os,I,4.771657,3.0,7.169622,3.0,CB',1.0,7.0
64683,519.3529,2.3866419999999997,67850.0,76.0,Os,I,1.367618,4.0,3.754235,5.0,KZB,1.0,11.0
64786,520.2637,2.382463,655100.0,76.0,Os,I,1.260421,2.0,3.6428599999999998,3.0,KZB,1.0,7.0
64791,520.3238,2.382188,86520.0,76.0,Os,I,1.410692,3.0,3.7928559999999996,4.0,KZB,1.0,9.0
65357,525.5823,2.3583540000000003,973600.0,76.0,Os,I,2.369198,4.0,4.727529,4.0,CB',1.0,9.0
65456,526.5132,2.3541849999999998,3952000.0,76.0,Os,I,2.891641,4.0,5.245801999999999,4.0,CB',1.0,9.0
65687,528.3917,2.345816,829900.0,76.0,Os,I,2.406615,2.0,4.752407,2.0,CB',1.0,5.0
65797,529.5673,2.340608,336600.0,76.0,Os,I,2.0100830000000003,1.0,4.350667,2.0,CB',1.0,5.0
65836,529.8797,2.339228,8998000.0,76.0,Os,I,3.512692,4.0,5.851897,5.0,CB',1.0,11.0
65886,530.258,2.337559,388900.0,76.0,Os,I,2.406615,2.0,4.7441510000000005,3.0,CB',1.0,7.0
66232,533.6222,2.322823,163800.0,76.0,Os,I,1.908211,3.0,4.2310099999999995,3.0,CB',1.0,7.0
66427,535.2269,2.315858,322000.0,76.0,Os,I,2.190471,1.0,4.5063059999999995,2.0,CB',1.0,5.0
66672,537.6804,2.305291,573600.0,76.0,Os,I,1.747107,3.0,4.052375,4.0,KZB,1.0,9.0
