element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Ce	1	"601.342"	"601.3420+"	"75"	"6.8e+06"	B+	"0.3022275"	"2.3634485"	"4f.(2F*) .5d2.(3F).6s (4F)"	"5H*"	"4"	"4f.5d.(3H*).6s.6p.(3P*)"	""	"5"	9	11		"T8748"	"L3475"	
Ce	1	"602.420"	"602.4195+"	"110"	"1.73e+07"	B+	"0.3963288"	"2.4538630"	"4f.(2F*) .5d2.(3F).6s (4F)"	"5I*"	"4"	"4f.(2F*).5d2.(3F) (4I*).6p"	"5K"	"5"	9	11		"T8748"	"L3475"	
Ce	2	"603.420"	"603.4205+"	"35"	"3.5e+06"	C+	"1.4579881"	"3.5121092"	"4f2.(3H).5d"	"4H"	"11/2"	"4f2.(3H<4>).6p<3/2>"	"(4,3/2)*"	"11/2"	12	12		"T8629"	"L3475"	
Ce	2	"603.549"	"603.5476+"	"35"	"2.37e+06"	C+	"1.6152361"	"3.6689247"	"4f2.(3H).5d"	"4H"	"13/2"	"4f2.(3H<5>).6p<3/2>"	"(5,3/2)*"	"13/2"	14	14		"T8629"	"L3475"	
Ce	2	"604.339"	"604.3373+"	"110"	"7.5e+06"	C+	"1.2058372"	"3.2568421"	"4f2.(3H).5d"	"4H"	"7/2"	"4f2.(3H<4>).6p<1/2>"	"(4,1/2)*"	"7/2"	8	8		"T8629"	"L3475"	
Ce	1	"604.740"	"604.7397+"	"55"	"5.50e+06"	B+	"0.4106654&dagger;"	"2.4603057"	"4f.5d.6s2"	"*"	"4"	"4f.(2F*).5d2.(3F) (4I*).6p?"	""	"5"	9	11		"T8748"	"L3475"	
Ce	1	"605.800"	"605.7997+"	"35"	"4.75e+06"	B+	"0.2937270"	"2.3397809"	"4f.(2F*) .5d2.(3F).6s (4F)"	"5H*"	"3"	"4f.5d.(3G*).6s.6p.(3P*)"	""	"4"	7	9		"T8748"	"L3475"	
Ce	1	"607.200"	"607.2004+"	"35"	"3.45e+06"	B+	"0.3963288"	"2.4376627"	"4f.(2F*) .5d2.(3F).6s (4F)"	"5I*"	"4"	"4f.(2F*).5d2.(3F) (4H*).6p?"	""	"5"	9	11		"T8748"	"L3475"	
Ce	1	"607.661"	"607.6612+"	"35"	"3.89e+06"	B+	"0.9542084"	"2.9939945"	"4f.(2F*) .5d2.(3F).6s (4F)"	"*"	"6"	"4f.(2F*).5d2.(3F) (4H*).6p"	"5H"	"7"	13	15		"T8748"	"L3475"	
Ce	1	"609.319"	"609.3193+"	"35*"	"4.9e+06"	B+	"0.8028646"	"2.8371000"	"4f.(2F*) .5d2.(3F).6s (2F)"	"*"	"4"	""	""	"5"	9	11		"T8748"	"L3475"	
Ce	1	"609.319"	"609.3244+"	"35*"	"2.00e+06"	B	"0.5885067"	"2.6227249"	"4f.(2F*) .5d2.(3F).6s (4F)"	"5H*"	"6"	"4f.5d.(3D*).6s.6p.(3P*)"	""	"5"	13	11		"T8748"	"L3475"	
Ce	1	"609.980"	"609.9799+"	"11"	"1.75e+06"	B+	"0.2937270"	"2.3257592"	"4f.(2F*) .5d2.(3F).6s (4F)"	"5H*"	"3"	""	""	"3"	7	7		"T8748"	"L3475"	
Ce	2	"610.874"	"610.8747+"	"28"	"4.2e+06"	C+	"1.6771639"	"3.7062196"	"4f2.(3F).5d"	""	"9/2"	"4f2.(3H<5>).6p<3/2>"	"(5,3/2)*"	"7/2"	10	8		"T8629"	"L3475"	
Ce	1	"611.890"	"611.8910+"	"17"	"2.94e+06"	B+	"0.6590756"	"2.6847613"	"4f.(2F*) .5d2.(3F).6s (4F)"	"5I*"	"7"	"4f.(2F*).5d2.(3F) (4I*).6p"	"5K"	"7"	15	15		"T8748"	"L3475"	
Ce	1	"613.545"	"613.5457+"	"11"	"3.68e+06"	B	"0.9565674"	"2.9767899"	"4f.(2F*) .5d2.(3F).6s (4F)?"	"*"	"5"	""	""	"5"	11	11		"T8748"	"L3475"	
Ce	1	"614.292"	"614.2928+"	"15"	"3.47e+06"	B+	"0.5524433"	"2.5702092"	"4f.(2F*) .5d2.(3F).6s (4F)"	"5I*"	"6"	"4f.(2F*).5d2.(3F) (4I*).6p"	""	"5"	13	11		"T8748"	"L3475"	
Ce	1	"614.643"	"614.6430+"	"23"	"7.7e+06"	B+	"0.8028646"	"2.8194806"	"4f.(2F*) .5d2.(3F).6s (2F)"	"*"	"4"	""	""	"5"	9	11		"T8748"	"L3475"	
Ce	1	"614.784"	"614.7844+"	"19"	"3.57e+06"	B+	"0.7193697"	"2.7355220"	"4f.(2F*) .5d2.(3F).6s (4F)"	"5H*"	"7"	"4f.(2F*).5d2.(3F) (4H*).6p"	"5I"	"7"	15	15		"T8748"	"L3475"	
Ce	1	"619.553"	"619.5539+"	"19"	"2.89e+06"	B+	"0.5524433"	"2.5530748"	"4f.(2F*) .5d2.(3F).6s (4F)"	"5I*"	"6"	"4f.(2F*).5d2.(3F) (4I*).6p"	"5K"	"6"	13	13		"T8748"	"L3475"	
Ce	1	"620.898"	"620.8985+"	"35"	"1.79e+07"	B+	"1.1571720"	"3.1534709"	"4f.(2F*) .5d2.(3F).6s (2F)"	"3I*"	"6"	"4f.(2F*).5d2.(3F) (4H*).6p?"	""	"7"	13	15		"T8748"	"L3475"	
Ce	2	"623.245"	"623.2448+"	"23"	"2.2e+06"	C+	"1.2058372"	"3.1946209"	"4f2.(3H).5d"	"4H"	"7/2"	"4f2.(3H<4>).6p<1/2>"	"(4,1/2)*"	"9/2"	8	10		"T8629"	"L3475"	
Ce	1	"623.745"	"623.7460+"	"28"	"2.84e+06"	B+	"0.4666775"	"2.4538630"	"4f.(2F*) .5d2.(3F).6s (4F)"	"5I*"	"5"	"4f.(2F*).5d2.(3F) (4I*).6p"	"5K"	"5"	11	11		"T8748"	"L3475"	
Ce	1	"623.871"	"623.8713+"	"13"	"1.78e+06"	B+	"0.3980616"	"2.3848482"	"4f.(2F*) .5d2.(3F).6s (4F)"	"*"	"5"	"4f.5d.(3H*).6s.6p.(3P*)"	""	"6"	11	13		"T8748"	"L3475"	
Ce	1	"625.365"	"625.3653+"	"15"	"1.25e+06"	B+	"0.2738386"	"2.2558789"	"4f.5d.6s2"	"3H*"	"5"	"4f.5d.(3G*).6s.6p.(3P*)"	""	"5"	11	11		"T8748"	"L3475"	
Ce	2	"627.205"	"627.2026+"	"45"	"1.11e+07"	B	"1.5444397"	"3.5206739"	"4f2.(3F).5d"	"4H"	"7/2"	"4f2.(3H<4>).6p<3/2>"	"(4,3/2)*"	"5/2"	8	6		"T8629"	"L3475"	
Ce	1	"630.021"	"630.0204+"	"23"	"3.07e+06"	B+	"0.1586284"	"2.1260238"	"4f.5d.6s2"	"3H*"	"4"	"4f.5d.(3G*).6s.6p.(3P*)?"	""	"4"	9	9		"T8748"	"L3475"	
