element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Co	3	"202.704075"	"0.000020"	"202.7068"	"0.0004"	"53000bl(Co II)"	"2.1e+08"	C+	"13.218281"	"19.332741"	"3d6.(3F1).4s"	"c 4F"	"7/2"	"3d6.(3F1).4p"	"u 4D*"	"5/2"	8	6		"u37"	"L19543c139,c153"	
Co	3	"202.85667"	"0.00004"	"202.85664"	"0.00003"	"2500"	"3.0e+07"	D+	"6.9095728"	"13.0195178"	"3d6.(5D).4s"	"a 4D"	"7/2"	"3d6.(5D).4p"	"z 6P*"	"7/2"	8	8		"u37"	"L19543c139"	
Co	3	"202.9016"	"0.0004"	"202.90142"	"0.00005"	"150"	"7.4e+06"	D+	"9.6241841"	"15.7327809"	"3d6.(3H).4s"	"b 2H"	"9/2"	"3d6.(3F2).4p"	"y 4F*"	"7/2"	10	8		"u37"	"L19543c139"	
Co	3	"202.9423"	"0.0005"	"202.94246"	"0.00016"	"44"	"7.7e+06"	D+	"11.0987102"	"17.206072"	"3d6.(3D).4s"	"c 2D"	"5/2"	"3d6.(3D).4p"	"x 4P*"	"5/2"	6	6		"u37"	"L19543c140"	
Co	3	"203.0446"	"0.0005"	"203.0443"	"0.0004"	"120"	"4.5e+07"	D+	"13.2001513"	"19.304449"	"3d6.(3F1).4s"	"c 4F"	"3/2"	"3d6.(3P1).4p"	"v 4D*"	"3/2"	4	4		"u37"	"L19543c140"	
Co	2	"203.0649"	"0.0012"	"203.064645"	"0.000010"	"280"	"1.7e+06"	D	"3.11785953"	"9.22154694"	"3d7.(2G).4s"	"b 1G"	"4"	"3d7.(2H).4p"	"y 1H*"	"5"	9	11		"T6999"	"L4687c119"	
Co	3	"203.0663"	"0.0004"	"203.0661"	"0.0004"	"180"	"6.1e+07"	C	"13.229098"	"19.332741"	"3d6.(3P1).4s"	"c 4P"	"5/2"	"3d6.(3F1).4p"	"u 4D*"	"5/2"	6	6		"u37"	"L19543c139"	
Co	3	"203.0945"	"0.0010"	"203.09573"	"0.00012"	"310"	"9.e+06"	D+	"10.5976226"	"16.7003760"	"3d6.(1I).4s"	"a 2I"	"13/2"	"3d6.(3G).4p"	"y 2H*"	"11/2"	14	12		"u37"	"L6156c164"	
Co	3	"203.180734"	"0.000024"	"203.180744"	"0.000025"	"6100"	"2.4e+08"	C+	"9.5210695"	"15.6212697"	"3d6.(3P2).4s"	"b 2P"	"3/2"	"3d6.(3P2).4p"	"z 2D*"	"5/2"	4	6		"u37"	"L19543c139"	
Co	2	"203.271841"	"0.000017"	"203.271825"	"0.000011"	"9800"	"3.9e+07"	D	"1.64411577"	"7.74158302"	"3d8"	"a 3P"	"2"	"3d7.(4P).4p"	"z 3S*"	"1"	5	3		"T6999"	"L9429c118"	
