element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
F	1	"760.7170"	"0.0002"	"760.717+"	"7000"	"9.0e+06"	C+	"12.984995"	"14.614380"	"2s2.2p4.(3P).3s"	"2P"	"3/2"	"2s2.2p4.(3P).3p"	"2D*"	"3/2"	4	4		"T7043"	"L7481"	
F	1	"775.4696"	"0.0002"	"775.469+"	"18000"	"3.23e+07"	C+	"12.984995"	"14.583383"	"2s2.2p4.(3P).3s"	"2P"	"3/2"	"2s2.2p4.(3P).3p"	"2D*"	"5/2"	4	6		"T7043"	"L7481"	
F	1	"780.022000"	"0.000018"	"780.021+"	"15000"	"2.52e+07"	C+	"13.025319"	"14.614380"	"2s2.2p4.(3P).3s"	"2P"	"1/2"	"2s2.2p4.(3P).3p"	"2D*"	"3/2"	2	4		"T7043"	"L9692,L7481"	
F	1	"782.259"	"0.003"	"782.259+"	"800"	"1.92e+06"	C+	"14.371989"	"15.956505"	"2s2.2p4.(3P).3p"	"4P*"	"5/2"	"2s2.2p4.(3P).3d"	"2F"	"5/2"	6	6		"T7043"	"L7481"	
F	7	""	""	"786.6"	""	"3.00e+07"	A	"176.953"	"178.529"	"1s2.9d"	"2D"	"5/2"	"1s2.10p"	"2P*"	"3/2"	6	4		"T7495"	""	
F	7	""	""	"786.6"	""	"3.35e+07"	A	"176.953"	"178.529"	"1s2.9d"	"2D"	"3/2"	"1s2.10p"	"2P*"	"1/2"	4	2		"T7495"	""	
F	7	""	""	"786.6"	""	"3.32e+06"	A	"176.953"	"178.529"	"1s2.9d"	"2D"	"3/2"	"1s2.10p"	"2P*"	"3/2"	4	4		"T7495"	""	
F	1	"787.918"	"0.003"	"787.918+"	"300"	"3.56e+06"	C+	"14.371989"	"15.945123"	"2s2.2p4.(3P).3p"	"4P*"	"5/2"	"2s2.2p4.(3P).3d"	"4P"	"5/2"	6	6		"T7043"	"L7481"	
F	1	"789.8588"	"0.0002"	"789.859+"	"500"	"1.22e+07"	C	"14.387235"	"15.956505"	"2s2.2p4.(3P).3p"	"4P*"	"3/2"	"2s2.2p4.(3P).3d"	"2F"	"5/2"	4	6		"T7043"	"L7481"	
F	1	"793.093"	"0.003"	"793.095+"	"2200"	"2.90e+06"	C+	"14.371989"	"15.934856"	"2s2.2p4.(3P).3p"	"4P*"	"5/2"	"2s2.2p4.(3P).3d"	"4P"	"3/2"	6	4		"T7043"	"L7481"	
F	1	"793.6314"	"0.0002"	"793.632+"	"350"	"2.76e+06"	C+	"14.371989"	"15.933798"	"2s2.2p4.(3P).3p"	"4P*"	"5/2"	"2s2.2p4.(3P).3d"	"4F"	"7/2"	6	8		"T7043"	"L7481"	
F	7	""	""	"794.8"	""	"1.41e+07"	B	"141.3955"	"142.955"	"1s2.4s"	"2S"	"1/2"	"1s2.4p"	"2P*"	"3/2"	2	4		"T7495"	""	
F	1	"795.409"	"0.003"	"795.407+"	"600"	"2.20e+06"	C+	"14.399969"	"15.958291"	"2s2.2p4.(3P).3p"	"4P*"	"1/2"	"2s2.2p4.(3P).3d"	"2P"	"3/2"	2	4		"T7043"	"L7481"	
F	1	"795.632"	"0.003"	"795.629+"	"300"	"3.29e+06"	C+	"14.387235"	"15.945123"	"2s2.2p4.(3P).3p"	"4P*"	"3/2"	"2s2.2p4.(3P).3d"	"4P"	"5/2"	4	6		"T7043"	"L7481"	
F	7	""	""	"802.3"	""	"1.37e+07"	B	"141.3955"	"142.9405"	"1s2.4s"	"2S"	"1/2"	"1s2.4p"	"2P*"	"1/2"	2	2		"T7495"	""	
F	1	"804.0931"	"0.0002"	"804.093+"	"1000"	"1.43e+06"	C+	"12.984995"	"14.526486"	"2s2.2p4.(3P).3s"	"2P"	"3/2"	"2s2.2p4.(3P).3p"	"4D*"	"5/2"	4	6		"T7043"	"L7481"	
F	1	"807.5519"	"0.0002"	"807.552+"	"900"	"1.41e+07"	C+	"14.399969"	"15.934856"	"2s2.2p4.(3P).3p"	"4P*"	"1/2"	"2s2.2p4.(3P).3d"	"4P"	"3/2"	2	4		"T7043"	"L7481"	
F	1	"807.7521"	"0.0002"	"807.752+"	"350"	"1.14e+07"	C+	"14.399969"	"15.934476"	"2s2.2p4.(3P).3p"	"4P*"	"1/2"	"2s2.2p4.(3P).3d"	"2P"	"1/2"	2	2		"T7043"	"L7481"	
F	8	""	""	"810.81"	""	"2.150e+06"	AA	"855.8084"	"857.3371+r"	"1s.3p"	"3P*"	"2"	"1s.3d"	"3D"	"3"	5	7		"T5997LS"	""	
F	1	"812.656"	"0.003"	"812.658+"	"350"	"3.92e+06"	C+	"14.371989"	"15.897233"	"2s2.2p4.(3P).3p"	"4P*"	"5/2"	"2s2.2p4.(3P).3d"	"2D"	"3/2"	6	4		"T7043"	"L7481"	
F	1	"812.926"	"0.003"	"812.927+"	"600"	"1.29e+07"	C	"14.387235"	"15.911973"	"2s2.2p4.(3P).3p"	"4P*"	"3/2"	"2s2.2p4.(3P).3d"	"4P"	"1/2"	4	2		"T7043"	"L7481"	
F	1	"815.951"	"0.003"	"815.950+"	"300"	"3.29e+05"	C+	"13.025319"	"14.544408"	"2s2.2p4.(3P).3s"	"2P"	"1/2"	"2s2.2p4.(3P).3p"	"4D*"	"3/2"	2	4		"T7043"	"L7481"	
F	1	"817.9339"	"0.0002"	"817.934+"	"600"	"6.0e+06"	C	"14.371989"	"15.887395"	"2s2.2p4.(3P).3p"	"4P*"	"5/2"	"2s2.2p4.(3P).3d"	"2D"	"5/2"	6	6		"T7043"	"L7481"	
F	1	"819.1241"	"0.0002"	"819.124+"	"300"	"4.26e+06"	C	"14.371989"	"15.885193"	"2s2.2p4.(3P).3p"	"4P*"	"5/2"	"2s2.2p4.(3P).3d"	"4D"	"3/2"	6	4		"T7043"	"L7481"	
F	1	"819.7734"	"0.0002"	"819.773+"	"600"	"3.32e+06"	C+	"14.399969"	"15.911973"	"2s2.2p4.(3P).3p"	"4P*"	"1/2"	"2s2.2p4.(3P).3d"	"4P"	"1/2"	2	2		"T7043"	"L7481"	
F	1	"820.8634"	"0.0002"	"820.863+"	"350"	"5.49e+06"	C	"14.387235"	"15.897233"	"2s2.2p4.(3P).3p"	"4P*"	"3/2"	"2s2.2p4.(3P).3d"	"2D"	"3/2"	4	4		"T7043"	"L7481"	
F	1	"821.4726"	"0.0002"	"821.472+"	"2500"	"1.48e+07"	C+	"14.371989"	"15.880867"	"2s2.2p4.(3P).3p"	"4P*"	"5/2"	"2s2.2p4.(3P).3d"	"4D"	"5/2"	6	6		"T7043"	"L7481"	
F	5	""	""	"822.0"	""	"1.25e+07"	B	"102.8370"	"104.3449"	"2s.2p.(3P*).4p"	"2P"	"1/2"	"2s.2p.(3P*).4d"	"2D*"	"3/2"	2	4		"T7192c91,LS"	""	
F	1	"823.0773"	"0.0002"	"823.077+"	"3000"	"3.79e+07"	C+	"14.371989"	"15.877925"	"2s2.2p4.(3P).3p"	"4P*"	"5/2"	"2s2.2p4.(3P).3d"	"4D"	"7/2"	6	8		"T7043"	"L7481"	
F	1	"823.219"	"0.003"	"823.218+"	"500"	"1.08e+07"	C+	"14.387235"	"15.892913"	"2s2.2p4.(3P).3p"	"4P*"	"3/2"	"2s2.2p4.(3P).3d"	"4D"	"1/2"	4	2		"T7043"	"L7481"	
F	1	"827.4615"	"0.0002"	"827.461+"	"1500"	"1.95e+07"	C	"14.387235"	"15.885193"	"2s2.2p4.(3P).3p"	"4P*"	"3/2"	"2s2.2p4.(3P).3d"	"4D"	"3/2"	4	4		"T7043"	"L7481"	
F	1	"829.8581"	"0.0002"	"829.858+"	"2000"	"1.60e+07"	C+	"14.387235"	"15.880867"	"2s2.2p4.(3P).3p"	"4P*"	"3/2"	"2s2.2p4.(3P).3d"	"4D"	"5/2"	4	6		"T7043"	"L7481"	
F	1	"830.240"	"0.003"	"830.239+"	"600"	"1.94e+07"	C	"14.399969"	"15.892913"	"2s2.2p4.(3P).3p"	"4P*"	"1/2"	"2s2.2p4.(3P).3d"	"4D"	"1/2"	2	2		"T7043"	"L7481"	
F	5	""	""	"833.9"	""	"1.43e+07"	B	"102.8706"	"104.3569"	"2s.2p.(3P*).4p"	"2P"	"3/2"	"2s.2p.(3P*).4d"	"2D*"	"5/2"	4	6		"T7192c91,LS"	""	
F	1	"834.5556"	"0.0002"	"834.555+"	"1200"	"6.06e+06"	C+	"14.399969"	"15.885193"	"2s2.2p4.(3P).3p"	"4P*"	"1/2"	"2s2.2p4.(3P).3d"	"4D"	"3/2"	2	4		"T7043"	"L7481"	
F	5	""	""	"840.7"	""	"2.33e+06"	B	"102.8706"	"104.3449"	"2s.2p.(3P*).4p"	"2P"	"3/2"	"2s.2p.(3P*).4d"	"2D*"	"3/2"	4	4		"T7192c91,LS"	""	
F	1	"860.447"	"0.003"	"860.445+"	"14"	"8.5e+04"	C	"14.504588"	"15.945123"	"2s2.2p4.(3P).3p"	"4D*"	"7/2"	"2s2.2p4.(3P).3d"	"4P"	"5/2"	8	6		"T7043"	"L7481"	
F	1	"867.262"	"0.003"	"867.263+"	"350"	"5.61e+05"	C+	"14.504588"	"15.933798"	"2s2.2p4.(3P).3p"	"4D*"	"7/2"	"2s2.2p4.(3P).3d"	"4F"	"7/2"	8	8		"T7043"	"L7481"	
F	6	""	""	"869"	""	"1.39e+07"	B	"124.959"	"126.3850"	"1s2.2s.4p"	"1P*"	"1"	"1s2.2s.4d"	"1D"	"2"	3	5		"T5633c91"	""	
F	1	"873.7270"	"0.0002"	"873.727+"	"1400"	"2.74e+06"	C	"14.526486"	"15.945123"	"2s2.2p4.(3P).3p"	"4D*"	"5/2"	"2s2.2p4.(3P).3d"	"4P"	"5/2"	6	6		"T7043"	"L7481"	
F	1	"876.661"	"0.003"	"876.665+"	"100"	"1.00e+06"	C	"14.544408"	"15.958291"	"2s2.2p4.(3P).3p"	"4D*"	"3/2"	"2s2.2p4.(3P).3d"	"2P"	"3/2"	4	4		"T7043"	"L7481"	
F	1	"877.773"	"0.003"	"877.774+"	"1200"	"6.02e+06"	C+	"14.544408"	"15.956505"	"2s2.2p4.(3P).3p"	"4D*"	"3/2"	"2s2.2p4.(3P).3d"	"2F"	"5/2"	4	6		"T7043"	"L7481"	
F	6	""	""	"877.9"	""	"7.8e+05"	B	"139.6254"	"141.0374"	"1s2.2p.4p"	"1D"	"2"	"1s2.2p.4d"	"1P*"	"1"	5	3		"T5633c91"	""	
F	1	"879.936"	"0.003"	"879.936+"	"700"	"4.06e+06"	C+	"14.526486"	"15.935112"	"2s2.2p4.(3P).3p"	"4D*"	"5/2"	"2s2.2p4.(3P).3d"	"4F"	"5/2"	6	6		"T7043"	"L7481"	
F	1	"880.7582"	"0.0002"	"880.758+"	"900"	"2.05e+07"	C+	"14.526486"	"15.933798"	"2s2.2p4.(3P).3p"	"4D*"	"5/2"	"2s2.2p4.(3P).3d"	"4F"	"7/2"	6	8		"T7043"	"L7481"	
F	1	"883.1232"	"0.0002"	"883.122+"	"1000"	"8.6e+06"	C+	"14.554747"	"15.958291"	"2s2.2p4.(3P).3p"	"4D*"	"1/2"	"2s2.2p4.(3P).3d"	"2P"	"3/2"	2	4		"T7043"	"L7481"	
F	1	"884.4502"	"0.0002"	"884.450+"	"1200"	"7.3e+06"	C+	"14.544408"	"15.945846"	"2s2.2p4.(3P).3p"	"4D*"	"3/2"	"2s2.2p4.(3P).3d"	"4F"	"3/2"	4	4		"T7043"	"L7481"	
F	1	"884.906"	"0.003"	"884.906+"	"700"	"3.05e+06"	C+	"14.544408"	"15.945123"	"2s2.2p4.(3P).3p"	"4D*"	"3/2"	"2s2.2p4.(3P).3d"	"4P"	"5/2"	4	6		"T7043"	"L7481"	
F	1	"890.092"	"0.003"	"890.090+"	"1000"	"4.64e+07"	C+	"14.504588"	"15.897146"	"2s2.2p4.(3P).3p"	"4D*"	"7/2"	"2s2.2p4.(3P).3d"	"4F"	"9/2"	8	10		"T7043"	"L7481"	
F	1	"891.027"	"0.003"	"891.023+"	"1400"	"1.98e+07"	C+	"14.554747"	"15.945846"	"2s2.2p4.(3P).3p"	"4D*"	"1/2"	"2s2.2p4.(3P).3d"	"4F"	"3/2"	2	4		"T7043"	"L7481"	
F	1	"891.278"	"0.003"	"891.276+"	"300"	"2.19e+07"	C+	"14.544408"	"15.935112"	"2s2.2p4.(3P).3p"	"4D*"	"3/2"	"2s2.2p4.(3P).3d"	"4F"	"5/2"	4	6		"T7043"	"L7481"	
F	1	"891.443"	"0.003"	"891.440+"	"70"	"5.4e+05"	C	"14.544408"	"15.934856"	"2s2.2p4.(3P).3p"	"4D*"	"3/2"	"2s2.2p4.(3P).3d"	"4P"	"3/2"	4	4		"T7043"	"L7481"	
F	1	"891.689"	"0.003"	"891.684+"	"20"	"3.78e+05"	C	"14.544408"	"15.934476"	"2s2.2p4.(3P).3p"	"4D*"	"3/2"	"2s2.2p4.(3P).3d"	"2P"	"1/2"	4	2		"T7043"	"L7481"	
F	1	"896.366"	"0.003"	"896.366+"	"40"	"3.6e+05"	D+	"14.504588"	"15.887395"	"2s2.2p4.(3P).3p"	"4D*"	"7/2"	"2s2.2p4.(3P).3d"	"2D"	"5/2"	8	6		"T7043"	"L7481"	
F	1	"898.118"	"0.003"	"898.119+"	"125"	"1.23e+06"	C+	"14.554747"	"15.934856"	"2s2.2p4.(3P).3p"	"4D*"	"1/2"	"2s2.2p4.(3P).3d"	"4P"	"3/2"	2	4		"T7043"	"L7481"	
F	1	"898.365"	"0.003"	"898.366+"	"35"	"1.30e+06"	C	"14.554747"	"15.934476"	"2s2.2p4.(3P).3p"	"4D*"	"1/2"	"2s2.2p4.(3P).3d"	"2P"	"1/2"	2	2		"T7043"	"L7481"	
